segment,from,to,text
1,00:00:00.000,00:00:03.840,還有我們場內現場放多的貴賓
2,00:00:03.840,00:00:07.680,還有民眾黨的總統候選人柯文哲
3,00:00:07.680,00:00:08.700,柯主席
4,00:00:08.700,00:00:11.520,還有在網路上收看直播
5,00:00:11.520,00:00:13.820,非常關心台灣的未來
6,00:00:13.820,00:00:17.660,期待改變台灣的全國同胞朋友
7,00:00:17.660,00:00:19.200,大家早安大家好
8,00:00:19.200,00:00:22.020,我是今天的主持人戴宇文
9,00:00:22.020,00:00:25.080,那首先呢我們先介紹今天的
10,00:00:25.080,00:00:26.360,與會的貴賓喔
11,00:00:26.620,00:00:31.740,首先我們先歡迎民眾黨的總統候選人柯文哲柯主席
12,00:00:31.740,00:00:35.580,另外呢我們也有
13,00:00:35.580,00:00:41.720,許多外面的這個很重要的學者文化大學的教授杜政華杜教授
14,00:00:41.720,00:00:47.100,台灣經濟研究社社長孫志力孫社長
15,00:00:47.100,00:00:53.240,還有台灣民眾黨的秘書長周台竹周秘書長
16,00:00:54.780,00:01:00.920,還有我們非常辛苦非常認真的我們競選的總幹事黃珊珊黃總幹事
17,00:01:00.920,00:01:07.060,還有非常辛苦幫忙整合我們所有的政策政見的科辦的
18,00:01:07.060,00:01:10.140,智庫的執行長蘇敬強蘇執行長
19,00:01:10.140,00:01:17.560,好各位好朋友今天呢非常的難得在選戰現在倒數
20,00:01:17.560,00:01:19.860,60多天的時間
21,00:01:19.860,00:01:21.920,在現在選戰的氣氛啊
22,00:01:21.920,00:01:23.440,充滿了抹紅
23,00:01:23.700,00:01:24.980,抹黑的時刻
24,00:01:24.980,00:01:26.000,我們現在呢
25,00:01:26.000,00:01:27.800,民眾黨跟柯文哲
26,00:01:27.800,00:01:28.820,依然
27,00:01:28.820,00:01:29.840,很堅定的
28,00:01:29.840,00:01:33.420,提出負責任的提出了具體的政見
29,00:01:33.420,00:01:34.960,來讓國人同胞
30,00:01:34.960,00:01:36.240,向國人同胞來
31,00:01:36.240,00:01:37.260,這個報告
32,00:01:37.260,00:01:40.080,那這也是我們改變台灣文化
33,00:01:40.080,00:01:43.160,改變台灣就要從這一刻開始
34,00:01:43.160,00:01:47.500,我相信我們不只是爭取未來四年的總統
35,00:01:47.500,00:01:49.040,而是我們希望提出
36,00:01:49.040,00:01:50.840,具體的產業政策
37,00:01:51.080,00:01:54.400,能夠奠定台灣未來的產業發展
38,00:01:54.400,00:01:56.460,讓強勁的
39,00:01:56.460,00:01:59.280,讓任性台灣的這個產業政策
40,00:01:59.280,00:02:01.320,支撐台灣的經濟發展
41,00:02:01.320,00:02:03.880,發展讓自由民主
42,00:02:03.880,00:02:05.420,繁榮富足
43,00:02:05.420,00:02:07.720,在這塊美麗的寶島上面呈現
44,00:02:07.720,00:02:10.280,接下來我們歡迎我們民眾黨的
45,00:02:10.280,00:02:11.300,總統候選人
46,00:02:11.300,00:02:12.320,柯文哲
47,00:02:12.320,00:02:14.880,向各位國人同胞來報告我們的
48,00:02:14.880,00:02:16.160,產業政策
49,00:02:20.780,00:02:22.320,到旁邊去
50,00:02:22.320,00:02:25.900,好 今天來講產業政策
51,00:02:25.900,00:02:27.700,這個雖然
52,00:02:27.700,00:02:31.520,我知道我所有記者朋友對那個Q&A比較有興趣
53,00:02:31.520,00:02:32.800,不過還是要
54,00:02:32.800,00:02:37.160,盡責的把我們這個國家政策盡量傳遞給我們的國民
55,00:02:37.160,00:02:43.300,台灣的經濟政策當然有面對內在困境跟外在困境
56,00:02:43.300,00:02:46.900,那外面的困境包括這個中美貿易大戰
57,00:02:46.900,00:02:48.680,過去是全球化
58,00:02:48.940,00:02:51.500,在中美貿易大戰變半球化
59,00:02:51.500,00:02:54.580,然後再來因為COVID-19的出現變區域化
60,00:02:54.580,00:02:58.660,所以這牽涉到整個全世界生產鏈的斷鏈跟重整
61,00:02:58.660,00:02:59.680,這是大問題
62,00:02:59.680,00:03:01.220,另外一個
63,00:03:01.220,00:03:04.040,中國一直拿ECFA來恐嚇我們
64,00:03:04.040,00:03:07.880,甚至會說這個ECFA要看我們選舉結果再決定
65,00:03:07.880,00:03:10.960,這個就是我們在中國在我們的
66,00:03:10.960,00:03:12.740,經貿的比例這麼高
67,00:03:12.740,00:03:14.540,然後常常會出招
68,00:03:14.540,00:03:16.080,這到底我們要怎麼應付
69,00:03:16.840,00:03:19.140,所以變成兩岸不確定性相當高
70,00:03:19.140,00:03:20.420,那另外
71,00:03:20.420,00:03:24.780,本來以為不會有戰爭的地方已經出現戰爭
72,00:03:24.780,00:03:26.300,烏克蘭跟俄國
73,00:03:26.300,00:03:28.360,以色列跟哈馬斯
74,00:03:28.360,00:03:31.180,所以我每次在演講當中說
75,00:03:31.180,00:03:33.480,你不要以為台灣一定不會有戰爭
76,00:03:33.480,00:03:34.760,因為
77,00:03:34.760,00:03:37.840,台灣一直是被認為世界上最危險的地方
78,00:03:37.840,00:03:40.900,結果那個比較不危險的地方反而都出現戰爭
79,00:03:40.900,00:03:42.700,那當然這戰爭打下去
80,00:03:42.700,00:03:46.280,影響很大特別烏克蘭是歐洲的兩艘
81,00:03:46.740,00:03:51.600,所以包括黃豆玉米整個國際價格就上漲
82,00:03:51.600,00:03:53.400,那當然
