segment,from,to,text
1,00:00:00.000,00:00:04.000,最好的總統到我們現場了
2,00:00:04.000,00:00:07.000,我們來祝我們一切
3,00:00:07.000,00:00:11.000,歡迎黃總統
4,00:00:11.000,00:00:14.000,好嘞 鄭東雪
5,00:00:14.000,00:00:22.000,黃永一加油
6,00:00:22.000,00:00:26.000,黃永一加油
7,00:00:26.000,00:00:28.000,黃永一加油
8,00:00:28.000,00:00:30.000,黃永一加油
9,00:00:30.000,00:00:34.000,再一次
10,00:00:34.000,00:00:48.000,我們在座的各位長者
11,00:00:48.000,00:00:50.000,雖然我們在訪的政策
12,00:00:50.000,00:00:52.000,好的福利照顧大家
13,00:00:52.000,00:00:54.000,但是我們的健康還是要靠自己
14,00:00:54.000,00:00:56.000,做一個精彩的運動
15,00:00:56.000,00:00:58.000,好 謝謝
16,00:00:58.000,00:01:00.000,謝謝我們黃總統
17,00:01:00.000,00:01:02.000,黃永皇
18,00:01:02.000,00:01:16.000,好 謝謝
19,00:01:16.000,00:01:18.000,在補充為大家介紹
20,00:01:18.000,00:01:20.000,我們到我們現場的
21,00:01:20.000,00:01:22.000,有我們的副議長葉林彩
22,00:01:22.000,00:01:24.000,謝謝副議長
23,00:01:24.000,00:01:26.000,我們成功的理事長李新哲
24,00:01:26.000,00:01:28.000,李一達也到現場
25,00:01:28.000,00:01:30.000,謝謝我們李理事長
26,00:01:30.000,00:01:38.000,我想我們
27,00:01:38.000,00:01:40.000,最棒的市長
28,00:01:40.000,00:01:42.000,最好的總統候選人
29,00:01:42.000,00:01:44.000,已經來到我們的現場
30,00:01:44.000,00:01:46.000,我想今天
31,00:01:46.000,00:01:48.000,他要為我們
32,00:01:48.000,00:01:50.000,所有全國我們的長者
33,00:01:50.000,00:01:52.000,帶來
34,00:01:52.000,00:01:54.000,他未來當成總統以後
35,00:01:54.000,00:01:56.000,要提出怎麼樣
36,00:01:56.000,00:01:58.000,好的政策
37,00:01:58.000,00:02:00.000,來照顧我們所有的老百姓
38,00:02:00.000,00:02:02.000,我們的長輩們
39,00:02:02.000,00:02:04.000,我想台灣已經不因
40,00:02:04.000,00:02:06.000,高文化的社會
41,00:02:06.000,00:02:08.000,所以我想我們的長照政策
42,00:02:08.000,00:02:10.000,我們的老人政策
43,00:02:10.000,00:02:12.000,對我們國家未來是非常非常的重要
44,00:02:12.000,00:02:14.000,所以我想今天
45,00:02:14.000,00:02:16.000,我們黃總統
46,00:02:16.000,00:02:18.000,特別選擇我們
47,00:02:18.000,00:02:20.000,建台同時社區
48,00:02:20.000,00:02:22.000,在我們的眷村發表這個政策
49,00:02:22.000,00:02:24.000,特別的有意義
50,00:02:24.000,00:02:26.000,那現在就讓我們以
51,00:02:26.000,00:02:28.000,最熱烈的掌聲
52,00:02:28.000,00:02:30.000,來歡迎我們的總統候選人
53,00:02:30.000,00:02:32.000,黃友宜老百姓
54,00:02:32.000,00:02:34.000,歡迎
55,00:02:34.000,00:02:42.000,蔣威廷
56,00:02:46.000,00:02:48.000,謝謝
57,00:02:48.000,00:02:50.000,來到二十幾年學
58,00:02:50.000,00:02:52.000,我知道
59,00:02:52.000,00:02:54.000,三十年
60,00:02:54.000,00:02:56.000,你幾年我在這個地方
