segment,from,to,text
1,00:00:00.000,00:00:27.600,(廣告)
2,00:00:27.600,00:00:47.920,(廣告)
3,00:00:47.920,00:01:15.840,(廣告)
4,00:01:15.840,00:01:38.800,(廣告)
5,00:01:38.800,00:02:04.400,(廣告)
6,00:02:04.400,00:02:26.480,(廣告)
7,00:02:26.480,00:02:48.640,(廣告)
8,00:02:48.640,00:03:02.160,(廣告)
9,00:03:02.160,00:03:27.760,(廣告)
10,00:03:27.760,00:03:49.520,(廣告)
11,00:03:49.520,00:04:10.880,(廣告)
12,00:04:10.880,00:04:37.440,(廣告)
13,00:04:37.440,00:05:04.960,(廣告)
14,00:05:04.960,00:05:32.480,(廣告)
15,00:05:32.480,00:05:58.080,(廣告)
16,00:05:58.080,00:06:21.760,(廣告)
17,00:06:21.760,00:06:50.400,(廣告)
18,00:06:50.400,00:07:20.320,(廣告)
19,00:07:20.320,00:07:50.240,(廣告)
20,00:07:50.240,00:08:17.120,(廣告)
21,00:08:17.120,00:08:44.960,(廣告)
22,00:08:44.960,00:09:14.720,(廣告)
23,00:09:14.720,00:09:43.040,(廣告)
24,00:09:43.040,00:10:12.400,(廣告)
25,00:10:12.400,00:10:33.520,(廣告)
26,00:10:33.520,00:10:56.880,(廣告)
27,00:10:56.880,00:11:17.840,(廣告)
28,00:11:17.840,00:11:46.720,(廣告)
29,00:11:46.720,00:12:06.800,(廣告)
30,00:12:06.800,00:12:29.920,(廣告)
31,00:12:29.920,00:12:56.000,(廣告)
32,00:12:56.000,00:13:11.600,(廣告)
33,00:13:11.600,00:13:33.840,(廣告)
34,00:13:33.840,00:13:56.800,(廣告)
35,00:13:56.800,00:14:12.960,(廣告)
36,00:14:12.960,00:14:36.320,(廣告)
37,00:14:36.320,00:15:01.920,(廣告)
38,00:15:01.920,00:15:19.200,(廣告)
39,00:15:19.200,00:15:42.480,(廣告)
40,00:15:42.480,00:16:02.880,(廣告)
41,00:16:02.880,00:16:23.360,(廣告)
42,00:16:23.360,00:16:48.960,(廣告)
43,00:16:48.960,00:17:08.160,(廣告)
44,00:17:08.160,00:17:31.200,(廣告)
45,00:17:31.200,00:17:56.800,(廣告)
46,00:17:56.800,00:18:25.120,(廣告)
47,00:18:25.120,00:18:47.680,(廣告)
48,00:18:47.680,00:19:13.600,(廣告)
49,00:19:13.600,00:19:33.040,(廣告)
50,00:19:33.040,00:19:58.960,(廣告)
51,00:19:58.960,00:20:19.680,(廣告)
52,00:20:19.680,00:20:24.640,成立主權基金是要活絡我們的國家資產
53,00:20:24.640,00:20:28.560,那之前跟大家介紹一下就是
54,00:20:28.560,00:20:33.680,央行的外匯存底要配置有低風險低報酬
55,00:20:33.680,00:20:37.440,那除了這個鞏固我們的物利率貨幣
56,00:20:37.440,00:20:42.160,其他的部分它是沒有很優化它的資產配置的
57,00:20:42.160,00:20:46.240,那其實央行持續這幾年來
58,00:20:46.240,00:20:50.560,它的投報率每年大概是2.75%
59,00:20:50.560,00:20:53.680,那這幾年來因為通膨超過3%
60,00:20:53.680,00:20:54.720,所以實質上呢
61,00:20:54.720,00:20:59.760,雖然它每年國庫有繳10%的這個1億8千萬的金額
62,00:20:59.760,00:21:02.160,它其實投報是minus的
63,00:21:02.160,00:21:06.240,它沒有好好活化我們的資產
64,00:21:06.240,00:21:10.000,那如果我們在講我們金融業有個叫做rule of 72
65,00:21:10.000,00:21:12.720,就是一個72法則的意思
66,00:21:12.720,00:21:18.320,你把一個你就思考說你的投資什麼時候可以double
67,00:21:18.320,00:21:19.520,雙倍的時候呢
