segment,from,to,text
1,00:00:00.000,00:00:03.000,未來十年 自動化跟AI這一波
2,00:00:03.000,00:00:06.000,如果沒有追上去 我們會輸掉
3,00:00:06.000,00:00:09.000,AI的殺傷力遠超過你想像
4,00:00:09.000,00:00:12.000,這恐怕是國家在未來十年的重點項目
5,00:00:12.000,00:00:15.000,台灣EID推到一半
6,00:00:15.000,00:00:17.000,沒有決心再推下去 停掉了
7,00:00:17.000,00:00:19.000,結果10億就不見了
8,00:00:19.000,00:00:21.000,一卡一通一付 卡就又有卡
9,00:00:21.000,00:00:22.000,通就台北通嘛
10,00:00:22.000,00:00:24.000,其實我們那個台北通
11,00:00:24.000,00:00:26.000,用手機簽個名 台北通就有了
12,00:00:26.000,00:00:27.000,台北通就有了
13,00:00:27.000,00:00:30.000,因為那個手機要實名字
14,00:00:30.000,00:00:33.000,上面有個叫資料治理委員會
15,00:00:33.000,00:00:36.000,為什麼 一開始要做這個
16,00:00:36.000,00:00:38.000,那些議會就會吵說
17,00:00:38.000,00:00:41.000,你這個各自有問題 講一大堆
18,00:00:41.000,00:00:44.000,所以我們還是要成立一個資料治理委員會
19,00:00:44.000,00:00:46.000,蒐集各方的意見 把它解決掉
20,00:00:46.000,00:00:48.000,其實到現在為止
21,00:00:48.000,00:00:52.000,我們台灣政府關於這個資料處理
22,00:00:52.000,00:00:54.000,還是沒有法治法
23,00:00:54.000,00:00:57.000,要跟上世界的腳步 跟世界接軌
24,00:00:57.000,00:01:00.000,也希望透過這種數位系統建設
25,00:01:00.000,00:01:02.000,達到這個數位轉型
26,00:01:02.000,00:01:04.000,然後在一年多前就開始成立
27,00:01:04.000,00:01:06.000,數位資料治理委員會
28,00:01:06.000,00:01:09.000,各自怎麼保護 我們都開始有在做
29,00:01:09.000,00:01:12.000,坦白講 其實這件事情應該是
30,00:01:12.000,00:01:14.000,國家早就要做
31,00:01:14.000,00:01:16.000,其實台灣也是一樣
32,00:01:16.000,00:01:19.000,一定要建立一樣的資料治理委員會
33,00:01:19.000,00:01:22.000,你想想看 當年三倍券
34,00:01:22.000,00:01:25.000,花了22億多去印那個紙張
35,00:01:25.000,00:01:27.000,如果全部用EID
36,00:01:27.000,00:01:29.000,有電子帳戶都方便了
37,00:01:29.000,00:01:31.000,Enter每根電子帳戶的
38,00:01:31.000,00:01:34.000,透過數位力量消滅城鄉的教育
39,00:01:34.000,00:01:37.000,力量落差 扭轉台灣的貧富差別
40,00:01:37.000,00:01:39.000,真正走向共和社會
41,00:01:39.000,00:01:41.000,謝謝大家
42,00:01:41.000,00:01:43.000,謝謝大家的支持!
43,00:01:43.000,00:01:44.000,謝謝大家
44,00:01:44.000,00:01:45.000,謝謝大家
