segment,from,to,text
1,00:00:00.000,00:00:01.560,觀眾朋友大家好
2,00:00:01.560,00:00:04.560,歡迎大家今天來到我們的記者會現場
3,00:00:04.560,00:00:07.440,台灣的少子化問題非常非常的嚴重
4,00:00:07.440,00:00:10.640,不孕症也是越來越多人有的趨勢
5,00:00:10.640,00:00:12.800,那麼現代人晚婚又晚生
6,00:00:12.800,00:00:14.680,所以不孕的人數也增加了
7,00:00:14.680,00:00:16.840,有人工升職的需求
8,00:00:16.840,00:00:20.320,不過台灣的人工升職法相當的落後老舊
9,00:00:20.320,00:00:22.400,沒有辦法改善人民的需求
10,00:00:22.400,00:00:25.080,也無法讓人民真正的帶來幸福
11,00:00:25.080,00:00:27.080,那麼到底要如何解決呢
12,00:00:27.080,00:00:29.120,台灣民眾黨非常負責任的
13,00:00:29.120,00:00:31.560,提出了修法的草案版本
14,00:00:31.560,00:00:33.880,今天我們會具體的提出我們的主張
15,00:00:33.880,00:00:37.320,首先先來介紹一下今天與會的長官
16,00:00:37.320,00:00:40.360,我要介紹的是台灣民眾黨的總統參選人
17,00:00:40.360,00:00:43.640,柯文哲
18,00:00:43.640,00:00:46.280,台灣民眾黨的副總統參選人
19,00:00:46.280,00:00:49.320,吳新穎
20,00:00:49.320,00:00:53.760,以及我們的不分區提名人陳昭姿
21,00:00:53.760,00:00:54.960,那麼接下來呢
22,00:00:54.960,00:00:56.720,針對台灣民眾黨所提出的
23,00:00:56.720,00:00:58.080,具體的草案內容
24,00:00:58.080,00:01:01.120,我們就有請吳新穎來為大家介紹
25,00:01:01.120,00:01:06.080,各位大家好
26,00:01:06.080,00:01:07.960,我是吳新穎
27,00:01:07.960,00:01:11.200,你的幸福有你自主
28,00:01:11.200,00:01:12.240,再旁邊一點好了
29,00:01:12.240,00:01:14.240,這樣比較清楚
30,00:01:14.240,00:01:19.080,今天很高興有這個機會
31,00:01:19.080,00:01:22.120,跟大家談這個非常重要的議題
32,00:01:22.120,00:01:26.880,我的辦公室已經將人工升職法草案列入議程中
33,00:01:26.880,00:01:31.440,下個星期一我當召委的時候將審查
34,00:01:31.440,00:01:34.760,我認為人工升職法的鬆綁非常重要
35,00:01:34.760,00:01:37.720,它不但能夠提升真正提高出生率
36,00:01:37.720,00:01:43.440,也同時鬆綁不合時宜的法規
37,00:01:43.440,00:01:45.400,來促進台灣的人權
38,00:01:45.400,00:01:50.000,以及女性的身體自主權
39,00:01:50.000,00:01:52.200,我是一位新手媽媽
40,00:01:52.200,00:01:55.880,今年年初我迎接了我的小寶貝
41,00:01:55.880,00:01:58.320,她是我生命中的奇蹟
42,00:01:58.320,00:01:59.480,和寶寶的相遇
43,00:01:59.480,00:02:03.640,對我說是一個非常幸福的事情
44,00:02:03.640,00:02:08.600,這個孩子對我來說是上帝的恩典
45,00:02:08.600,00:02:11.000,以我個人的經驗來說
46,00:02:11.000,00:02:14.280,之前我所有健康成功的受精卵
47,00:02:14.280,00:02:21.800,因為之前的一次不愉快的婚姻
48,00:02:21.800,00:02:29.960,必須全面銷毀
49,00:02:29.960,00:02:34.560,這是我心中永遠的痛
50,00:02:34.560,00:02:38.760,所以我覺得今天我進了立法院
51,00:02:38.760,00:02:46.040,有機會讓更多的不同的家庭的族群
52,00:02:46.040,00:02:48.840,跟婦女們單親的婦女們
53,00:02:48.840,00:02:52.960,有這個機會能開心的擁有自己的家
54,00:02:52.960,00:02:58.320,是一個非常重要的事情
55,00:02:58.320,00:03:04.480,那因為其實我在第一段婚姻之後
56,00:03:04.480,00:03:05.480,單身之後呢
57,00:03:05.480,00:03:10.920,其實我也跟其他的父母親
58,00:03:10.920,00:03:13.840,或是想要家庭的人一樣
59,00:03:13.840,00:03:17.040,多次也再次的取暖
60,00:03:17.040,00:03:22.680,那這個過程也是非常的辛苦的
61,00:03:22.680,00:03:26.000,我覺得其實一個人想要有一個
62,00:03:26.000,00:03:28.400,開心圓滿的家庭
63,00:03:28.400,00:03:34.080,然後讓孩子們能生活在更多元的社會
64,00:03:34.080,00:03:35.520,更包容的社會呢
65,00:03:35.520,00:03:40.480,這是非常非常值得鼓勵的
66,00:03:40.480,00:03:46.400,所以呢現在的法規
67,00:03:46.400,00:03:49.280,現在的法規以結婚以及不孕
68,00:03:49.280,00:03:52.200,作為人工生殖前提的條件
69,00:03:52.200,00:03:54.400,限制了未婚婦女
70,00:03:54.400,00:04:00.000,不孕婦女生育的意願
71,00:04:00.000,00:04:01.400,非但與人權保障
72,00:04:01.400,00:04:03.280,還有身體自主權的違背
73,00:04:03.280,00:04:06.720,也無法阻止少子化
74,00:04:06.720,00:04:10.760,台灣的人工生殖法已經跟不上時代了
75,00:04:10.760,00:04:14.520,也無法反映社會現實的面貌
76,00:04:14.520,00:04:16.400,這也不應該沒有結婚
77,00:04:16.400,00:04:18.400,或是有不孕來作為
78,00:04:18.400,00:04:22.400,是否可以接受人工生殖的標準
79,00:04:22.400,00:04:24.960,不顧其他家庭的需求
80,00:04:24.960,00:04:33.360,也加重非婚子女的歧視
81,00:04:33.360,00:04:35.720,民眾黨主張人工生殖法
82,00:04:35.720,00:04:39.160,必須大力迅速修法
83,00:04:39.160,00:04:43.640,不要以夫妻或不孕作為雙重限制
84,00:04:43.640,00:04:46.840,阻止人民的自由生育
85,00:04:46.840,00:04:48.480,組成家庭
86,00:04:48.480,00:04:50.960,擁有快樂和希望
87,00:04:50.960,00:04:56.040,傳統的文化常常強調先婚後生
88,00:04:56.040,00:04:58.520,這樣才是正常圓滿的
89,00:04:58.520,00:05:01.400,我不認同
90,00:05:01.400,00:05:04.360,未婚生子的女性或單親的家庭
91,00:05:04.360,00:05:07.720,會因為這樣子而被貼上標籤
92,00:05:07.720,00:05:09.680,這種迷思
93,00:05:09.680,00:05:13.840,各種不同的家庭形態的表現
94,00:05:13.840,00:05:17.760,正是打破刻板的印象
95,00:05:17.760,00:05:20.960,問題是現在的人工生殖法第十一條
96,00:05:20.960,00:05:25.400,要求是要夫妻才可以人工生殖
97,00:05:25.400,00:05:27.920,並且還要有不孕症的夫妻
98,00:05:27.920,00:05:32.600,才可以做人工生殖的生育子女
99,00:05:32.600,00:05:33.960,這樣的法律的背後
100,00:05:33.960,00:05:36.240,其實就在宣示
101,00:05:36.240,00:05:38.640,先婚才能生
102,00:05:38.640,00:05:41.240,讓傳統的觀念被綁住了
103,00:05:41.240,00:05:45.160,也無法促進一個更多元
104,00:05:45.160,00:05:49.480,包容還有平等的社會
105,00:05:49.480,00:05:51.320,當然我也認為
106,00:05:51.320,00:05:54.320,能夠步入婚姻孕育下一代
107,00:05:54.320,00:05:57.120,這是人生幸福的大事
108,00:05:57.120,00:05:59.320,但是現在有許多單親的女性
109,00:05:59.320,00:06:02.000,不那麼堅持一定要再婚
110,00:06:02.000,00:06:03.920,他們的生活給予自主
111,00:06:03.920,00:06:05.640,有條有理
112,00:06:05.640,00:06:08.760,能足夠提供愛與經濟的條件
113,00:06:08.760,00:06:11.680,培養下一代
114,00:06:11.680,00:06:13.760,我自己也是一個媽媽
115,00:06:13.760,00:06:17.160,我非常關心小孩子的成長環境
116,00:06:17.160,00:06:20.200,能不能夠健全發展
117,00:06:20.200,00:06:21.880,絕對要好的管理
118,00:06:21.880,00:06:24.080,才能讓每一個小孩子
119,00:06:24.080,00:06:28.040,在生活友善的環境當中
120,00:06:28.040,00:06:30.320,現在人工生殖法比較焦慮的是
121,00:06:30.320,00:06:33.040,在於父母的權益上面
122,00:06:33.040,00:06:35.960,而保護小孩子的部分
123,00:06:35.960,00:06:37.920,修法是比較少的
124,00:06:37.920,00:06:40.520,所以我希望至少在人工生殖的評估之後
125,00:06:40.520,00:06:43.320,可以注意到這個問題
126,00:06:43.320,00:06:45.720,至於代理孕母的部分
127,00:06:45.720,00:06:47.320,我也考量多面
128,00:06:47.320,00:06:52.320,應該除了這個
129,00:06:52.320,00:06:53.680,托夫婦
130,00:06:53.680,00:06:56.400,還有代孕者的權益之外
131,00:06:56.400,00:06:59.320,小朋友的權益也非常重要
132,00:06:59.320,00:07:00.760,因此我也主張
133,00:07:00.760,00:07:06.760,代母的地方可以納入相關評估
134,00:07:06.760,00:07:08.440,身為衛環委員的召委
135,00:07:08.440,00:07:12.280,我已經提出了我個人的人工生殖法版本
