segment,from,to,text
1,00:00:00.000,00:00:02.000,有說那個照片沒有上好完整
2,00:00:02.000,00:00:04.000,那個好可以跟我們反應
3,00:00:04.000,00:00:06.000,我們會奴役我們同事要把全部的照片放上去
4,00:00:06.000,00:00:09.000,讓大家都有機會可以在上面露臉
5,00:00:09.000,00:00:12.000,應該沒有人不願意被放上FB或IG吧
6,00:00:12.000,00:00:14.000,大家都可以喔
7,00:00:14.000,00:00:16.000,沒有人有意見就代表都同意囉
8,00:00:16.000,00:00:18.000,好謝謝大家
9,00:00:19.000,00:00:21.000,(音樂)
10,00:00:21.000,00:00:23.000,(音樂)
11,00:00:23.000,00:00:25.000,(音樂)
12,00:00:25.000,00:00:27.000,(音樂)
13,00:00:27.000,00:00:54.000,(音樂)
14,00:00:54.000,00:00:56.000,(音樂)
15,00:00:56.000,00:00:58.000,(音樂)
16,00:00:58.000,00:01:00.000,(音樂)
17,00:01:00.000,00:01:02.000,(音樂)
18,00:01:03.000,00:01:05.000,(音樂)
19,00:01:05.000,00:01:08.000,(音樂)
20,00:01:08.000,00:01:10.000,(音樂)
21,00:01:10.000,00:01:14.000,(音樂)
22,00:01:14.000,00:01:18.000,(音樂)
23,00:01:18.000,00:01:22.000,(音樂)
24,00:01:22.000,00:01:26.000,(音樂)
25,00:01:26.000,00:01:30.000,(音樂)
26,00:01:30.000,00:01:34.000,(音樂)
27,00:01:36.000,00:01:38.000,(音樂)
28,00:01:38.000,00:01:42.000,(音樂)
29,00:01:42.000,00:01:46.000,(音樂)
30,00:01:46.000,00:01:50.000,(音樂)
31,00:01:50.000,00:01:54.000,(音樂)
32,00:01:54.000,00:01:58.000,(音樂)
33,00:01:58.000,00:02:02.000,(音樂)
34,00:02:04.000,00:02:06.000,(音樂)
35,00:02:06.000,00:02:10.000,(音樂)
36,00:02:10.000,00:02:14.000,(音樂)
37,00:02:14.000,00:02:18.000,(音樂)
38,00:02:18.000,00:02:22.000,(音樂)
39,00:02:22.000,00:02:26.000,(音樂)
40,00:02:26.000,00:02:30.000,(音樂)
41,00:02:32.000,00:02:34.000,(音樂)
42,00:02:34.000,00:02:38.000,(音樂)
43,00:02:38.000,00:02:42.000,(音樂)
44,00:02:42.000,00:02:46.000,(音樂)
45,00:02:46.000,00:02:50.000,(音樂)
46,00:02:50.000,00:02:54.000,(音樂)
47,00:02:54.000,00:02:58.000,(音樂)
48,00:03:00.000,00:03:02.000,(音樂)
49,00:03:02.000,00:03:06.000,(音樂)
50,00:03:06.000,00:03:10.000,(音樂)
51,00:03:10.000,00:03:14.000,(音樂)
52,00:03:14.000,00:03:18.000,(音樂)
53,00:03:18.000,00:03:22.000,(音樂)
54,00:03:22.000,00:03:26.000,(音樂)
55,00:03:28.000,00:03:30.000,(音樂)
