segment,from,to,text
1,00:00:00.000,00:00:03.000,我們要歡迎各位貴賓能夠就座
2,00:00:03.000,00:00:14.000,非常謝謝各位貴賓遠道來
3,00:00:14.000,00:00:17.000,我們記者會即將會在一分鐘後正式的開始
4,00:00:17.000,00:00:44.000,各位貴賓 媒體好朋友們
5,00:00:44.000,00:00:48.000,還有收看直播的觀眾朋友大家早安
6,00:00:48.000,00:00:52.000,非常感謝各位關心台灣未來發展的貴賓
7,00:00:52.000,00:00:56.000,請來參與2024賴清德國家希望工程的
8,00:00:56.000,00:00:58.000,國政願景發表會的現場
9,00:00:58.000,00:01:00.000,今天現場非常的熱鬧
10,00:01:00.000,00:01:02.000,我們即將要發表國政願景
11,00:01:02.000,00:01:04.000,是由賴清德總統候選人
12,00:01:04.000,00:01:08.000,以及智庫學者專家群策群力
13,00:01:08.000,00:01:10.000,所打造的國家希望工程
14,00:01:10.000,00:01:14.000,同時我們也將各行各業團體的建言
15,00:01:14.000,00:01:16.000,納入了國政的思考當中
16,00:01:16.000,00:01:18.000,希望藉由這樣的方式
17,00:01:18.000,00:01:22.000,可以完整候選人對於未來國家治理的完整規劃
18,00:01:22.000,00:01:26.000,今天的現場除了智庫學者專家之外
19,00:01:26.000,00:01:29.000,還有我們產業界以及青商會的代表
20,00:01:29.000,00:01:32.000,還有我們青年青農的代表今天來到現場
21,00:01:32.000,00:01:35.000,以及社福先進還有我們媒體的前輩
22,00:01:35.000,00:01:38.000,律師 會計師代表都一同來與會
23,00:01:38.000,00:01:40.000,非常感謝各位的力量參與
24,00:01:40.000,00:01:42.000,那麼在記者會的一開始
25,00:01:42.000,00:01:44.000,我要先藉由大家的掌聲
26,00:01:44.000,00:01:48.000,為您介紹國家希望工程最重要的播化者
27,00:01:48.000,00:01:51.000,賴清德總統候選人
28,00:01:51.000,00:01:59.000,賴副總統是這一次大選唯一有完整政治歷練
29,00:01:59.000,00:02:03.000,並且提出了完整國家願景的總統候選人
30,00:02:03.000,00:02:05.000,但接下來這個國家希望工程是他
31,00:02:05.000,00:02:09.000,從政三十多年不斷思考跟總結的成果
32,00:02:09.000,00:02:11.000,當然要打造國家願景
33,00:02:11.000,00:02:14.000,背後要有很強大的智囊團
34,00:02:14.000,00:02:18.000,在這一次國家希望工程是由新境界文教基金會
35,00:02:18.000,00:02:22.000,青平台基金會還有台灣智庫三大智庫
36,00:02:22.000,00:02:25.000,邀請了超過兩百位的學者專家
37,00:02:25.000,00:02:27.000,以及我們企業界的代表
38,00:02:27.000,00:02:29.000,還有NGO的好朋友們
39,00:02:29.000,00:02:31.000,大家一起會診而成
40,00:02:31.000,00:02:36.000,今天在現場超過六十位的學者專家代表一起與會
41,00:02:36.000,00:02:39.000,接下來讓我一一唱名為大家做介紹
42,00:02:39.000,00:02:42.000,我們是不是也邀請貴賓在聽到自己名字的時候
43,00:02:42.000,00:02:45.000,能夠起身跟大家揮揮手打招呼好嗎
44,00:02:45.000,00:02:47.000,首先我們三大智庫
45,00:02:47.000,00:02:51.000,新境界文教基金會邱議員副董事長
46,00:02:51.000,00:02:55.000,歡迎邱副董事長
47,00:02:55.000,00:02:57.000,陳東生執行長
48,00:02:57.000,00:02:59.000,歡迎指使長麗玲
49,00:02:59.000,00:03:01.000,張建一董事
50,00:03:01.000,00:03:03.000,歡迎董事
51,00:03:03.000,00:03:05.000,吳建銘董事
52,00:03:05.000,00:03:07.000,歡迎董事麗玲
53,00:03:07.000,00:03:09.000,陳震然董事
54,00:03:09.000,00:03:11.000,歡迎您
55,00:03:11.000,00:03:13.000,以及李金龍董事
56,00:03:13.000,00:03:16.000,歡迎您
57,00:03:16.000,00:03:19.000,青平台基金會鄭麗君董事長
58,00:03:19.000,00:03:21.000,歡迎麗君
59,00:03:21.000,00:03:25.000,青平台顧問朱敬儀院士
60,00:03:25.000,00:03:27.000,歡迎院士的麗玲
61,00:03:27.000,00:03:29.000,陳俊宏董事
62,00:03:29.000,00:03:31.000,董事早安
63,00:03:31.000,00:03:37.000,還有台灣智庫陳柏志榮譽董事長
64,00:03:37.000,00:03:39.000,歡迎董事長
65,00:03:39.000,00:03:41.000,以及呂耀智執行長
66,00:03:41.000,00:03:43.000,執行長早安
67,00:03:43.000,00:03:48.000,繼續在這一回的國家希望工程當中
68,00:03:48.000,00:03:51.000,提供我們公益永續的台灣這個領域
69,00:03:51.000,00:03:53.000,有許多寶貴意見的
70,00:03:53.000,00:03:55.000,包括丁志仁理事長
71,00:03:55.000,00:03:56.000,理事長早安
72,00:03:56.000,00:03:58.000,是不是也跟大家揮揮手打招呼
73,00:03:58.000,00:04:01.000,韋庭老師
74,00:04:01.000,00:04:04.000,在路上塞車會晚一點
75,00:04:04.000,00:04:06.000,以及呂寶靖老師
76,00:04:06.000,00:04:11.000,杜英秋執行長
77,00:04:11.000,00:04:13.000,歡迎您
78,00:04:13.000,00:04:15.000,林國民老師
79,00:04:15.000,00:04:17.000,歡迎您
