segment,from,to,text
1,00:00:00.000,00:00:02.000,練習了兩首
2,00:00:02.000,00:00:04.000,一個是包子舞 一個是GunBuddy GO
3,00:00:04.000,00:00:06.000,那我們現在記者會一開始
4,00:00:06.000,00:00:08.000,是不是從我們的第一首開始
5,00:00:08.000,00:00:12.000,那我們現在是不是把時間交給我們的蘿蔔姐姐
6,00:00:28.000,00:00:30.000,好 小朋友 我們剛剛
7,00:00:30.000,00:00:32.000,練習了一次 你們都還記得嗎
8,00:00:32.000,00:00:34.000,你們還記得嗎
9,00:00:34.000,00:00:36.000,你們之前有看過
10,00:00:36.000,00:00:38.000,蘿蔔姐姐嗎
11,00:00:38.000,00:00:40.000,有嗎 沒有
12,00:00:40.000,00:00:42.000,那你們之前有看過
13,00:00:42.000,00:00:44.000,你們之前有來過這邊
14,00:00:44.000,00:00:46.000,專注超人跳舞嗎
15,00:00:46.000,00:00:48.000,也沒有
16,00:00:48.000,00:00:50.000,我們今天是第一次見面
17,00:00:50.000,00:00:52.000,也是第一次一起練習跳舞
18,00:00:52.000,00:00:54.000,你們就跳得這麼棒
19,00:00:54.000,00:00:56.000,超厲害的
20,00:00:56.000,00:00:58.000,所以我們再來跳一次給我們的攝影機
21,00:00:58.000,00:01:00.000,因為剛剛爸爸媽媽都沒有準備好怎麼拍
22,00:01:00.000,00:01:02.000,我們要再跳一次我們的包子舞
23,00:01:02.000,00:01:04.000,可以嗎
24,00:01:04.000,00:01:06.000,可以
25,00:01:06.000,00:01:08.000,那我們要開始囉
26,00:01:08.000,00:01:10.000,請幫我們放包子舞
27,00:01:10.000,00:01:20.000,保護你是我們的專人
28,00:01:20.000,00:01:22.000,保護是我們的專人
29,00:01:22.000,00:01:30.000,圓圓的到這裡捏
30,00:01:30.000,00:01:32.000,好看的這邊
31,00:01:32.000,00:01:34.000,畫上大大的圓圈
32,00:01:34.000,00:01:40.000,圓圓的臉
33,00:01:40.000,00:01:46.000,大力燒餅
34,00:01:46.000,00:01:48.000,很強壯
35,00:01:48.000,00:01:50.000,我們兩個一起捏包子舞好嗎
36,00:01:50.000,00:01:52.000,擺面淡定
37,00:01:52.000,00:01:54.000,好 加油
38,00:01:54.000,00:01:56.000,三點鐘跳 預備
39,00:01:56.000,00:01:58.000,去去去
40,00:01:58.000,00:02:00.000,做舞博士
41,00:02:00.000,00:02:02.000,翻上他的畫面
42,00:02:02.000,00:02:06.000,我們一起去吧
43,00:02:06.000,00:02:08.000,Go Go Go I'm Ready Go
44,00:02:08.000,00:02:10.000,我是
45,00:02:10.000,00:02:12.000,超人
46,00:02:12.000,00:02:14.000,超人
47,00:02:14.000,00:02:16.000,超人
48,00:02:16.000,00:02:18.000,你是我的專人
49,00:02:18.000,00:02:20.000,不不不超人
50,00:02:20.000,00:02:22.000,不不不不超人
51,00:02:22.000,00:02:24.000,超人
52,00:02:24.000,00:02:26.000,轉圈圈
53,00:02:26.000,00:02:28.000,轉圈圈
54,00:02:28.000,00:02:32.000,翻成BOSS
55,00:02:32.000,00:02:34.000,快編
56,00:02:34.000,00:02:40.000,跳出去囉
57,00:02:40.000,00:02:42.000,很棒
58,00:02:42.000,00:02:44.000,好棒喔
59,00:02:44.000,00:02:46.000,來拍手的Gunballet Go
60,00:02:46.000,00:02:50.000,是可以邀請我們台下的所有立委的候選人一起上場
61,00:02:50.000,00:02:52.000,跟我們的不超人
62,00:02:52.000,00:02:54.000,還有蘿蔔姐姐
63,00:02:54.000,00:02:58.000,小朋友幫叔叔們拍拍手
64,00:02:58.000,00:03:00.000,歡迎歡迎
