segment,from,to,text
67,00:15:18.000,00:15:24.000,各位媒體朋友還有我們線上所有關心台灣發展的各位好朋友大家早安大家好
68,00:15:24.000,00:15:28.000,我們今天要舉辦的是國家治理的政策發表記者會
69,00:15:28.000,00:15:32.000,昨天我想大家也在看到這個英國的媒體
70,00:15:32.000,00:15:38.000,明年2024年全球有40多場民主的選舉
71,00:15:38.000,00:15:44.000,那台灣是其中壓力最大的一場也是被世界最受矚目的一場
72,00:15:44.000,00:15:48.000,所以明年台灣的民主進程將走到了一個十字路口
73,00:15:48.000,00:15:54.000,我們將擺脫過去藍綠的迷道還是要大步向前
74,00:15:54.000,00:15:58.000,今天柯文哲主席還有我們的智庫
75,00:15:58.000,00:16:06.000,在這個蘇靖強執行長領導之下有將近200位的產官學界的專家學者
76,00:16:06.000,00:16:10.000,共同在這段期間提出了非常多具體的政策
77,00:16:10.000,00:16:14.000,今天我們就要來發表我們國家治理的政策
78,00:16:14.000,00:16:16.000,首先我們先來介紹今天的與會貴賓
79,00:16:16.000,00:16:22.000,我們首先來介紹我們民眾黨批評的總統候選人柯文哲柯主席
80,00:16:22.000,00:16:26.000,我們總幹事黃珊珊黃總幹事
81,00:16:26.000,00:16:30.000,我們智庫執行長蘇靖強、蘇老師
82,00:16:30.000,00:16:34.000,還有智庫的策略長莊景華莊老師
83,00:16:34.000,00:16:38.000,還有我們在地的立委候選人李友宜
84,00:16:38.000,00:16:42.000,好記者會首先我們就來邀請我們柯文哲柯主席
85,00:16:42.000,00:16:46.000,來向大家發表我們國家治理的政策
86,00:16:54.000,00:17:04.000,我們這一次選舉主要的口號就是共同社會國家治理
87,00:17:04.000,00:17:08.000,共同社會在不同的場合已經講過很多遍
88,00:17:08.000,00:17:10.000,這是一種思想
89,00:17:10.000,00:17:15.000,"既然台灣是一個移民社會,我們對台灣也有一個新的定義"
90,00:17:15.000,00:17:20.000,"誰要住在台灣、正容台灣、喜歡台灣,他就是台灣人"
91,00:17:20.000,00:17:25.000,因為我們也希望透過這個方式讓整個台灣社會是一個團結和諧的社會
92,00:17:25.000,00:17:27.000,而不是一個分裂仇恨的社會
93,00:17:27.000,00:17:35.000,所以對於這一段時間民進黨常常在自己的台灣裡面去製造敵人
94,00:17:35.000,00:17:38.000,我們是覺得不妥的
95,00:17:38.000,00:17:43.000,所以我們希望它是一個社會和諧、政黨和諧、兩岸和平
96,00:17:43.000,00:17:48.000,這是一個共同社會的願景
97,00:17:48.000,00:17:50.000,另外一個就是國家治理
98,00:17:50.000,00:17:55.000,因為我還是希望說政治的核心是執行力
99,00:17:55.000,00:17:58.000,所以很多人在問說
100,00:17:58.000,00:18:02.000,這個外科醫生來重鎮
101,00:18:02.000,00:18:06.000,他到底跟過去那種法律人他有什麼不一樣
102,00:18:06.000,00:18:10.000,"我覺得我們是這樣,我們不是發現問題、不是解釋問題"
103,00:18:10.000,00:18:12.000,我們是要解決問題
104,00:18:12.000,00:18:14.000,所以國家治理的概念就是說
105,00:18:14.000,00:18:17.000,我們很誠實的面對我們國家遇到哪些問題
106,00:18:17.000,00:18:20.000,提出他的解決方案
