segment,from,to,text
1,00:00:00.000,00:00:02.040,台灣未來發展的各位好朋友
2,00:00:02.040,00:00:04.080,大家早安 大家好
3,00:00:04.080,00:00:08.640,我想今天選戰已經到了倒數37天的時候
4,00:00:08.640,00:00:12.960,藍綠兩大陣營現在陷入了這個口水戰之中
5,00:00:12.960,00:00:15.480,我們現在柯文哲跟民眾黨
6,00:00:15.480,00:00:19.600,還是很負責任的回過頭來擁抱我們這塊土地
7,00:00:19.600,00:00:23.760,我們今天要特別為各位國人同胞
8,00:00:23.760,00:00:27.280,來公告的是我們的農業相關的政策
9,00:00:27.280,00:00:31.120,我們公布了農業政策的五大綱領
10,00:00:31.120,00:00:34.120,我相信台灣在過去一段時間
11,00:00:34.120,00:00:36.240,大家知道台灣在科技方面
12,00:00:36.240,00:00:37.520,作為細頓之島
13,00:00:37.520,00:00:41.440,作為半導體產業供應鏈當中非常重要的一環
14,00:00:41.440,00:00:44.800,但是農業還是我們的立國之根本
15,00:00:44.800,00:00:47.520,所以面對我們最基礎的農業
16,00:00:47.520,00:00:50.800,民眾黨跟柯文哲提出了五大的綱領
17,00:00:50.800,00:00:55.400,現在我們是不是就請我們台灣民眾黨的總統候選人
18,00:00:55.400,00:00:59.960,柯文哲柯主席來跟各位報告我們的五大綱領
19,00:00:59.960,00:01:14.120,好
20,00:01:14.120,00:01:20.680,這個除了口水戰以外
21,00:01:20.680,00:01:23.480,還是要講一點政經事
22,00:01:23.480,00:01:29.000,台灣的農業問題的確蠻有趣的
23,00:01:29.000,00:01:31.960,第一點我們先講問題
24,00:01:31.960,00:01:34.040,我們目前台灣大概
25,00:01:34.040,00:01:35.480,這是問題所在
26,00:01:35.480,00:01:39.320,等一下我會針對每個問題再做細項的說明
27,00:01:39.320,00:01:42.200,我們目前農地分割太小了
28,00:01:42.200,00:01:45.880,大概平均每個農戶只有0.7公頃
29,00:01:45.880,00:01:48.600,問題是0.7公頃
30,00:01:48.600,00:01:52.600,你要自動化要機械化都相當困難
31,00:01:52.600,00:01:54.920,所以它也沒有經濟規模
32,00:01:54.920,00:01:56.920,所以這是個大問題
33,00:01:56.920,00:02:01.080,所以我們農地小分散不利於國際品牌的發展
34,00:02:01.080,00:02:05.480,再來2300萬人口也不是說它多小
35,00:02:05.480,00:02:08.760,這是很奇怪我們整個市場是個淺迭市場
36,00:02:08.760,00:02:13.080,只有在當市場的時候比較熟悉的高麗菜
37,00:02:13.080,00:02:15.880,颱風一來高麗菜就飆漲
38,00:02:15.880,00:02:21.880,到冬天高麗菜便宜到採割乾粹就當堆圍
39,00:02:21.880,00:02:26.360,所以菜的價格一下子飆漲一下子下降
40,00:02:26.360,00:02:29.240,這是一個產銷失調的問題
41,00:02:29.240,00:02:32.680,再來是我去南部就發現
42,00:02:32.680,00:02:36.120,那個民進黨把水利會沒收以後
