segment,from,to,text
1,00:00:01.000,00:00:02.000,坚持
2,00:00:02.000,00:00:03.000,我
3,00:00:03.000,00:00:04.000,坚持
4,00:00:04.000,00:00:05.000,我
5,00:00:05.000,00:00:06.000,坚持
6,00:00:06.000,00:00:07.000,我
7,00:00:07.000,00:00:08.000,坚持
8,00:00:08.000,00:00:09.000,我
9,00:00:09.000,00:00:10.000,坚持
10,00:00:10.000,00:00:11.000,我
11,00:00:11.000,00:00:12.000,坚持
12,00:00:12.000,00:00:13.000,我
13,00:00:13.000,00:00:14.000,坚持
14,00:00:14.000,00:00:15.000,我
15,00:00:15.000,00:00:16.000,坚持
16,00:00:16.000,00:00:17.000,我
17,00:00:17.000,00:00:18.000,坚持
18,00:00:18.000,00:00:19.000,我
19,00:00:19.000,00:00:20.000,坚持
20,00:00:20.000,00:00:21.000,我
21,00:00:21.000,00:00:22.000,坚持
22,00:00:22.000,00:00:23.000,我
23,00:00:23.000,00:00:24.000,坚持
24,00:00:24.000,00:00:25.000,我
25,00:00:25.000,00:00:26.000,坚持
26,00:00:26.000,00:00:27.000,我
27,00:00:27.000,00:00:28.000,坚持
28,00:00:28.000,00:00:29.000,坚持
29,00:00:29.000,00:00:43.000,(音樂)
30,00:00:43.000,00:00:48.000,各位觀眾 各位候選人 大家好
31,00:00:48.000,00:00:50.000,今天是中央選舉委員會
32,00:00:50.000,00:00:53.000,為第十六任總統副總統選舉
33,00:00:53.000,00:00:55.000,所舉辦的第一場
34,00:00:55.000,00:00:59.000,總統候選人電視政見發表會
35,00:00:59.000,00:01:04.000,由本人中選會主任委員李靖勇負責主持
36,00:01:04.000,00:01:08.000,同時由本會王韻如委員在場監察
37,00:01:08.000,00:01:12.000,首先要代表主辦單位中央選舉委員會
38,00:01:12.000,00:01:16.000,向各位觀眾和親自來參加政見發表會的
39,00:01:16.000,00:01:20.000,各位候選人表示感謝
40,00:01:20.000,00:01:23.000,在政見發表會正式開始之前
41,00:01:23.000,00:01:27.000,先將這次政見發表會進行的程序
42,00:01:27.000,00:01:31.000,以及應該要注意的實相來向各位做說明
43,00:01:31.000,00:01:36.000,第一 電視政見發表會進行的程序
44,00:01:36.000,00:01:40.000,是採三輪方式來發表政見
45,00:01:40.000,00:01:45.000,每一輪每位候選人發表政見的時間是十分鐘
46,00:01:45.000,00:01:50.000,時間介滿三分鐘會按鈴一短聲
47,00:01:52.000,00:01:55.000,時間介滿按兩長聲
48,00:01:55.000,00:01:59.000,請結束發言
49,00:01:59.000,00:02:02.000,第二輪和第三輪政見發表的時間
50,00:02:02.000,00:02:05.000,和進行的方式都相同
51,00:02:05.000,00:02:09.000,時間介滿候選人應急結束發言
52,00:02:09.000,00:02:13.000,不得以任何理由請求延長
53,00:02:13.000,00:02:15.000,如仍不停止發言時
54,00:02:15.000,00:02:19.000,主持人會立即制止並不予播出
55,00:02:19.000,00:02:24.000,第二 候選人應一抽籤的號次順序發言
56,00:02:24.000,00:02:27.000,不得要求提前或者是延後
57,00:02:27.000,00:02:30.000,經主持人唱名三次
58,00:02:30.000,00:02:34.000,仍未上台發表政見者 已棄權論
59,00:02:34.000,00:02:38.000,第三 候選人發表政見時
60,00:02:38.000,00:02:42.000,如有違背公共秩序 善良風俗之行為
61,00:02:42.000,00:02:46.000,主持人應予制止並不予播出
62,00:02:46.000,00:02:52.000,現在向各位介紹參加政見發表會的三位候選人
63,00:02:52.000,00:02:54.000,發言的順序
64,00:02:54.000,00:02:58.000,第一位候選人是侯友宜先生
65,00:02:58.000,00:03:03.000,第二位候選人是賴清德先生
66,00:03:03.000,00:03:08.000,第三位候選人是柯文哲先生
67,00:03:08.000,00:03:13.000,現在我們開始進行今天的政見發表會
68,00:03:13.000,00:03:19.000,首先請第一輪第一位候選人侯友宜先生發表政見
69,00:03:19.000,00:03:22.000,時間十分鐘請發言
70,00:03:22.000,00:03:29.000,主持人 監察人 賴清德主席 柯文哲主席
71,00:03:29.000,00:03:32.000,各位電視機前面的所有的觀眾
72,00:03:32.000,00:03:35.000,以及網路直播的所有的好朋友們
73,00:03:35.000,00:03:40.000,還有各位國人同胞 鄉親士大好朋友
74,00:03:40.000,00:03:45.000,大家晚安 大家好 大家好 大家好
75,00:03:45.000,00:03:50.000,今天是第一場總統政見的發表會
76,00:03:50.000,00:03:54.000,相信許多國人都相當的關注
77,00:03:54.000,00:03:57.000,再過不到兩個禮拜
78,00:03:57.000,00:04:02.000,就迎接中華民國113年的到來
79,00:04:02.000,00:04:05.000,在帶來的過程當中
80,00:04:05.000,00:04:07.000,我們想想看
81,00:04:07.000,00:04:11.000,七年了 大家的日子過得如何
82,00:04:11.000,00:04:13.000,是不是很辛苦嗎
83,00:04:13.000,00:04:18.000,想想看 我們在這當中
84,00:04:18.000,00:04:23.000,人民感受的痛苦阻滯已經創十年的新高
85,00:04:23.000,00:04:27.000,貧富的差距越來越大
86,00:04:27.000,00:04:31.000,相對的經濟成長率越來越低
87,00:04:31.000,00:04:33.000,也是創造14年的新低
88,00:04:33.000,00:04:38.000,許多民調都說有六成的民眾
89,00:04:38.000,00:04:41.000,需要政黨輪替
90,00:04:41.000,00:04:44.000,因為民政黨這幾年來
91,00:04:44.000,00:04:49.000,行政 立法 司法 考試 監察
92,00:04:49.000,00:04:55.000,可以講一把抓 完全一黨專制
93,00:04:55.000,00:04:59.000,獨裁和惡霸的經營底下
94,00:04:59.000,00:05:06.000,不僅避病重生 也是避案不斷
95,00:05:06.000,00:05:08.000,現在的綠色執政
96,00:05:08.000,00:05:12.000,可以說是貪腐無能的波折
97,00:05:12.000,00:05:15.000,賴清德先生 你有說過
98,00:05:15.000,00:05:21.000,2024是一場民主跟專制的選擇
99,00:05:21.000,00:05:24.000,但是我看的不是這樣
100,00:05:24.000,00:05:27.000,我看到獨立機關煙熄熄
101,00:05:27.000,00:05:33.000,前置言論自由 做黑手
102,00:05:33.000,00:05:38.000,發生的是轉型正義的促轉會
103,00:05:38.000,00:05:43.000,變成清除預給的打手
104,00:05:43.000,00:05:49.000,甚至有小吃店做一個小店的新人
105,00:05:49.000,00:05:52.000,說兩句我流手話
106,00:05:52.000,00:05:54.000,你也查水表
107,00:05:54.000,00:05:58.000,連我們最高協視的殿堂的台大
108,00:05:58.000,00:06:00.000,大家也很清楚
109,00:06:00.000,00:06:02.000,發生卡管卡管
110,00:06:02.000,00:06:06.000,讓協視的自由受到摧殘
111,00:06:06.000,00:06:12.000,這看來看去 民進黨政府已經成為新的危錢
112,00:06:12.000,00:06:14.000,在這樣一個狀況
113,00:06:14.000,00:06:17.000,這是你民進黨要挨民主嗎
114,00:06:17.000,00:06:19.000,這是你要挨嗎
115,00:06:19.000,00:06:21.000,民主需要制衡
116,00:06:21.000,00:06:25.000,不否則就會向下存然
117,00:06:25.000,00:06:27.000,政黨需要輪替
118,00:06:27.000,00:06:30.000,不然就會一指舞弊
119,00:06:30.000,00:06:36.000,2024年像是台灣儲救不信的一年
120,00:06:36.000,00:06:40.000,各位國人同胞
121,00:06:40.000,00:06:44.000,今年顯出來的代表日是誰你知不知道
122,00:06:44.000,00:06:47.000,是竅 就是切滑的切
123,00:06:47.000,00:06:50.000,這是人民最直接的感受
124,00:06:50.000,00:06:52.000,還是最痛苦的經驗
125,00:06:52.000,00:06:57.000,這也可以說正面是一個民進黨無能的政局
126,00:06:57.000,00:07:00.000,說到欠 欠水欠電
127,00:07:00.000,00:07:04.000,欠人 欠工 欠人材
128,00:07:04.000,00:07:06.000,都欠了
129,00:07:06.000,00:07:09.000,連疫情來的犧牲
130,00:07:09.000,00:07:11.000,人民需要的犧牲
131,00:07:11.000,00:07:13.000,疫苗也欠 口罩也欠
132,00:07:13.000,00:07:16.000,快篩也欠 連油也欠
133,00:07:16.000,00:07:18.000,所以民進黨這整幾年
134,00:07:18.000,00:07:20.000,什麼都欠
135,00:07:20.000,00:07:22.000,好像很切心的是說
136,00:07:22.000,00:07:25.000,哎呀 哪有這個時候
137,00:07:25.000,00:07:28.000,還有人在國家有難的時刻
138,00:07:28.000,00:07:32.000,還有貪戀 要發國難財
139,00:07:32.000,00:07:36.000,哇 這裡的事情都黑暗
140,00:07:36.000,00:07:39.000,幕裡面黑暗都沒有事情
141,00:07:39.000,00:07:41.000,都沒有清楚
142,00:07:41.000,00:07:43.000,所以大家也在懷疑說
143,00:07:43.000,00:07:45.000,這不是政商國節
144,00:07:45.000,00:07:47.000,未來我也當總統
145,00:07:47.000,00:07:49.000,我跟大家保證
146,00:07:49.000,00:07:51.000,我絕對不會容許
147,00:07:51.000,00:07:53.000,這些弊案再發生
148,00:07:53.000,00:07:55.000,我會用相對時間
149,00:07:55.000,00:07:57.000,成立新的特遵署
150,00:07:57.000,00:07:59.000,不論你要幹多少
151,00:07:59.000,00:08:02.000,不論你是對一洞的對一派的
152,00:08:02.000,00:08:04.000,不論你是什麼人
153,00:08:04.000,00:08:07.000,我一定一條一條差清脫
154,00:08:07.000,00:08:09.000,一個一個把他丟出來
155,00:08:09.000,00:08:11.000,作為國家領導人
156,00:08:11.000,00:08:15.000,一定要重建人民對我們的政府的信任
157,00:08:15.000,00:08:17.000,賴清德先生
158,00:08:17.000,00:08:20.000,你說幾次和平保台
159,00:08:20.000,00:08:23.000,也提出和平四大制度
160,00:08:23.000,00:08:26.000,但是我看你當年
161,00:08:26.000,00:08:28.000,做國霸代表的時候
162,00:08:28.000,00:08:30.000,拿這個牌子
163,00:08:30.000,00:08:33.000,叫做台獨萬歲的牌子
164,00:08:33.000,00:08:35.000,你真是年輕
165,00:08:35.000,00:08:37.000,但是你到
166,00:08:37.000,00:08:39.000,當日台南市市長的時候
167,00:08:39.000,00:08:41.000,你在預示場內
168,00:08:41.000,00:08:44.000,有三次指彰台灣獨立
169,00:08:44.000,00:08:46.000,甚至你五年前
170,00:08:46.000,00:08:49.000,做行政院院長的時候
171,00:08:49.000,00:08:51.000,你也是說
172,00:08:51.000,00:08:55.000,主張台灣獨立的政治工作者
173,00:08:55.000,00:08:58.000,不管你擔任哪一個職務
174,00:08:58.000,00:09:00.000,都不會改變
