segment,from,to,text
1,00:00:00.000,00:00:14.840,各位觀眾三位
2,00:00:14.840,00:00:17.720,副總統候選人大家晚安
3,00:00:17.720,00:00:18.600,大家好
4,00:00:18.600,00:00:21.680,今天是中央選舉委員會
5,00:00:21.680,00:00:23.920,為第十六任總統
6,00:00:23.920,00:00:26.480,副總統選舉所舉辦的
7,00:00:26.480,00:00:28.520,副總統候選人
8,00:00:28.760,00:00:30.640,電視政見發表會
9,00:00:30.640,00:00:33.800,由本人中央選舉委員會
10,00:00:33.800,00:00:36.180,副主任委員陳朝健
11,00:00:36.180,00:00:37.800,擔任主持人
12,00:00:37.800,00:00:39.800,並請本會
13,00:00:39.800,00:00:43.040,黃秀端委員在場監察
14,00:00:43.040,00:00:46.720,首先僅代表中選會
15,00:00:46.720,00:00:48.760,作為主辦單位
16,00:00:48.760,00:00:51.120,向全國觀眾
17,00:00:51.120,00:00:54.200,還有親自到達現場
18,00:00:54.200,00:00:57.680,發表政見的三位候選人
19,00:00:58.040,00:01:00.360,以及承辦此次
20,00:01:00.360,00:01:02.680,電視政見發表會的
21,00:01:02.680,00:01:04.040,公共電視
22,00:01:04.040,00:01:06.560,表達感謝之意
23,00:01:06.560,00:01:10.080,在電視政見發表會
24,00:01:10.080,00:01:11.800,開始之前
25,00:01:11.800,00:01:13.640,也將這一次
26,00:01:13.640,00:01:15.480,電視政見發表會
27,00:01:15.480,00:01:18.280,進行程序與注意事項
28,00:01:18.280,00:01:20.280,向各位說明
29,00:01:20.280,00:01:21.920,一
30,00:01:21.920,00:01:25.640,電視政見發表會之進行程序
31,00:01:26.000,00:01:28.720,採三輪方式進行
32,00:01:28.720,00:01:32.800,每一輪每位候選人發表
33,00:01:32.800,00:01:35.560,政見時間十分鐘
34,00:01:35.560,00:01:39.160,時間介滿前三分鐘
35,00:01:39.160,00:01:42.360,按鈴一短聲請示意
36,00:01:42.360,00:01:45.560,時間截止時
37,00:01:45.560,00:01:47.840,則按鈴兩長聲
38,00:01:47.840,00:01:49.280,也請示意
39,00:01:49.280,00:01:51.560,屆時
40,00:01:51.560,00:01:53.520,時間一到
41,00:01:53.520,00:01:55.840,請停止發言
42,00:01:56.560,00:01:59.840,第二輪第三輪政見發表會
43,00:01:59.840,00:02:02.800,進行的時間跟方式
44,00:02:02.800,00:02:05.440,也都和第一輪相同
45,00:02:05.440,00:02:09.120,每次時間截止之後
46,00:02:09.120,00:02:13.200,候選人就應該停止發言
47,00:02:13.200,00:02:18.440,且不得以任何理由來要求延長
48,00:02:18.440,00:02:21.760,如果沒有停止發言
49,00:02:21.760,00:02:24.280,主持人應與制止
50,00:02:24.600,00:02:26.320,並不予播出
51,00:02:26.320,00:02:27.720,二
52,00:02:27.720,00:02:29.800,候選人應該一
53,00:02:29.800,00:02:34.320,抽定的發言順序發表政見
54,00:02:34.320,00:02:38.120,不得要求提前或延後
55,00:02:38.120,00:02:42.240,如今主持人唱明三次
56,00:02:42.240,00:02:45.720,仍未在臺上發表政見者
57,00:02:45.720,00:02:47.280,以棄權論
58,00:02:47.280,00:02:51.280,同時候選人發表政見時
59,00:02:51.280,00:02:54.440,如有違背法令或違反
60,00:02:54.680,00:02:56.880,公序兩署之行為
61,00:02:56.880,00:02:59.640,主持人也會予以制止
62,00:02:59.640,00:03:01.560,並不予播出
63,00:03:01.560,00:03:07.040,以上是今天電視政見發表的
64,00:03:07.040,00:03:09.640,進行程序與注意事項
65,00:03:09.640,00:03:13.880,在這裡也向大家來介紹
66,00:03:13.880,00:03:15.800,此次參加
67,00:03:15.800,00:03:17.880,副總統候選人
68,00:03:17.880,00:03:20.560,電視政見發表會的
69,00:03:20.560,00:03:23.200,三位先生女士
70,00:03:23.880,00:03:25.960,發言順序第一位
71,00:03:25.960,00:03:29.080,是吳新穎女士
72,00:03:29.080,00:03:33.720,第二位是趙少康先生
73,00:03:33.720,00:03:38.480,第三位是蕭美琴女士
74,00:03:38.480,00:03:40.680,現在
75,00:03:40.680,00:03:46.320,就正式開始今天的電視政見發表會
76,00:03:46.320,00:03:51.760,首先請第一輪第一位候選人吳新穎
77,00:03:51.840,00:03:55.720,女士發表政見時間10分鐘
78,00:03:55.720,00:03:57.040,請發言
79,00:03:57.040,00:04:02.520,主持人蕭美琴女士
80,00:04:02.520,00:04:04.360,趙少康先生
81,00:04:04.360,00:04:07.480,還有全國在看電視的觀眾們
82,00:04:07.480,00:04:09.360,大家好大家晚安
83,00:04:09.360,00:04:10.720,我是吳新穎
84,00:04:10.720,00:04:13.440,身為新手媽媽
85,00:04:13.440,00:04:16.680,還具備國際經驗的專業人士
86,00:04:16.680,00:04:21.200,我很榮幸今天代表民眾黨參選副總統
87,00:04:22.200,00:04:26.040,民眾黨不像國民兩黨有沉重的包袱
88,00:04:26.040,00:04:28.040,過去執政黨的表現
89,00:04:28.040,00:04:31.360,讓許多人民都渴望政黨輪替
90,00:04:31.360,00:04:33.880,而我們是一個新興政黨
91,00:04:33.880,00:04:35.240,沒有包袱
92,00:04:35.240,00:04:37.720,所以才能獲得渴望改變
93,00:04:37.720,00:04:41.000,跳脫藍綠的選民支持
94,00:04:41.000,00:04:45.800,政府要給人民帶來更好的生活
95,00:04:45.800,00:04:47.760,因此我主張
96,00:04:47.760,00:04:48.880,一
97,00:04:49.040,00:04:52.000,台灣和平要靠繁榮
98,00:04:52.000,00:04:53.120,二
99,00:04:53.120,00:04:54.760,我們想要繁榮
100,00:04:54.760,00:04:58.000,是要吸引企業來投資台灣
101,00:04:58.000,00:04:59.120,三
102,00:04:59.120,00:05:01.520,最終創造的工作機會
103,00:05:01.520,00:05:04.040,才能提升人民的薪資
104,00:05:04.040,00:05:06.840,同時保障台灣的安全
105,00:05:06.840,00:05:11.440,我認為台灣和平要靠繁榮
106,00:05:11.440,00:05:14.080,我多次參加國際論壇
107,00:05:14.080,00:05:16.520,與各國領袖交流
108,00:05:16.920,00:05:19.920,我的家族也長期在耕耘台灣
109,00:05:19.920,00:05:22.640,教導我如何取之社會
110,00:05:22.640,00:05:24.440,用之社會
111,00:05:24.440,00:05:28.440,在美國斷交等歷史關鍵時刻
112,00:05:28.440,00:05:30.440,我們都選擇堅定
113,00:05:30.440,00:05:33.880,以所有的台灣人站在一起
114,00:05:33.880,00:05:36.640,我在台灣成長
115,00:05:36.640,00:05:38.520,後來到國外求學
116,00:05:38.520,00:05:43.080,工作最後也希望為家鄉盡一份心力
117,00:05:43.080,00:05:45.320,選擇回來台灣
118,00:05:45.880,00:05:48.880,在金融與慈善業工作20多年
119,00:05:48.880,00:05:51.800,我瞭解企業都喜歡穩定
120,00:05:51.800,00:05:56.520,和平和繁榮不只是一個單向的關係
121,00:05:56.520,00:05:59.360,台灣的和平要靠繁榮
122,00:05:59.360,00:06:01.880,而繁榮需要國際的連結
123,00:06:01.880,00:06:03.000,簡單說
124,00:06:03.000,00:06:04.400,與國際連結
125,00:06:04.400,00:06:07.480,台灣就可以省掉一半的問題
126,00:06:07.480,00:06:12.800,我在立法院多次展現我國際的影響力
127,00:06:12.800,00:06:14.200,今年4月
128,00:06:14.320,00:06:16.360,我陪同柯主席訪美
129,00:06:16.360,00:06:18.520,在多次會議中表達
130,00:06:18.520,00:06:19.920,希望能簽署
131,00:06:19.920,00:06:23.240,台美避免雙重課稅的協定
132,00:06:23.240,00:06:25.560,近期也有些進度
133,00:06:25.560,00:06:30.360,我也是第一位被邀請代表歐盟議會的
134,00:06:30.360,00:06:33.840,正式公聽會的主講人立法委員
135,00:06:33.840,00:06:35.640,這個月13日
136,00:06:35.640,00:06:37.560,歐洲議會通過了
137,00:06:37.560,00:06:43.320,台歐協定的投資結議案
138,00:06:43.440,00:06:44.640,結議案
