segment,from,to,text
1,00:00:00.000,00:00:02.000,我會錄我會錄
2,00:00:02.000,00:00:04.000,我會錄
3,00:00:04.000,00:00:06.000,請問吳理事長是否有任何意見
4,00:00:06.000,00:00:08.000,請問吳理事長是否有任何意見
5,00:00:08.000,00:00:10.000,請問吳理事長是否有任何意見
6,00:00:10.000,00:00:12.000,請問吳理事長是否有任何意見
7,00:00:12.000,00:00:14.000,請問吳理事長是否有任何意見
8,00:00:14.000,00:00:16.000,請問吳理事長是否有任何意見
9,00:00:16.000,00:00:18.000,請問吳理事長是否有任何意見
10,00:00:18.000,00:00:20.000,請問吳理事長是否有任何意見
11,00:00:20.000,00:00:22.000,請問吳理事長是否有任何意見
12,00:00:22.000,00:00:24.000,請問吳理事長是否有任何意見
13,00:00:24.000,00:00:26.000,請問吳理事長是否有任何意見
14,00:00:26.000,00:00:28.000,請問吳理事長是否有任何意見
15,00:00:28.000,00:00:30.000,請問吳理事長是否有任何意見
16,00:00:30.000,00:00:32.000,請問吳理事長是否有任何意見
17,00:00:32.000,00:00:34.000,請問吳理事長是否有任何意見
18,00:00:34.000,00:00:36.000,請問吳理事長是否有任何意見
19,00:00:36.000,00:00:38.000,請問吳理事長是否有任何意見
20,00:00:38.000,00:00:40.000,請問吳理事長是否有任何意見
21,00:00:40.000,00:00:42.000,請問吳理事長是否有任何意見
22,00:00:42.000,00:00:44.000,請問吳理事長是否有任何意見
23,00:00:44.000,00:00:46.000,請問吳理事長是否有任何意見
24,00:00:46.000,00:00:48.000,請問吳理事長是否有任何意見
25,00:00:48.000,00:00:50.000,請問吳理事長是否有任何意見
26,00:00:50.000,00:00:52.000,請問吳理事長是否有任何意見
27,00:00:52.000,00:00:54.000,請問吳理事長是否有任何意見
28,00:00:54.000,00:00:56.000,請問吳理事長是否有任何意見
29,00:00:56.000,00:01:00.000,請問吳理事長是否有任何意見
30,00:01:00.000,00:01:02.000,請問吳理事長是否有任何意見
31,00:01:02.000,00:01:04.000,請問吳理事長是否有任何意見
32,00:01:04.000,00:01:06.000,請問吳理事長是否有任何意見
