segment,from,to,text
1,00:00:00.000,00:00:02.000,Catch 時事最新脈動
2,00:00:02.000,00:00:04.000,Catch 時事最新脈動
3,00:00:04.000,00:00:06.000,Catch 時事最新脈動
4,00:00:06.000,00:00:08.000,Catch 時事最新脈動
5,00:00:08.000,00:00:10.000,Catch 時事最新脈動
6,00:00:10.000,00:00:12.000,Catch 時事最新脈動
7,00:00:12.000,00:00:14.000,Catch 時事最新脈動
8,00:00:14.000,00:00:16.000,Catch 時事最新脈動
9,00:00:16.000,00:00:18.000,Catch 時事最新脈動
10,00:00:18.000,00:00:20.000,Catch 時事最新脈動
11,00:00:20.000,00:00:22.000,Catch 時事最新脈動
12,00:00:22.000,00:00:24.000,Catch 時事最新脈動
13,00:00:24.000,00:00:26.000,Catch 時事最新脈動
14,00:00:26.000,00:00:28.000,Catch 時事最新脈動
15,00:00:28.000,00:00:30.000,Catch 時事最新脈動
16,00:00:30.000,00:00:32.000,Catch 時事最新脈動
17,00:00:32.000,00:00:34.000,好 各位早安
18,00:00:34.000,00:00:36.000,非常歡迎各位所有的媒體朋友
19,00:00:36.000,00:00:39.000,來參與我們今天的能源記者會
20,00:00:39.000,00:00:41.000,首先呢 為您介紹今天
21,00:00:41.000,00:00:43.000,參與談話的各位貴賓
22,00:00:43.000,00:00:45.000,第一個當然就是我們
23,00:00:45.000,00:00:47.000,中國國民黨的總統參選人
24,00:00:47.000,00:00:49.000,侯友宜 侯市長
25,00:00:49.000,00:00:51.000,大家好
26,00:00:51.000,00:00:54.000,第二呢 是我們的國政顧問團的
27,00:00:54.000,00:00:56.000,召集人杜子軍
28,00:00:56.000,00:00:58.000,杜召集人
29,00:00:58.000,00:01:00.000,還有就是我們的前政務委員
30,00:01:00.000,00:01:02.000,也是我們國內的能源專家
31,00:01:02.000,00:01:04.000,梁啟源 梁教授
32,00:01:04.000,00:01:06.000,謝謝
33,00:01:06.000,00:01:08.000,我是智庫執行長柯志恩
34,00:01:08.000,00:01:10.000,我想今天我們
35,00:01:10.000,00:01:12.000,特別要利用這個記者會
36,00:01:12.000,00:01:14.000,把我們永續的能源政策
37,00:01:14.000,00:01:16.000,來一次跟大家陳述清楚
38,00:01:16.000,00:01:18.000,對於政治來說
39,00:01:18.000,00:01:20.000,貪污雖然是最可怕的
40,00:01:20.000,00:01:22.000,但是錯誤的政策
41,00:01:22.000,00:01:24.000,是比貪污更可怕
42,00:01:24.000,00:01:26.000,我們看一下
43,00:01:26.000,00:01:28.000,民進黨的非核家園
44,00:01:28.000,00:01:30.000,變成台灣的跳電家園
45,00:01:30.000,00:01:32.000,我們可以看看這樣子的能源比
46,00:01:32.000,00:01:34.000,在2022年
47,00:01:34.000,00:01:36.000,我們用數字來說話
48,00:01:36.000,00:01:38.000,2022年的時候我們用火力發電
49,00:01:38.000,00:01:40.000,不管是煤或是氣
50,00:01:40.000,00:01:43.000,總部是82.42
51,00:01:43.000,00:01:45.000,而對於2025所謂
52,00:01:45.000,00:01:47.000,民進黨所提出來的非核家園
53,00:01:47.000,00:01:49.000,其實要達到80%
