segment,from,to,text
1,00:00:00.000,00:00:03.000,這個你有可怕退組嗎?
2,00:00:03.000,00:00:05.000,我下一點
3,00:00:05.000,00:00:11.000,好
4,00:00:11.000,00:00:13.000,這個非常
5,00:00:13.000,00:00:14.000,這台下好嗎?
6,00:00:14.000,00:00:16.000,這個內黑口粉這一
7,00:00:16.000,00:00:22.000,好 內黑口粉整整整整
8,00:00:22.000,00:00:23.000,來
9,00:00:23.000,00:00:26.000,其實我們在台灣喔
10,00:00:26.000,00:00:28.000,我們讓媒體看一下
11,00:00:28.000,00:00:30.000,我們讓媒體看一下
12,00:00:30.000,00:00:36.000,下一張
13,00:00:36.000,00:00:37.000,其實喔
14,00:00:37.000,00:00:40.000,台灣客家人大概有466萬
15,00:00:40.000,00:00:42.000,就看他怎麼認定
16,00:00:42.000,00:00:44.000,他如果認為自己是客家人大概400多萬
17,00:00:44.000,00:00:46.000,可是目前被講
18,00:00:46.000,00:00:49.000,會聽得懂客家話才會明白
19,00:00:49.000,00:00:51.000,真的能夠講客家話大概40%
20,00:00:51.000,00:00:53.000,不過是這樣
21,00:00:53.000,00:00:54.000,因為
22,00:00:54.000,00:00:56.000,在這麼多
23,00:00:56.000,00:00:58.000,在過去這段時間
24,00:00:58.000,00:01:00.000,其實中國大陸各地的客家人
25,00:01:00.000,00:01:02.000,都有到台灣
26,00:01:02.000,00:01:04.000,所以老實講台灣反而是全世界
27,00:01:04.000,00:01:06.000,客家文化的集中地方
28,00:01:06.000,00:01:08.000,不管是他的文化啦 美食啦 工藝
29,00:01:08.000,00:01:10.000,這是最集中的地方
30,00:01:10.000,00:01:12.000,那像這個
31,00:01:12.000,00:01:14.000,四海大平安裏
32,00:01:14.000,00:01:16.000,不同的腔調都在這裡
33,00:01:16.000,00:01:18.000,然後我們這個
34,00:01:18.000,00:01:20.000,我知道客家人一向非常
35,00:01:20.000,00:01:22.000,珍惜他們的語言文化
36,00:01:22.000,00:01:24.000,所以你看喔
37,00:01:24.000,00:01:26.000,默放祖宗爺
38,00:01:26.000,00:01:28.000,另外一個我想大家都知道
39,00:01:28.000,00:01:30.000,客家文化裡面最大特色就是藝民節
40,00:01:30.000,00:01:32.000,因為愛台保台的
41,00:01:32.000,00:01:34.000,這種藝民的精神
42,00:01:34.000,00:01:36.000,可以說就是
43,00:01:36.000,00:01:38.000,非常的深入人心
44,00:01:38.000,00:01:40.000,我認為這個是我們整個台灣
45,00:01:40.000,00:01:42.000,多元文化的一個重要的精神
46,00:01:42.000,00:01:44.000,另外一個
47,00:01:44.000,00:01:46.000,剛才講過
48,00:01:46.000,00:01:48.000,在目前反而台灣是
49,00:01:48.000,00:01:50.000,全世界
50,00:01:50.000,00:01:52.000,不同的客家文化
51,00:01:52.000,00:01:54.000,保存最完整的地方
52,00:01:54.000,00:01:56.000,全世界大概客家人
53,00:01:56.000,00:01:58.000,有一點不易
54,00:01:58.000,00:02:00.000,像這樣
55,00:02:00.000,00:02:02.000,那這就是我們在
56,00:02:02.000,00:02:04.000,客家文化的主張
57,00:02:04.000,00:02:06.000,第一還是要落實客家基本法
58,00:02:06.000,00:02:08.000,這個
59,00:02:08.000,00:02:10.000,其實文化
60,00:02:10.000,00:02:12.000,一定要把它生活化
61,00:02:12.000,00:02:14.000,還有語言要時代化
62,00:02:14.000,00:02:16.000,什麼叫語言要時代化
63,00:02:16.000,00:02:18.000,不要說客家化
64,00:02:18.000,00:02:20.000,很多閩南語
65,00:02:20.000,00:02:22.000,很多這種東西是
66,00:02:22.000,00:02:24.000,以前沒有的
67,00:02:24.000,00:02:26.000,現在出現了閩南語講都卡卡的
68,00:02:26.000,00:02:28.000,卡卡的
69,00:02:28.000,00:02:30.000,其實你看如果有一天
70,00:02:30.000,00:02:32.000,我們的年輕人在網路
71,00:02:32.000,00:02:34.000,電競
72,00:02:34.000,00:02:36.000,客家化用在這個地方
73,00:02:36.000,00:02:38.000,這就所謂的
74,00:02:38.000,00:02:40.000,語言時代化
75,00:02:40.000,00:02:42.000,因為你要讓年輕人用他們
76,00:02:42.000,00:02:44.000,習慣的東西來講
77,00:02:44.000,00:02:46.000,另外一個是這樣
78,00:02:46.000,00:02:48.000,文化
79,00:02:48.000,00:02:50.000,沒有看到沒有用
80,00:02:50.000,00:02:52.000,所以文化要把它生活化
81,00:02:52.000,00:02:54.000,我們台灣大概目前
82,00:02:54.000,00:02:56.000,我們在政府裡面有規劃
83,00:02:56.000,00:02:58.000,70個客家文化
84,00:02:58.000,00:03:00.000,園區
85,00:03:00.000,00:03:04.000,每一個
86,00:03:04.000,00:03:06.000,這個都把它變成
87,00:03:06.000,00:03:08.000,客家書院
88,00:03:08.000,00:03:10.000,如果我們有70個客家庄
89,00:03:10.000,00:03:12.000,每一個地方
90,00:03:12.000,00:03:14.000,標準叫
91,00:03:14.000,00:03:16.000,一庄一節性一庄一文化
92,00:03:16.000,00:03:18.000,我在台北的時候
