segment,from,to,text
1,00:00:06, 00:00:11,菜裡水果多一點
2,00:00:11, 00:00:12,好來 吃飯
3,00:00:12, 00:00:14,飯跟蔬菜
4,00:00:14, 00:00:17,就是你要多跟他互動
5,00:00:17, 00:00:19,然後多跟他聊一下
6,00:00:19, 00:00:21,然後去認識他們
7,00:00:21, 00:00:23,細心的跟他講
8,00:00:23, 00:00:25,一個動作跟他說怎麼比
9,00:00:25, 00:00:26,要手把手去教他
10,00:00:26, 00:00:27,不然他不會做
11,00:00:27, 00:00:29,我說你怎麼有耐心
12,00:00:29, 00:00:32,你要細心去教他
13,00:00:32, 00:00:33,當自己的爺爺奶奶
14,00:00:36, 00:00:38,當自己的爺爺奶奶
15,00:00:39, 00:00:43,我相信全臺灣都非常的關心臺灣的長照
16,00:00:43, 00:00:46,問題 再過兩年臺灣就會進入超高齡的
17,00:00:46, 00:00:50,社會 也就是每5個人當中 有1位是65歲
18,00:00:50, 00:00:54,以上的長者 也因此如何進行全面性 覆蓋性
19,00:00:54, 00:00:58,更高的長照 就是大家所關心的議題了
20,00:00:58, 00:01:02,那麼今天柯文哲總統參選人 他會非常負責任
21,00:01:02, 00:01:06,的提出他的長照政策 那麼今天呢 在這個
22,00:01:06, 00:01:09,長照議題的討論之下 我們也非常榮幸請到了
23,00:01:09, 00:01:13,在產官學界 各位專家來蒞臨指導 我會逐一
24,00:01:13, 00:01:17,唱名 也請各位專家學者 在我唱名到的時候
25,00:01:17, 00:01:19,不妨站起來跟我們的媒體朋友 還有我們的
26,00:01:19, 00:01:20,鏡頭來揮手
27,00:01:21, 00:01:25,好 首先我介紹的是開南青春學堂負責人
28,00:01:25, 00:01:26,胡毓富校長
29,00:01:28, 00:01:30,大家早安 大家好
30,00:01:43, 00:01:44,早安 早
31,00:01:44, 00:01:52,好 最後我們要歡迎台北市社區銀髮族長期照顧發展協會榮譽理事長 吳第明理事長
32,00:01:52, 00:01:56,今天邀請到的真的都是各界的專家 產官學界都有
33,00:01:56, 00:01:59,在學界面對了人才鍛鍊的問題
34,00:01:59, 00:02:03,而在產業界呢 則是面臨了沒有錢又沒有人的問題
35,00:02:03, 00:02:06,到底我們應該如何的面對問題解決問題呢
36,00:02:06, 00:02:09,接下來就是貴賓要來致詞跟我們分享的時間
37,00:02:09, 00:02:14,我首先先邀請的是開南青春學堂負責人 胡毓富校長 請
38,00:02:14, 00:02:22,主席 還有我最敬愛的這個黃珊珊副市長 也是我們的競選總幹事
39,00:02:22, 00:02:29,還有我們的桑主任 還有我們的陳理事長 吳理事長 還有在場的媒體記者
40,00:02:29, 00:02:31,大家早安 大家好
41,00:02:31, 00:02:34,我是開南青春學堂的負責人
42,00:02:34, 00:02:38,自己開南青春學堂是一個日照中心
43,00:02:38, 00:02:44,青春學堂的意思就是說讓我們的爺爺奶奶以後可以變得更青春 更好
44,00:02:44, 00:02:47,而青春學堂有一個特色 為什麼叫青春呢
45,00:02:47, 00:02:55,因為我們青春學堂裡面的部分照顧服務員 是我們高中職的學生
46,00:02:55, 00:02:59,我們爺爺奶奶看到我們高中職的學生一定是非常的快樂
47,00:02:59, 00:03:04,我非常感謝我們的柯P主席擔任市長的時候
48,00:03:04, 00:03:10,在五年前非常有前瞻的規劃來成立我們照顧服務科
49,00:03:10, 00:03:12,這個是絕對對的
50,00:03:12, 00:03:14,那麼另外在兩年前呢
51,00:03:14, 00:03:18,在我們開南高中設立了青春學堂
52,00:03:18, 00:03:22,這個前瞻性的規劃也絕對是正確的
53,00:03:22, 00:03:24,跟各位媒體記者來報告
54,00:03:24, 00:03:27,現在我們最困難的其實就是人
55,00:03:27, 00:03:30,事實上我們這些人力不足
56,00:03:30, 00:03:34,不足等一下我們幾位理事長還有我們主任都會詳細的說明
57,00:03:34, 00:03:39,相信我們柯P主席會提出相對應的解決辦法
58,00:03:39, 00:03:40,我們人啊
59,00:03:40, 00:03:43,我們以學校以我們青春學堂而言
60,00:03:43, 00:03:46,是培養人力的最主要的地方
61,00:03:46, 00:03:48,更何況我們是高中職
62,00:03:48, 00:03:55,我們是全國唯一在高中職設有日照中心的學校
63,00:03:55, 00:03:57,也很有可能
64,00:03:58, 00:04:03,也很有可能是我們在高中職設
65,00:04:07, 00:04:10,為什麼要這樣子做 由此可見
66,00:04:10, 00:04:14,人力培育是多麼的急迫跟多麼的重要
67,00:04:14, 00:04:17,不過也因為如此 知道這麼重要
68,00:04:17, 00:04:21,但是有這麼多人要來就讀我們學校嗎
69,00:04:22, 00:04:23,我跟各位來報告
70,00:04:23, 00:04:25,我們學校目前三個年級才100人
71,00:04:25, 00:04:26,真的不多
72,00:04:26, 00:04:29,苗栗以北我們招最多人的學校
73,00:04:29, 00:04:31,如果知道是這樣
74,00:04:31, 00:04:33,為什麼投入的人這麼少
75,00:04:33, 00:04:34,我相信有幾點
76,00:04:34, 00:04:35,第一點事情就是
77,00:04:35, 00:04:37,我們的孩子的認同度夠嗎
78,00:04:37, 00:04:40,他未來的社會地位夠嗎
79,00:04:40, 00:04:43,我們有專業證照嗎
80,00:04:43, 00:04:46,我個人是桃園市藥劑生公會的理事長
81,00:04:46, 00:04:48,我們是一個老藥師
82,00:04:48, 00:04:50,我們有證照來保護我們
83,00:04:50, 00:04:52,現在爸爸媽媽
84,00:04:52, 00:04:53,我兒子
85,00:04:53, 00:04:55,我兒子如果讀照顧服務科
86,00:04:55, 00:04:57,有證照可以保護他嗎
87,00:04:57, 00:04:58,他的社會地位高嗎
88,00:04:58, 00:04:59,沒有錯
89,00:04:59, 00:05:01,未來在十幾年裡面
