segment,from,to,text
1,00:00:00.000,00:00:24.800,(觀眾朋友們在拍攝)
2,00:00:24.800,00:00:30.240,(主持人)感謝官媒體今天來光臨我們今天的記者會 那首先跟大家先致歉一下
3,00:00:30.240,00:00:35.120,我們的趙副總統候選人 他今天臨時接到一個重要的通知
4,00:00:35.120,00:00:40.480,說他今天不會出席 但是呢我們今天記者會還是會放如實的告訴大家
5,00:00:40.480,00:00:43.680,如何能夠讓青年可以買得很安心
6,00:00:43.680,00:00:49.760,我想我們今天記者會我們揭示的一個主題 就是青年侯康黛 購屋免頭款
7,00:00:49.760,00:00:56.320,我想不管是任何的世紀 每一個世代裡面都很希望透過自己辛苦的賺錢
8,00:00:56.320,00:01:02.880,能夠賺得自己的一棟房子 可是你可以看出來 現在不管是通棚 隨著是物價
9,00:01:02.880,00:01:09.440,在我們蔡政府執政這麼久以來 整個房價比過去是高了30%
10,00:01:09.440,00:01:15.200,全國平均你大概要九到十年不吃不喝 你才有辦法買到房子
11,00:01:15.200,00:01:21.600,如果我們所處的這個雙倍 可能你要不吃不喝12年到15年
12,00:01:21.600,00:01:27.760,那對於很多年輕人來說 他想賺的房子他連頭7塊都付不出來
13,00:01:27.760,00:01:30.960,所以他即使是賺了一個存了一些小小的錢
14,00:01:30.960,00:01:34.560,大概租屋都會把這些錢全部拿去給房東的
15,00:01:34.560,00:01:38.880,所以對於很多青年的政策 我們向來是非常的重視
16,00:01:38.880,00:01:42.880,然後對於青年人也很想擁有懷抱著一個夢想
17,00:01:42.880,00:01:46.320,然後能夠為自己買到一個溫暖的家
18,00:01:46.320,00:01:49.520,那這個部分侯友宜當然有辦法做得到
19,00:01:49.520,00:01:52.080,所以我們就來看看目前為止
20,00:01:52.080,00:01:59.760,可以看得出來現行 我們當然民進黨政府有提出了所謂的新清安貸款的
21,00:01:59.760,00:02:02.560,但是我們認為它還是有很大的一個不足
22,00:02:02.560,00:02:07.040,它的不足裡面 第一個你可以看到它並沒有年齡的限制
23,00:02:07.040,00:02:12.160,你可以從這個圖表可以看得出來 勾者四分之一是超過40歲
24,00:02:12.160,00:02:16.160,然後呢 近200億的貸款額度 並沒有給青年
25,00:02:16.160,00:02:20.160,40歲以上當然有權利也可以享用所謂的這些的福利
26,00:02:20.160,00:02:24.240,但是呢 對於40歲以下的年輕人 我們更加的在乎
27,00:02:24.240,00:02:26.160,希望 正如我剛剛所提到的
28,00:02:26.160,00:02:30.800,能夠用他們賺的努力的 辛苦的錢 也有能力能夠買到的房子
29,00:02:30.800,00:02:35.360,所以在以現有的這個不足點當中 第一個是沒有年齡的限制
30,00:02:35.360,00:02:39.600,第二個你發現它沒有排富的規定 即使是經濟優勢的
31,00:02:39.600,00:02:45.760,它也可以享有這些的補助 那當然這個目前所推動的這些貸款的補助
32,00:02:45.760,00:02:50.000,我們認為有稍微那麼一些 比較不符合公益心跟正當心
33,00:02:50.000,00:02:54.800,我強調 壯年人當然有買屋子的權利 但是我們更應該重視
34,00:02:54.800,00:02:58.160,真的是20歲到40歲這一個族群當中
35,00:02:58.160,00:03:00.720,所以呢 它就沒有手購的一個規定
36,00:03:00.720,00:03:04.160,它並沒有辦法優先照顧到無可的青年
37,00:03:04.160,00:03:06.720,我剛剛說的年輕人要付上這個當配
38,00:03:06.720,00:03:11.840,可能有包括1000萬的房子的話 它可能當配就要200萬
39,00:03:11.840,00:03:14.000,它200萬它就是沒有辦法付得起
40,00:03:14.000,00:03:18.240,可是目前的這樣規定當中呢 它並沒有手購的一個規定
41,00:03:18.240,00:03:20.320,而且呢它沒有轉售的規定
42,00:03:20.320,00:03:24.960,也就是說 很多人可能利用這樣子的一個所謂的新清安的貸款
43,00:03:24.960,00:03:27.280,但是呢它因為沒有轉售的規定
44,00:03:27.280,00:03:31.840,所以你會發現有很多部分裡面可能會遭到濫用
45,00:03:31.840,00:03:38.000,所以表示政府的錢並沒有完完全全照顧到最想照顧的年輕人
46,00:03:38.000,00:03:41.440,反而因為一些制度 一些的不足
47,00:03:41.440,00:03:46.480,會造成一些大家利用這樣的新清安的這個貸款
48,00:03:46.480,00:03:51.120,造成一些所謂的利用寬限期有這個炒房的疑慮
49,00:03:51.120,00:03:54.080,那面對這四個我們所提出的不足
50,00:03:54.080,00:03:57.280,我們這樣提出了我們非常有利的一個方法
51,00:03:57.280,00:03:58.240,那接下來這個有利方法
52,00:03:58.240,00:04:01.760,我們就請我們的候選人侯友宜侯市長來幫大家做一番解說
53,00:04:01.760,00:04:09.760,謝謝侯主席來一開頭講一些面臨的問題
54,00:04:09.760,00:04:15.440,現在因為高房價很多人年輕的朋友真的買不起
55,00:04:15.440,00:04:17.280,更重要那個頭期款
56,00:04:17.280,00:04:19.520,那頭期款完全付不起
57,00:04:19.520,00:04:22.240,也要存了好幾年才付得起
58,00:04:22.240,00:04:27.120,那往往就拖延了整個購屋的時間
59,00:04:27.120,00:04:28.960,甚至因為物價波動
60,00:04:28.960,00:04:30.400,房價又上漲
61,00:04:30.400,00:04:32.000,業追業不上
62,00:04:32.000,00:04:36.560,所以他人生當中的一個最基本的住的潛力都沒有
63,00:04:36.560,00:04:38.640,所以今天特別提出來
64,00:04:38.640,00:04:42.160,如何在侯康政策裡面
65,00:04:42.160,00:04:44.320,提出了一個叫555方案
66,00:04:44.320,00:04:47.040,這裡面555方案最重要的一個重點
67,00:04:47.040,00:04:51.920,就是希望在青年購買的過程當中
68,00:04:51.920,00:04:54.400,第一個頭期款不要付了
69,00:04:54.400,00:04:56.640,頭期款真的不要付
70,00:04:56.640,00:05:00.640,由政府來跟銀行擔保你的頭期款
71,00:05:00.640,00:05:02.400,那政府怎麼做
72,00:05:02.400,00:05:08.640,第一個我們有一個上限的一個貸款額度
73,00:05:08.640,00:05:10.640,是1500萬
74,00:05:10.640,00:05:14.880,所以最高就可以前額免貸款
75,00:05:14.880,00:05:17.360,那也免付頭期款
76,00:05:17.360,00:05:20.400,前額的免付頭期款
77,00:05:20.400,00:05:21.920,這個很重要
78,00:05:21.920,00:05:24.000,所以這個條件
79,00:05:24.000,00:05:25.280,要什麼一個條件
80,00:05:25.280,00:05:29.280,你才可以貸款1500萬免付頭期款
81,00:05:29.280,00:05:30.800,第一個
82,00:05:30.800,00:05:34.240,剛剛柯志祥講過的
83,00:05:34.240,00:05:36.400,你只要是成年
84,00:05:36.400,00:05:40.400,尤其滿18歲到40歲的青年
85,00:05:40.400,00:05:43.840,信用沒有重大的一個瑕疵
86,00:05:43.840,00:05:46.240,或是沒有重大的問題的時候
87,00:05:46.240,00:05:49.600,我們就可以給你前額的貸款
88,00:05:49.600,00:05:51.360,第二個要排富
89,00:05:51.360,00:05:52.880,你沒有自用住宅
90,00:05:52.880,00:05:56.400,或是你所得比例是很高的
91,00:05:56.400,00:05:58.960,我們會設定一個排富條款
92,00:05:58.960,00:06:01.440,那當然最重要的要限時所過
93,00:06:01.440,00:06:02.640,如果你有買過房子
94,00:06:02.640,00:06:04.640,你當然不需要了
95,00:06:04.640,00:06:08.000,那當然為了避免炒作房價
96,00:06:08.000,00:06:11.440,所以我們特別在轉售的限時上
97,00:06:11.440,00:06:14.240,我們有個閉鎖期最高是10年
98,00:06:14.240,00:06:17.520,而且你一生只能夠用一次
99,00:06:17.520,00:06:20.560,因為是政府跟金融機構來擔保
100,00:06:20.560,00:06:23.120,那政府要補貼利息
101,00:06:23.120,00:06:25.120,所以我們的條件
102,00:06:25.120,00:06:27.920,我們條件雖然有限制
103,00:06:27.920,00:06:29.520,但是我們最期待的是
104,00:06:29.520,00:06:30.800,讓我們的青年人
105,00:06:30.800,00:06:34.160,能夠在更有機會
106,00:06:34.160,00:06:35.680,不要拿出頭期款
107,00:06:35.680,00:06:37.840,你就可以代買房子
108,00:06:37.840,00:06:41.040,尤其你用租金的這個金額
109,00:06:41.040,00:06:44.880,大概就可以在這五年裡面
110,00:06:44.880,00:06:49.360,就可以自投利息一樣再付
111,00:06:49.360,00:06:51.280,那這五年你可以講說
112,00:06:51.280,00:06:53.280,我這五年等於是我租金再付的
113,00:06:53.280,00:06:55.120,我等於是頭期款
114,00:06:55.120,00:06:57.520,人戶再比這個租金一樣
115,00:06:57.520,00:06:58.800,所以其實用這樣的方式
116,00:06:58.800,00:07:00.480,我們就可以算一下
117,00:07:00.480,00:07:02.000,那這當中
118,00:07:02.000,00:07:04.560,合度最高的除了人頭期款以外
119,00:07:04.560,00:07:05.680,我們利息補貼
120,00:07:05.680,00:07:07.120,最重要是利息補貼
121,00:07:07.120,00:07:10.560,那利息補貼是0.5%
122,00:07:10.560,00:07:12.880,那是只有政府跟金融機構
123,00:07:12.880,00:07:14.240,來幫忙協助
124,00:07:14.240,00:07:15.280,那五年以後
125,00:07:15.280,00:07:17.920,利息由公股銀行來減半碼
126,00:07:17.920,00:07:19.280,0.125%
127,00:07:19.280,00:07:20.560,來做一個計算
128,00:07:20.560,00:07:22.560,而且這個又會期間15年
129,00:07:22.560,00:07:24.400,又會期間15年
130,00:07:24.400,00:07:25.520,又會期間5年
131,00:07:25.520,00:07:28.480,那這樣子你在利息的負擔相對的減少
132,00:07:28.480,00:07:29.600,如果我們給他算一算
133,00:07:29.600,00:07:32.720,你如果買1500萬的話
134,00:07:32.720,00:07:37.840,大概是每個月要付19000塊
135,00:07:37.840,00:07:40.720,那19000塊你租一個房子
136,00:07:40.720,00:07:44.480,如果一般的
137,00:07:44.480,00:07:46.000,當然他230平二
138,00:07:46.000,00:07:48.080,他是比較老舊公益19000
139,00:07:48.080,00:07:50.080,應該還有一點機會
140,00:07:50.080,00:07:52.080,那這裡面就是我們把
141,00:07:52.080,00:07:53.280,租金的這個部分
142,00:07:53.280,00:07:55.520,等於是裡面戶頭集團的方式
143,00:07:55.520,00:07:56.720,來做一個替代
144,00:07:56.720,00:07:58.880,這就是我們在整個利息上
145,00:07:58.880,00:08:00.400,的補貼的方法
146,00:08:00.400,00:08:02.000,除了這個方法以外
147,00:08:02.000,00:08:04.000,我們可以看到
148,00:08:04.000,00:08:07.520,我們當時我們也試算過
149,00:08:07.520,00:08:09.760,為什麼對青年朋友
150,00:08:09.760,00:08:15.440,我們要讓整個照顧他們更多
151,00:08:15.440,00:08:16.640,我們要想想看
152,00:08:16.640,00:08:18.640,我們的土地增值稅
153,00:08:18.640,00:08:21.520,我們大概每年可以增1000億的
154,00:08:21.520,00:08:22.560,土地增值稅
155,00:08:22.560,00:08:24.560,你只要拿一成到兩成
156,00:08:24.560,00:08:25.760,來算一算
157,00:08:25.760,00:08:27.760,你就可以補貼
158,00:08:27.760,00:08:30.320,我們政府來支援
159,00:08:30.320,00:08:33.920,青年購屋免投舉款的這個方式
160,00:08:33.920,00:08:36.800,因為算一算我們大概140億左右
161,00:08:36.800,00:08:38.320,140億左右
162,00:08:38.320,00:08:40.320,尤其我們預估
163,00:08:40.320,00:08:42.000,以這個方案推出來
164,00:08:42.000,00:08:44.000,一年大概有5萬戶
165,00:08:44.000,00:08:46.000,5萬戶會來申請
166,00:08:46.000,00:08:48.000,那算一算5年25萬戶
167,00:08:48.000,00:08:50.000,如果執政8年
168,00:08:50.000,00:08:52.000,也就40萬戶
169,00:08:52.000,00:08:54.000,所以政府絕對可以付得起
170,00:08:54.000,00:08:56.000,免戶投舉款
171,00:08:56.000,00:08:58.000,青年在1500萬
172,00:08:58.000,00:09:00.000,的購屋條件裡面
173,00:09:00.000,00:09:02.000,來負擔
174,00:09:02.000,00:09:04.000,那如果你買超過1500萬
175,00:09:04.000,00:09:06.000,很抱歉
176,00:09:06.000,00:09:08.000,剩下的你要自己處理
177,00:09:08.000,00:09:10.000,政府只負擔到你1500萬
178,00:09:10.000,00:09:12.000,那如果以
179,00:09:12.000,00:09:14.000,都會形態來說
180,00:09:14.000,00:09:16.000,如果自宅比較老舊
181,00:09:16.000,00:09:18.000,或是新屋比較小間
182,00:09:18.000,00:09:20.000,大概1500萬是有機會
183,00:09:20.000,00:09:22.000,可以買得到的
184,00:09:22.000,00:09:24.000,是有機會買得到的
185,00:09:24.000,00:09:26.000,那每一個地區每一個地區
186,00:09:26.000,00:09:28.000,我們都會視狀況來做好滾動式的檢討
187,00:09:28.000,00:09:30.000,那目前我們原則上
188,00:09:30.000,00:09:32.000,是以1500萬
189,00:09:32.000,00:09:34.000,大家基本上
190,00:09:34.000,00:09:36.000,都可以有機會買得到房子
191,00:09:36.000,00:09:38.000,的方式
192,00:09:38.000,00:09:40.000,來面對青年
193,00:09:40.000,00:09:42.000,第一是要買房子
194,00:09:42.000,00:09:44.000,所以投舉款拿不出來
195,00:09:44.000,00:09:46.000,那利息等於說是你的
196,00:09:46.000,00:09:48.000,資金來撐這五年
197,00:09:48.000,00:09:50.000,待這五年你慢慢再賺錢
198,00:09:50.000,00:09:52.000,未來才去付本息
199,00:09:52.000,00:09:54.000,那我們的
200,00:09:54.000,00:09:56.000,貸款的時間
201,00:09:56.000,00:09:58.000,也可以到40年
202,00:09:58.000,00:10:00.000,到40年
203,00:10:00.000,00:10:02.000,所以這樣子也不會造成大家很大的壓力
204,00:10:02.000,00:10:04.000,尤其我們一直有一個觀念
205,00:10:04.000,00:10:06.000,有土施有差以外
206,00:10:06.000,00:10:08.000,房子是自己的比較好
207,00:10:08.000,00:10:10.000,租了永遠不會是自己的
208,00:10:10.000,00:10:12.000,那是我們大家裡面一個人的觀念
209,00:10:12.000,00:10:14.000,房子大跟小
210,00:10:14.000,00:10:16.000,自己的想法好嘛
211,00:10:16.000,00:10:18.000,所以年輕盟友最希望
212,00:10:18.000,00:10:20.000,我自己擁有一間房子
213,00:10:20.000,00:10:22.000,那我們希望年輕人想擁有一間房子
214,00:10:22.000,00:10:24.000,又不要顧投期款的
215,00:10:24.000,00:10:26.000,就來
216,00:10:26.000,00:10:30.000,我們過屋免投款的青年好康
217,00:10:30.000,00:10:32.000,一起來背書
218,00:10:32.000,00:10:34.000,來圓大家的過屋之夢
219,00:10:34.000,00:10:36.000,謝謝大家
220,00:10:36.000,00:10:38.000,謝謝
221,00:10:38.000,00:10:40.000,謝謝我們
222,00:10:40.000,00:10:42.000,侯市長的一個解說
223,00:10:42.000,00:10:44.000,剛剛忘記介紹我們今天還有來到的貴賓
224,00:10:44.000,00:10:46.000,不過我們先請我們的政大地政系的
225,00:10:46.000,00:10:48.000,孫政義宣教授來幫我們做一些補充說明
226,00:10:48.000,00:10:50.000,然後等他等我們的國政顧務團
227,00:10:50.000,00:10:52.000,我們的召集人
228,00:10:52.000,00:10:54.000,杜子鈞杜教授再接著補充
229,00:10:54.000,00:10:56.000,謝謝
230,00:10:56.000,00:10:58.000,侯市長還有各位議會的先進
231,00:10:58.000,00:11:00.000,各位媒體朋友大家早安
232,00:11:00.000,00:11:04.000,那我們在大學教書
233,00:11:04.000,00:11:06.000,其實面臨到這個年輕人
234,00:11:06.000,00:11:08.000,跟我們那個時代又有點不一樣
235,00:11:08.000,00:11:14.000,那感覺上社會是應該給年輕人一個公道
236,00:11:14.000,00:11:16.000,或者是一個說法
237,00:11:16.000,00:11:20.000,那我們薪水一個停滯的狀態
238,00:11:20.000,00:11:22.000,然後房價是往上漲的
239,00:11:22.000,00:11:24.000,那遇到最大的問題就是
240,00:11:24.000,00:11:26.000,如果家庭背景比較沒有這麼優渥
241,00:11:26.000,00:11:30.000,那你可能投期款你會拿不出來
242,00:11:30.000,00:11:32.000,那你就看著這個房價一直往上走
243,00:11:32.000,00:11:34.000,那你怎麼追
244,00:11:34.000,00:11:38.000,你要存這個2400萬
245,00:11:38.000,00:11:40.000,去買1200萬的房子的話
246,00:11:40.000,00:11:42.000,那你要存多久一個月存2萬
247,00:11:42.000,00:11:44.000,你要存10年
248,00:11:44.000,00:11:48.000,所以這個第一桶金
249,00:11:48.000,00:11:50.000,沒有存足的狀態下
250,00:11:50.000,00:11:52.000,青年你要讓他去買房子
251,00:11:52.000,00:11:54.000,真的是很困難
252,00:11:54.000,00:11:56.000,那我們說這個投票有時候投的是一種感覺
253,00:11:56.000,00:11:58.000,可是選舉選的是一種態度
254,00:11:58.000,00:12:00.000,選的是一種態度
255,00:12:00.000,00:12:02.000,也就是說政府的態度
256,00:12:02.000,00:12:04.000,應該是給青年一些希望
257,00:12:04.000,00:12:06.000,不要連一點點機會都不給他們
258,00:12:06.000,00:12:10.000,那今天提出來這個方案
259,00:12:10.000,00:12:12.000,當然會有幾個challenge
260,00:12:12.000,00:12:14.000,可能會被問的一些問題
261,00:12:14.000,00:12:16.000,我就先自報
262,00:12:16.000,00:12:18.000,那比方講
263,00:12:18.000,00:12:20.000,你這樣子這麼多的錢
264,00:12:20.000,00:12:22.000,讓這個青年去帶
265,00:12:22.000,00:12:26.000,那他會不會到最後付不出來
266,00:12:26.000,00:12:28.000,陳如剛我們侯市長所提的
267,00:12:28.000,00:12:30.000,我們估算出來
268,00:12:30.000,00:12:32.000,在政府的補貼的狀態下
269,00:12:32.000,00:12:36.000,那前五年你大概付的價格
270,00:12:36.000,00:12:38.000,就看你有沒有1500萬
271,00:12:38.000,00:12:40.000,那大概就是在18000、19000
272,00:12:40.000,00:12:42.000,最多2萬的狀態下
273,00:12:42.000,00:12:44.000,可是當五年的期限一過
274,00:12:44.000,00:12:46.000,那你會恢復到
275,00:12:46.000,00:12:48.000,比方講你貸滿的話你可能要付5萬
276,00:12:48.000,00:12:50.000,這個時候就考驗什麼
277,00:12:50.000,00:12:52.000,考驗年輕人你自己
278,00:12:52.000,00:12:54.000,自己的信用狀態
279,00:12:54.000,00:12:56.000,然後你對於風險的控管等等
280,00:12:56.000,00:12:58.000,那當然我們有點像長輩
281,00:12:58.000,00:13:00.000,我們會擔心說
282,00:13:00.000,00:13:02.000,我們這樣子放貸
283,00:13:02.000,00:13:04.000,年輕人會不會到時候
284,00:13:04.000,00:13:06.000,會有次貸風暴等等這些問題
285,00:13:06.000,00:13:08.000,所以我們整個社會
286,00:13:08.000,00:13:10.000,要有一個氛圍就是
287,00:13:10.000,00:13:12.000,我們今天的貸款你要貸到全額
288,00:13:12.000,00:13:14.000,一定信用不能有重大瑕疵
289,00:13:14.000,00:13:16.000,而且要養成一個
290,00:13:16.000,00:13:18.000,我們政府信用良好
291,00:13:18.000,00:13:20.000,然後誠實你不會
292,00:13:20.000,00:13:22.000,五年之後
293,00:13:22.000,00:13:24.000,這個房子就放給銀行
294,00:13:24.000,00:13:26.000,那再者就是你要懂風險控管
295,00:13:26.000,00:13:28.000,也就是說整個社會
296,00:13:28.000,00:13:30.000,台灣是要競爭國際
297,00:13:30.000,00:13:32.000,所以所有年輕人要有這樣子的態度
298,00:13:32.000,00:13:34.000,那政府幫忙你全額貸
299,00:13:34.000,00:13:36.000,這樣子就合理
300,00:13:36.000,00:13:38.000,那第二個問題就是說
301,00:13:38.000,00:13:40.000,那你這個是不是大撒幣
302,00:13:40.000,00:13:42.000,是不是大撒幣
303,00:13:42.000,00:13:44.000,可是舉凡我們很多的重大公共工程
304,00:13:44.000,00:13:46.000,很多的投資建設
305,00:13:46.000,00:13:48.000,我們都投在硬體
306,00:13:48.000,00:13:50.000,可是青年是國家的未來
307,00:13:50.000,00:13:52.000,如果讓他一直折騰沒有一個
308,00:13:52.000,00:13:54.000,希望然後買房子
309,00:13:54.000,00:13:56.000,其實生支出都沒有辦法完成的話
310,00:13:56.000,00:13:58.000,那這個是政府跟國家
311,00:13:58.000,00:14:00.000,很大的損失
312,00:14:00.000,00:14:02.000,我們要讓青年空出他的精力
313,00:14:02.000,00:14:04.000,去拼他的事業
314,00:14:04.000,00:14:06.000,創造國家的競爭力
315,00:14:06.000,00:14:08.000,那第三個會被問的是
316,00:14:08.000,00:14:10.000,那這個房價會不會破洞
