segment,from,to,text
1,00:00:00.000,00:00:02.000,謝謝
2,00:00:02.000,00:00:04.000,歡迎我們來採訪的主持人
3,00:00:04.000,00:00:06.000,我們歡迎我們來採訪的主持人
4,00:00:06.000,00:00:08.000,我們歡迎我們來採訪的主持人
5,00:00:08.000,00:00:10.000,我們歡迎我們來採訪的主持人
6,00:00:10.000,00:00:12.000,我們歡迎我們來採訪的主持人
7,00:00:12.000,00:00:14.000,我們歡迎我們來採訪的主持人
8,00:00:14.000,00:00:16.000,我們歡迎我們來採訪的主持人
9,00:00:16.000,00:00:18.000,我們歡迎我們來採訪的主持人
10,00:00:18.000,00:00:20.000,我們歡迎我們來採訪的主持人
11,00:00:20.000,00:00:22.000,我們歡迎我們來採訪的主持人
12,00:00:22.000,00:00:24.000,我們歡迎我們來採訪的主持人
13,00:00:24.000,00:00:26.000,我們歡迎我們來採訪的主持人
14,00:00:26.000,00:00:28.000,我們歡迎我們來採訪的主持人
15,00:00:28.000,00:00:30.000,我們歡迎我們來採訪的主持人
16,00:00:30.000,00:00:32.000,我們歡迎我們來採訪的主持人
17,00:00:32.000,00:00:34.000,我們歡迎我們來採訪的主持人
18,00:00:34.000,00:00:36.000,我們歡迎我們來採訪的主持人
19,00:00:36.000,00:00:38.000,我們歡迎我們來採訪的主持人
20,00:00:38.000,00:00:40.000,我們歡迎我們來採訪的主持人
21,00:00:40.000,00:00:42.000,我們歡迎我們來採訪的主持人
22,00:00:42.000,00:00:44.000,我們歡迎我們來採訪的主持人
23,00:00:44.000,00:00:46.000,我們歡迎我們來採訪的主持人
24,00:00:46.000,00:00:48.000,我們歡迎我們來採訪的主持人
25,00:00:48.000,00:00:50.000,我們歡迎我們來採訪的主持人
26,00:00:50.000,00:00:52.000,我們歡迎我們來採訪的主持人
27,00:00:52.000,00:00:54.000,我們歡迎我們來採訪的主持人
28,00:00:54.000,00:00:56.000,我們歡迎我們來採訪的主持人
29,00:00:56.000,00:00:58.000,我們歡迎我們來採訪的主持人
30,00:00:58.000,00:01:00.000,我剛剛在台下聆聽
31,00:01:00.000,00:01:02.000,梁峰強理事長
32,00:01:02.000,00:01:04.000,那一席話
33,00:01:04.000,00:01:06.000,確實點到
34,00:01:06.000,00:01:08.000,我們現階段台灣
35,00:01:08.000,00:01:10.000,真正的問題的所在
36,00:01:10.000,00:01:12.000,那今天
37,00:01:12.000,00:01:14.000,這些問題
38,00:01:14.000,00:01:16.000,我會在今天主一了來跟大家
39,00:01:16.000,00:01:18.000,做一個說明跟報告
40,00:01:18.000,00:01:22.000,尤其我在新北市當市長
41,00:01:22.000,00:01:24.000,當然這五年
42,00:01:24.000,00:01:26.000,我感受非常的深
43,00:01:26.000,00:01:28.000,前段時間碰到一個好朋友
44,00:01:28.000,00:01:30.000,他跟我說
45,00:01:30.000,00:01:32.000,他的手要移到美國
46,00:01:32.000,00:01:34.000,底特利
47,00:01:34.000,00:01:36.000,他說他不移都不行
48,00:01:36.000,00:01:38.000,他說這是一個風險的挑戰
49,00:01:38.000,00:01:40.000,他說這是一個風險的挑戰
50,00:01:40.000,00:01:42.000,而且對他們來講
51,00:01:42.000,00:01:44.000,是一個壓力以外
52,00:01:44.000,00:01:46.000,更重要
53,00:01:46.000,00:01:48.000,他面對一個
54,00:01:48.000,00:01:50.000,不可知的預測
55,00:01:50.000,00:01:52.000,不知道好或不好
56,00:01:52.000,00:01:54.000,有沒有辦法穩定的讓經濟環境
57,00:01:54.000,00:01:56.000,變得更好
58,00:01:56.000,00:01:58.000,他有夠歡樂的 他不去還不行
59,00:01:58.000,00:02:00.000,在美國採取
60,00:02:00.000,00:02:02.000,有案外包也好
61,00:02:02.000,00:02:04.000,禁案外包也好
62,00:02:04.000,00:02:06.000,對大家考慮的
63,00:02:06.000,00:02:08.000,不是只有製造
64,00:02:08.000,00:02:10.000,跟運輸的成本
65,00:02:10.000,00:02:12.000,考慮是因為台灣地緣政治
66,00:02:12.000,00:02:14.000,的風險所在
67,00:02:14.000,00:02:16.000,這就是我們現在
68,00:02:16.000,00:02:18.000,台灣面臨地緣政治
69,00:02:18.000,00:02:20.000,的挑戰
70,00:02:20.000,00:02:22.000,都給我們經濟的壓力
71,00:02:22.000,00:02:24.000,不是只有基礎建設
72,00:02:24.000,00:02:26.000,不是只有區域的經濟貿易
73,00:02:26.000,00:02:28.000,最重要是
74,00:02:28.000,00:02:30.000,台海能不能安定
75,00:02:30.000,00:02:32.000,台灣能不能安靜
76,00:02:32.000,00:02:34.000,所以這段時間
77,00:02:34.000,00:02:36.000,其實我也想了很多問題
78,00:02:36.000,00:02:38.000,就這個時間
79,00:02:38.000,00:02:40.000,跟大家做一個說明跟報告
80,00:02:40.000,00:02:44.000,今天剛剛講的公總
81,00:02:44.000,00:02:46.000,苗里市長提出了
82,00:02:46.000,00:02:48.000,以公總的白皮書裡面
83,00:02:48.000,00:02:50.000,所有的問題的存在
84,00:02:50.000,00:02:52.000,都在這個報告裡面
85,00:02:52.000,00:02:54.000,不管九大挑戰
86,00:02:54.000,00:02:56.000,台灣的六夕
87,00:02:56.000,00:02:58.000,還是八項行動的策略
88,00:02:58.000,00:03:00.000,以及離岸風電的
89,00:03:00.000,00:03:02.000,七個大家的一個建議的表示
90,00:03:02.000,00:03:04.000,我會在這裡給大家做一個說明
91,00:03:04.000,00:03:06.000,這裡面
92,00:03:06.000,00:03:08.000,其實
93,00:03:08.000,00:03:10.000,先解決一個最重要的源頭
94,00:03:10.000,00:03:12.000,那個源頭
95,00:03:12.000,00:03:14.000,台灣要怎麼變得比較安全
96,00:03:14.000,00:03:16.000,台灣要怎麼變得比較安全
97,00:03:16.000,00:03:18.000,台灣要怎麼變得比較安全
98,00:03:18.000,00:03:20.000,台灣要怎麼變得比較安全
99,00:03:20.000,00:03:22.000,台灣未來的領導人
100,00:03:22.000,00:03:24.000,第一個一定
101,00:03:24.000,00:03:26.000,在地緣政治裡面
102,00:03:26.000,00:03:28.000,如果扮演一個
103,00:03:28.000,00:03:34.000,穩定區域安全的最重要的關鍵角色
104,00:03:34.000,00:03:36.000,所以台灣第一
105,00:03:36.000,00:03:38.000,聯合要穩定下來
106,00:03:38.000,00:03:40.000,還可以跟美國
107,00:03:40.000,00:03:42.000,做一個堅強的盟友
108,00:03:42.000,00:03:44.000,這最重要
109,00:03:44.000,00:03:46.000,如果沒有辦法做到這一點
110,00:03:46.000,00:03:48.000,哪有張忠謀
111,00:03:48.000,00:03:50.000,台積電創辦人能夠
112,00:03:50.000,00:03:52.000,沒有國家安全
113,00:03:52.000,00:03:54.000,我們將失去所有的一切
114,00:03:54.000,00:03:56.000,不要再說經濟了
115,00:03:56.000,00:03:58.000,那都多過了
116,00:03:58.000,00:04:00.000,所以今天工商界
117,00:04:00.000,00:04:02.000,很多人心生
118,00:04:02.000,00:04:04.000,這也是你們大家發言的聲音
119,00:04:04.000,00:04:06.000,我們楊理事長
120,00:04:06.000,00:04:08.000,不交往
121,00:04:08.000,00:04:10.000,不交談
122,00:04:10.000,00:04:12.000,這是不應該的事情
123,00:04:12.000,00:04:14.000,我記得
124,00:04:14.000,00:04:16.000,我也說過這個話
125,00:04:16.000,00:04:18.000,當選總統
126,00:04:18.000,00:04:20.000,是要讓台灣人民更加歡樂
127,00:04:20.000,00:04:22.000,還是要讓台灣人民
128,00:04:22.000,00:04:24.000,更加安全
129,00:04:24.000,00:04:26.000,這就要讓他們歡樂的
130,00:04:26.000,00:04:28.000,就不要來當總統
131,00:04:28.000,00:04:30.000,我一輩子守護台灣的安全
132,00:04:30.000,00:04:32.000,我一輩子
133,00:04:32.000,00:04:34.000,43年永遠不變得信念
134,00:04:34.000,00:04:36.000,顧台灣的安全
135,00:04:36.000,00:04:38.000,我可以犧牲我的生命
136,00:04:38.000,00:04:40.000,一定要給台灣安全過好
137,00:04:40.000,00:04:42.000,這也是我從政以來
138,00:04:42.000,00:04:44.000,第一個
139,00:04:44.000,00:04:46.000,最重要的信念
140,00:04:46.000,00:04:48.000,43年不變
141,00:04:48.000,00:04:50.000,所以我用這個台獨
142,00:04:50.000,00:04:52.000,來面對台灣的安全
143,00:04:52.000,00:04:54.000,要怎麼做好
144,00:04:54.000,00:04:56.000,所以當時我到日本去
145,00:04:56.000,00:04:58.000,我到美國去
146,00:04:58.000,00:05:00.000,甚至我到新加坡去
147,00:05:00.000,00:05:02.000,所有的政界都給我
148,00:05:02.000,00:05:04.000,關心一句話
149,00:05:04.000,00:05:06.000,你要怎麼處理台海安全問題
150,00:05:06.000,00:05:08.000,會把我們拖下去嗎
151,00:05:08.000,00:05:10.000,我可以保證
152,00:05:10.000,00:05:12.000,台灣
153,00:05:12.000,00:05:14.000,台海的安定
154,00:05:14.000,00:05:16.000,我來做到
155,00:05:16.000,00:05:18.000,台灣的安全我來守住
156,00:05:18.000,00:05:20.000,到日本我可以讓日本放心
157,00:05:20.000,00:05:22.000,到美國會讓全世界安心
158,00:05:22.000,00:05:24.000,我用
159,00:05:24.000,00:05:26.000,我的所有的
160,00:05:26.000,00:05:28.000,作戰的策略
161,00:05:28.000,00:05:30.000,提出了一個3D策略
162,00:05:30.000,00:05:32.000,那
163,00:05:32.000,00:05:34.000,我們要保護台灣
164,00:05:34.000,00:05:36.000,我們的國防的
165,00:05:36.000,00:05:38.000,經費
166,00:05:38.000,00:05:40.000,一定要強化
167,00:05:40.000,00:05:42.000,要提升自我防衛能力
168,00:05:42.000,00:05:44.000,我常常說
169,00:05:44.000,00:05:46.000,我是刑警 尤其我是半綁架案
170,00:05:46.000,00:05:48.000,談判
171,00:05:48.000,00:05:50.000,然後
172,00:05:50.000,00:05:52.000,逮捕重大嫌犯
173,00:05:52.000,00:05:54.000,每天都是面臨
174,00:05:54.000,00:05:56.000,這些狀況
175,00:05:56.000,00:05:58.000,我必須要去思考一個問題
176,00:05:58.000,00:06:00.000,你要跟人家談判
177,00:06:00.000,00:06:02.000,你沒有攻堅的實力不要來講
178,00:06:02.000,00:06:04.000,所以第一個優先
179,00:06:04.000,00:06:06.000,我一定要讓對方
180,00:06:06.000,00:06:08.000,不敢輕易發動戰爭
181,00:06:08.000,00:06:10.000,我們不會去打人
182,00:06:10.000,00:06:12.000,但是我們要讓對方知道
183,00:06:12.000,00:06:14.000,你打多少我會讓你付出
184,00:06:14.000,00:06:16.000,產動的代價
185,00:06:16.000,00:06:18.000,所以我第一個提出的就是嚇阻
186,00:06:18.000,00:06:20.000,嚇阻是我最優先的
187,00:06:20.000,00:06:22.000,戰略方式
188,00:06:22.000,00:06:24.000,你不是跟人家嚇阻而已
189,00:06:24.000,00:06:26.000,你最重要要互相起到信任
190,00:06:26.000,00:06:28.000,所以剛才那句話
191,00:06:28.000,00:06:30.000,就是要對話
192,00:06:30.000,00:06:32.000,這種對話
193,00:06:32.000,00:06:34.000,要回到馬英九時代
194,00:06:34.000,00:06:36.000,在兩岸之間的信任度
195,00:06:36.000,00:06:38.000,不太簡單
196,00:06:38.000,00:06:40.000,現在民進黨
197,00:06:40.000,00:06:42.000,的主政的過程當中
198,00:06:42.000,00:06:44.000,維持現狀是已經
199,00:06:44.000,00:06:46.000,偏到一邊微妙的改變
200,00:06:46.000,00:06:48.000,台海均衡的現狀
201,00:06:48.000,00:06:50.000,慢慢拼贏
202,00:06:50.000,00:06:52.000,戰爭的風險
203,00:06:52.000,00:06:54.000,我們要把他打回來 把他拉回來
