segment,from,to,text
1,00:00:00.000,00:00:02.000,(掌聲)
2,00:00:02.000,00:00:04.000,(掌聲)
3,00:00:04.000,00:00:06.000,(掌聲)
4,00:00:06.000,00:00:08.000,(掌聲)
5,00:00:08.000,00:00:10.000,(掌聲)
6,00:00:10.000,00:00:12.000,(掌聲)
7,00:00:12.000,00:00:14.000,(掌聲)
8,00:00:14.000,00:00:16.000,(掌聲)
9,00:00:16.000,00:00:18.000,(掌聲)
10,00:00:18.000,00:00:20.000,(掌聲)
11,00:00:20.000,00:00:22.000,(掌聲)
12,00:00:22.000,00:00:24.000,(掌聲)
13,00:00:24.000,00:00:26.000,(掌聲)
14,00:00:26.000,00:00:28.000,(掌聲)
15,00:00:28.000,00:00:30.000,(掌聲)
16,00:00:30.000,00:00:32.000,(掌聲)
17,00:00:32.000,00:00:34.000,(掌聲)
18,00:00:34.000,00:00:36.000,(掌聲)
19,00:00:36.000,00:00:38.000,(掌聲)
20,00:00:38.000,00:00:40.000,(掌聲)
21,00:00:40.000,00:00:42.000,(掌聲)
22,00:00:42.000,00:00:44.000,(掌聲)
23,00:00:44.000,00:00:46.000,(掌聲)
24,00:00:46.000,00:00:48.000,(掌聲)
25,00:00:48.000,00:00:50.000,(掌聲)
26,00:00:50.000,00:00:52.000,(掌聲)
27,00:00:52.000,00:00:54.000,(掌聲)
28,00:00:54.000,00:00:56.000,(掌聲)
29,00:00:56.000,00:00:58.000,(掌聲)
30,00:00:58.000,00:01:00.000,(掌聲)
31,00:01:00.000,00:01:02.000,(掌聲)
32,00:01:02.000,00:01:04.000,(掌聲)
33,00:01:04.000,00:01:06.000,(掌聲)
34,00:01:06.000,00:01:08.000,(掌聲)
35,00:01:08.000,00:01:10.000,(掌聲)
36,00:01:10.000,00:01:12.000,(掌聲)
37,00:01:12.000,00:01:14.000,(掌聲)
38,00:01:14.000,00:01:16.000,(掌聲)
39,00:01:16.000,00:01:18.000,(掌聲)
40,00:01:18.000,00:01:20.000,(掌聲)
41,00:01:20.000,00:01:22.000,(掌聲)
