segment,from,to,text
1,00:00:00.000,00:00:06.540,我今天要歡迎組長跟同志們來到貝斯貝拉棒球學校
2,00:00:06.540,00:00:08.600,還有某個感覺
3,00:00:08.600,00:00:16.000,我們這個學校其實是跟每天做很深入的一個彈結和彈關選手
4,00:00:16.000,00:00:20.500,跟藝人也非常開心的到這樣的成績
5,00:00:20.500,00:00:24.000,我們組織了非常多的職業三級的選手
6,00:00:24.000,00:00:27.000,當然的話我們都要加上各個成績的好手
7,00:00:27.000,00:00:33.000,我們非常希望在這個講求科學科技數據與國外接軌
8,00:00:33.000,00:00:35.000,尤其是美籍接軌的時代
9,00:00:35.000,00:00:40.000,我們持續能夠跟新北市民眾跟新北市政府相關單位
10,00:00:40.000,00:00:44.000,做這樣的一個紮根培育台灣人才的一個舉動
11,00:00:44.000,00:00:49.000,從新北出發非常希望能夠放眼全台灣
12,00:00:49.000,00:00:53.000,把新北這麼好的一個社會棒球的一個長期線
13,00:00:53.000,00:00:56.000,來創造更大的影響力
14,00:00:57.000,00:01:06.000,這個也還有耐我們何市長還有相關部委會的同仁也能夠多多給我們協助
15,00:01:06.000,00:01:11.000,希望能夠一起把棒球把它做得更好
16,00:01:11.000,00:01:13.000,從新北出發到台灣
17,00:01:13.000,00:01:15.000,(台語)
18,00:01:15.000,00:01:17.000,(台語)
19,00:01:17.000,00:01:19.000,(台語)
20,00:01:19.000,00:01:21.000,(台語)
21,00:01:21.000,00:01:23.000,(台語)
22,00:01:23.000,00:01:25.000,(台語)
23,00:01:25.000,00:01:27.000,(台語)
24,00:01:27.000,00:01:29.000,(台語)
25,00:01:29.000,00:01:56.000,(台語)
26,00:01:56.000,00:02:00.000,今天特別到泰山國際博物館的國際展覽
27,00:02:00.000,00:02:03.000,來了解了我們不同的科技
28,00:02:03.000,00:02:06.000,帶來讓我們能夠更清楚
29,00:02:06.000,00:02:11.000,如何讓大家透過科技增強自己的情感力
30,00:02:11.000,00:02:16.000,以及增強自己的對對自己的比賽
31,00:02:16.000,00:02:18.000,能夠帶進自己的實力發展
32,00:02:18.000,00:02:21.000,其實我非常喜歡這個
33,00:02:21.000,00:02:24.000,新北市有幾個科技
34,00:02:24.000,00:02:27.000,幾乎每一球都是美學
35,00:02:27.000,00:02:29.000,然後不捨不捨來看
36,00:02:29.000,00:02:31.000,會不會一動不停
37,00:02:31.000,00:02:33.000,在那邊看一看
38,00:02:33.000,00:02:35.000,或是你可能還在那邊看
39,00:02:35.000,00:02:38.000,以前是個做的
