segment,from,to,text
1,00:00:00, 00:00:03,柯主席 各位先進
2,00:00:03, 00:00:06,各位台灣民眾黨的好朋友
3,00:00:06, 00:00:07,大家早安 大家好
4,00:00:07, 00:00:09,早安
5,00:00:12, 00:00:15,我是今天 把國家還給你
6,00:00:15, 00:00:18,記者會的主持人 張啟楷
7,00:00:22, 00:00:26,今天我們召開的不是只有一場政策的這個記者會
8,00:00:27, 00:00:29,它是一個很重要的見證會
9,00:00:29, 00:00:36,見證柯文哲跟民眾黨對國家未來發展願景提出的承諾見證會
10,00:00:39, 00:00:40,我們說到一定做到
11,00:00:40, 00:00:44,然後今天最重要的是有很多貴賓是我們見證人好不好
12,00:00:46, 00:00:49,謝謝大家來參加我們今天的記者會
13,00:00:49, 00:00:49,今天啦
14,00:00:50, 00:00:52,有超過50位
15,00:00:53, 00:00:54,各個領域裡面的翹楚
16,00:00:55, 00:00:56,不是只有學界
17,00:00:56, 00:00:59,產官學界的重要人士今天都在現場的
18,00:00:59, 00:01:00,另外
19,00:01:00, 00:01:02,今天很特別的是有
20,00:01:02, 00:01:03,非常多的
21,00:01:03, 00:01:05,資深媒體人員在我們現場
22,00:01:05, 00:01:08,他們以前採訪的過程裡面
23,00:01:08, 00:01:10,從戒嚴到解嚴
24,00:01:10, 00:01:11,從
25,00:01:12, 00:01:14,威權到民主他們都走過了
26,00:01:14, 00:01:16,那他們最近發現一個問題
27,00:01:16, 00:01:19,我們台灣的民主化是不是出現了一部分的
28,00:01:19, 00:01:21,倒退甚至很多的挑戰是不是
29,00:01:22, 00:01:25,所以今天我們都是見證人今天邀請大家來
30,00:01:25, 00:01:26,我們
31,00:01:26, 00:01:28,請大家一起來見證
32,00:01:29, 00:01:29,一方面
33,00:01:30, 00:01:31,除了我們承諾之外
34,00:01:31, 00:01:33,一方面我們要見證柯文哲
35,00:01:33, 00:01:34,接下來我們
36,00:01:35, 00:01:37,台灣民主的香火好不好
37,00:01:41, 00:01:44,接下來台灣民主香火柯文哲
38,00:01:44, 00:01:46,也讓台灣打造一個
39,00:01:46, 00:01:47,永續發展
40,00:01:47, 00:01:49,長治久安的環境好不好
41,00:01:51, 00:01:54,今天民眾黨要非常鄭重的宣示
42,00:01:55, 00:01:57,我們要終結有權無責的
43,00:01:57, 00:02:00,獨裁總統制把國家還給你
44,00:02:01, 00:02:03,這是我們的立場也是我們的主張
45,00:02:08, 00:02:16,等一下柯文哲柯主席會上台跟大家報告他的主張跟承諾
46,00:02:16, 00:02:23,那在這之前我要跟大家報告 這段時間我們在討論 我們很多民眾黨的夥伴都說
47,00:02:23, 00:02:30,今天柯主席提出來的是我們台灣憲政前瞻的基礎建設
48,00:02:30, 00:02:34,大家聽到前瞻基礎建設會不會嚇一跳
49,00:02:34, 00:02:41,我們跟大家保證我們不會浪費國家8400億的特別預算
50,00:02:44, 00:02:45,更重要的
51,00:02:46, 00:02:48,我們很有機會建立
52,00:02:48, 00:02:50,中華民國民主化以來
53,00:02:50, 00:02:52,第一個 聯合政府
54,00:02:57, 00:03:00,只要柯文哲當選 明年的520
55,00:03:00, 00:03:02,大家就會看到一個
56,00:03:02, 00:03:08,廣納各黨各派優秀的人才的聯合政府 好不好
57,00:03:10, 00:03:13,柯文哲會限縮自己的權限
58,00:03:13, 00:03:16,他會推動整個修憲
59,00:03:16, 00:03:19,修憲之前很多事情該做的他也會先做
60,00:03:19, 00:03:24,然後讓我們的國家體制慢慢慢慢的走向民主內閣制 好不好
61,00:03:24, 00:03:25,好
62,00:03:25, 00:03:32,我們等一下要邀請老中青三位代表上台來演講
63,00:03:32, 00:03:37,那等一下我們要請主席上來報告他的這個主張跟他這個承諾
64,00:03:37, 00:03:41,那報告之前我們要先請大家看一段影片
65,00:03:41, 00:03:43,這個影片介紹的重點就是
