segment,from,to,text
1,00:00:00.000,00:00:04.240,好 我們感謝今天所有媒體的到來
2,00:00:04.240,00:00:08.640,我們今天要發表的是大家非常關切的住宅政策
3,00:00:08.640,00:00:12.440,那我們首先介紹今天來參與我們這記者會的來賓
4,00:00:12.440,00:00:16.920,那當然就是大家非常熟悉的我們中國國民黨的總統參選人
5,00:00:16.920,00:00:18.440,侯友宜 侯市長
6,00:00:18.440,00:00:21.960,那第二位是我們政治大學 地政系
7,00:00:21.960,00:00:24.760,同時也是建築師的孫政義 孫教授
8,00:00:24.760,00:00:29.720,好 那中時我用一點點時間幫大家來做一些背景的介紹
9,00:00:29.720,00:00:32.720,我想安居樂業絕是大家非常關切的
10,00:00:32.720,00:00:36.640,然後如何讓大家住得好 如何讓大家正是牢有所終
11,00:00:36.640,00:00:42.760,我想這是所有候選人當中都必須要提出來的一個重大的政策
12,00:00:42.760,00:00:46.760,那我們可以看得出來 來我們看下一頁
13,00:00:46.760,00:00:51.360,我們可以看得出來社會住宅是所有總統候選人都會特別提到的
14,00:00:51.360,00:00:53.080,但是你看看所有的數據
15,00:00:53.080,00:00:58.440,從過去到現在到是112年9月底真正完工的
16,00:00:58.440,00:01:00.720,社會住宅只有2萬1000多戶
17,00:01:00.720,00:01:05.640,而且加上現存的6000多戶也不過才2萬8000戶
18,00:01:05.640,00:01:06.880,這是數據
19,00:01:06.880,00:01:11.480,如果加上哈不當當你過去可能所提出來的未來
20,00:01:11.480,00:01:14.720,有機會完成的12萬住宅好了
21,00:01:14.720,00:01:16.200,可能規劃了10萬住宅
22,00:01:16.200,00:01:19.960,各位 只佔所有住宅總數的3%而已
23,00:01:19.960,00:01:24.480,這距離我們國際標準5%其實還有一大段的距離
24,00:01:24.480,00:01:27.320,那為什麼會產生這樣子的一個數字這麼低
25,00:01:27.320,00:01:29.080,當然政府的效能不夠
26,00:01:29.080,00:01:31.520,還有很多的營建商 自商
27,00:01:31.520,00:01:35.160,他們自己所謂的這個動機也不夠
28,00:01:35.160,00:01:37.320,所以你會發現新進的能量不足
29,00:01:37.320,00:01:43.240,所以沒有辦法促成有效的民間來投入所謂的一個新辦的這樣一個政策
30,00:01:43.240,00:01:45.400,而且目前很多人都把這個住宅
31,00:01:45.400,00:01:47.800,他們都是認為是自償性很高
32,00:01:47.800,00:01:50.600,所以社會住宅的租金是相當貴的
33,00:01:50.600,00:01:53.320,而且價價相當因為不夠排不到
34,00:01:53.320,00:01:56.800,所以很多人住到三年到六年之後也就被迫就要遷移
35,00:01:56.800,00:01:59.440,那遷移完之後 六年完過去之後
36,00:01:59.440,00:02:03.240,還是得面對非常高額的所謂的房價租金
37,00:02:03.240,00:02:06.320,所以這個部分裡面只能是短暫流動性非常高
38,00:02:06.320,00:02:07.640,這是一個非常大的問題
39,00:02:07.640,00:02:09.120,那第二個我們來看一下
40,00:02:09.120,00:02:11.640,買不起 我想在座每個人都有這種感覺
41,00:02:11.640,00:02:16.480,我們全國房價上漲到目前為止已經上漲了30%
42,00:02:16.480,00:02:18.080,那當然跟房屋的炒作有關
43,00:02:18.080,00:02:22.040,目前大家都把這個房屋當作是金融商品來看待
44,00:02:22.040,00:02:25.520,把它當作是一種投資 不僅僅是自住
45,00:02:25.520,00:02:28.520,所以你可以看到我們目前到110年的Q1
46,00:02:28.520,00:02:31.440,我們的負擔率大概是41.19
47,00:02:31.440,00:02:35.680,幾乎你把全部的薪水有一半都是放在繳貸款
48,00:02:35.680,00:02:38.280,所以說政府的意志的房價效果不高
49,00:02:38.280,00:02:41.080,而且我們的囤房稅的稅金又偏低
50,00:02:41.080,00:02:43.960,所以就是目前造成我們房價居高不下
51,00:02:43.960,00:02:45.880,大家都買不起房子
52,00:02:45.880,00:02:47.480,那再來看看下面一個
53,00:02:47.480,00:02:49.520,你會看看老屋住得不安心
54,00:02:49.520,00:02:51.120,到目前為止
55,00:02:51.120,00:02:53.120,這個我們台灣所有的住宅
56,00:02:53.120,00:02:56.160,大概都已經有一半是超過30年的
57,00:02:56.160,00:02:59.760,更不要說我們民國70到80年代住的海砂屋
58,00:02:59.760,00:03:01.760,還有921地震之後
59,00:03:01.760,00:03:05.040,我們所關切的這個所謂的避震的係數
60,00:03:05.040,00:03:06.640,這些都是過去我們沒有想到
61,00:03:06.640,00:03:08.640,正現在問題一一出現了
62,00:03:08.640,00:03:11.640,所以你會看到老屋沒有辦法滿足現在的生活
63,00:03:11.640,00:03:14.880,那當然就是容積的這樣子的管控的管理
64,00:03:14.880,00:03:17.080,勢必要面臨極度的一個修法
65,00:03:17.080,00:03:19.880,否則沒有辦法面對現在的需求
66,00:03:19.880,00:03:22.360,那目前為止大家都非常關切的
67,00:03:22.360,00:03:25.000,老屋當然就是缺乏電梯跟無障礙設施
68,00:03:25.000,00:03:26.760,但我們在114年的時候
69,00:03:26.760,00:03:29.080,就會面臨超超高齡的一個社會
70,00:03:29.080,00:03:31.160,全國有20%是老人
71,00:03:31.160,00:03:33.520,如果沒有辦法給予他們有電梯的住宅
72,00:03:33.520,00:03:35.280,這些老人根本就是關在樓上
73,00:03:35.280,00:03:36.600,像是在住監獄一樣
74,00:03:36.600,00:03:38.200,沒有辦法自行下樓
75,00:03:38.200,00:03:40.800,那更不要說我們我剛剛所提到的耐震
76,00:03:40.800,00:03:42.600,消防跟公共安全設置
77,00:03:42.600,00:03:45.920,還有地震災害極端氣候所在存的影響
78,00:03:45.920,00:03:47.800,那還有呢所有的這個軌道
79,00:03:47.800,00:03:49.080,我們在這個規劃裡面
80,00:03:49.080,00:03:50.920,其實跟我們整個都市發展
81,00:03:50.920,00:03:52.400,都是完全脫鉤的
82,00:03:52.400,00:03:54.720,所以你可以看到的這個只要捷運
83,00:03:54.720,00:03:56.200,到過去的旁邊
84,00:03:56.200,00:03:58.200,住宅都飛漲 更買不起
85,00:03:58.200,00:04:00.280,但是呢整個的發展裡面
86,00:04:00.280,00:04:01.880,你還是沒有辦法帶動
87,00:04:01.880,00:04:03.760,老屋的這樣子的一個更新
88,00:04:03.760,00:04:06.680,這三個的問題我想都是存在已久
89,00:04:06.680,00:04:08.680,但是呢我們可以以小虧大
90,00:04:08.680,00:04:10.680,今天我們所提出來的政策呢
91,00:04:10.680,00:04:11.800,當然是有所本
92,00:04:11.800,00:04:13.440,而且是從我們新北市開始
93,00:04:13.440,00:04:15.600,從新北市這麼樣的一個
94,00:04:15.600,00:04:16.960,地方的一個建設
95,00:04:16.960,00:04:18.760,它真的是可以突破這樣困難
96,00:04:18.760,00:04:20.280,那我們先來看看新北
97,00:04:20.280,00:04:21.240,怎麼樣來做
98,00:04:21.240,00:04:22.520,那更重要的是
99,00:04:22.520,00:04:24.240,如何拓展到我們全國
100,00:04:24.240,00:04:26.240,可以變成是一個大家
101,00:04:26.240,00:04:27.800,社宅可以排得到
102,00:04:27.800,00:04:29.080,老屋可以翻新
103,00:04:29.080,00:04:30.200,那最重要是房屋
104,00:04:30.200,00:04:31.080,大家買得起
105,00:04:31.080,00:04:32.560,那我們接下來就請我們的
106,00:04:32.560,00:04:33.760,新北市長 侯市長
107,00:04:33.760,00:04:35.640,來幫我們做一一的解釋
108,00:04:35.640,00:04:38.040,今天非常謝謝柯教授
109,00:04:38.040,00:04:39.440,幫我贏個言
110,00:04:39.440,00:04:42.280,把整個自宅的整個
111,00:04:42.280,00:04:44.320,面臨的現階段的挑戰
112,00:04:44.320,00:04:46.640,逐一的給大家做一個說明
113,00:04:46.640,00:04:48.360,其實我在新北市
114,00:04:48.360,00:04:50.600,不管當副市長 當市長
115,00:04:50.600,00:04:52.720,尤其對整個
116,00:04:52.720,00:04:54.240,大家看得到
117,00:04:54.240,00:04:56.760,但是卻買不到的住宅
118,00:04:56.760,00:05:00.800,以及年輕人的居住正義
119,00:05:00.800,00:05:05.080,甚至包括我們很多的社福團體
120,00:05:05.080,00:05:06.760,需要更多的照顧
121,00:05:06.760,00:05:07.960,所以一個住宅政策
122,00:05:07.960,00:05:10.240,絕對不是一個單一方面
123,00:05:10.240,00:05:13.640,和這個房子的相關的連結問題
124,00:05:13.640,00:05:15.120,那新北的經驗告訴我
125,00:05:15.120,00:05:16.360,第一個
126,00:05:16.360,00:05:17.520,我們社會住宅
127,00:05:17.520,00:05:19.480,一定要是多元性的
128,00:05:19.480,00:05:21.880,所以我們住宅的整個政策
129,00:05:21.880,00:05:23.520,是多元措施
130,00:05:23.520,00:05:25.080,第一個有的是自己蓋的
131,00:05:25.080,00:05:27.120,第二個公有地
132,00:05:27.120,00:05:28.560,都更分為來
133,00:05:28.560,00:05:30.040,還有適地重劃
134,00:05:30.040,00:05:31.760,那也有區段增縮
135,00:05:31.760,00:05:34.280,更有容積獎勵
136,00:05:34.280,00:05:35.480,至於多元的社福
137,00:05:35.480,00:05:37.840,跟都市計劃整體開發
138,00:05:37.840,00:05:39.600,就是希望能夠增加
139,00:05:39.600,00:05:42.440,社會住宅的存量
140,00:05:42.440,00:05:45.200,那社會住宅的這些存量裡面
141,00:05:45.200,00:05:46.400,到新北市
142,00:05:46.400,00:05:48.360,到今年底
143,00:05:48.360,00:05:51.680,會完工1.2萬戶
144,00:05:51.680,00:05:53.160,未來我已經規劃好
145,00:05:53.160,00:05:55.240,像我們的文宅郡
146,00:05:55.240,00:05:56.840,以及如蘭如北
147,00:05:56.840,00:05:59.200,這些大面積的適地重劃
148,00:05:59.200,00:06:01.560,後是其他地方的都市更新
149,00:06:01.560,00:06:02.440,我已經算好了
150,00:06:02.440,00:06:05.000,未來我會達到4.5萬戶
151,00:06:05.000,00:06:08.960,所以其實在蓋社會住宅
152,00:06:08.960,00:06:10.520,要用多元的方式
153,00:06:10.520,00:06:12.160,而且是有順序有步驟
154,00:06:12.160,00:06:14.440,很清楚的把脈絡
155,00:06:14.440,00:06:17.240,把脈絡過化的非常的清楚
156,00:06:17.240,00:06:19.760,除了整個多元措施以外
157,00:06:19.760,00:06:22.120,在下一張裡面我們可以看到
158,00:06:22.120,00:06:24.000,新北市在都市更新
159,00:06:24.000,00:06:26.000,我當市長任內
160,00:06:26.000,00:06:28.120,短短這四年多來
161,00:06:28.120,00:06:30.520,到今年的9月底
162,00:06:30.520,00:06:33.280,我們都更在推動
163,00:06:33.280,00:06:37.640,已經核准了888件
164,00:06:37.640,00:06:40.200,這883件
165,00:06:40.200,00:06:42.360,在所有一任內裡面
166,00:06:42.360,00:06:44.360,是核准的737案
167,00:06:44.360,00:06:46.640,是過去的4.9倍
168,00:06:46.640,00:06:49.280,等於過去所有的總和
169,00:06:49.280,00:06:52.240,都沒有我在當市長任內裡面
170,00:06:52.240,00:06:53.880,推多元都更
171,00:06:53.880,00:06:57.080,我們是總和將近過去的5倍
172,00:06:57.080,00:06:58.960,所以透過多元都更的方式
173,00:06:58.960,00:07:02.560,滿足了很多的拖勞拖用
174,00:07:02.560,00:07:04.280,還有社會住宅
175,00:07:04.280,00:07:07.080,可以還有打造一個無障礙的人本
176,00:07:07.080,00:07:08.320,友善的一個環境
177,00:07:08.320,00:07:09.280,各位可以看到
178,00:07:09.280,00:07:11.360,我們現在的日照中心
179,00:07:11.360,00:07:13.360,以及托嬰中心
180,00:07:13.360,00:07:14.560,幼兒園
181,00:07:14.560,00:07:17.840,都是我們的社會住宅
182,00:07:17.840,00:07:20.400,當時候公益回饋出來的
183,00:07:20.400,00:07:23.040,所以其實為什麼新北市的公托
184,00:07:23.040,00:07:26.160,能夠一都比五都都還多
185,00:07:26.160,00:07:30.040,也就是利用都市更新的過程當中
186,00:07:30.040,00:07:32.800,能夠拿回我們的公益回饋
187,00:07:32.800,00:07:34.800,而新北經驗
188,00:07:34.800,00:07:36.160,都市更新做得多
189,00:07:36.160,00:07:38.000,社會住宅做得多
190,00:07:38.000,00:07:39.200,當然
191,00:07:39.200,00:07:42.080,以新北的經驗來換大到全國
192,00:07:42.080,00:07:45.760,我們面臨剛剛柯教授所提的這幾個問題
193,00:07:45.760,00:07:47.520,我們到底要怎麼做
194,00:07:47.520,00:07:48.800,我們第一個
195,00:07:48.800,00:07:50.000,我特別主張
196,00:07:50.000,00:07:52.800,用公宅的多元措施裡面
197,00:07:52.800,00:07:54.960,提出了六項措施
198,00:07:54.960,00:07:56.880,這六項措施我質疑質疑的
199,00:07:56.880,00:07:59.200,給大家做一個報告
200,00:07:59.200,00:08:00.240,第一個
201,00:08:00.240,00:08:01.200,好
202,00:08:01.200,00:08:03.120,我們的目標
203,00:08:03.120,00:08:05.280,我們的基礎正義
204,00:08:05.280,00:08:07.440,120萬戶
205,00:08:07.440,00:08:08.880,這是我們的目標
206,00:08:08.880,00:08:13.280,這120萬戶要透過什麼樣的途徑能夠實現
207,00:08:13.280,00:08:16.560,我們希望能夠透過租屋市場的改革
208,00:08:16.560,00:08:18.640,讓誠實申報
209,00:08:18.640,00:08:22.560,提升包租代管跟租金補貼的成效
210,00:08:22.560,00:08:25.520,因為你只要租屋市場透明化
211,00:08:25.520,00:08:27.280,很多的房東
212,00:08:27.280,00:08:31.280,在整個租稅平衡底下就會把它釋出來
213,00:08:31.280,00:08:33.520,那我們希望透過這樣子來提高成效
