segment,from,to,text
1,00:00:00.000,00:00:03.480,變成軍備競賽 那很有錢的人可以把
2,00:00:03.480,00:00:05.240,家庭的資源都投入
3,00:00:05.240,00:00:06.800,但是卻造成的是
4,00:00:06.800,00:00:09.000,出現了階級的差異
5,00:00:09.000,00:00:12.320,再來是說 為了要讓學生更多自主學習的
6,00:00:12.320,00:00:15.560,時間 反而會讓這個現狀出現
7,00:00:15.560,00:00:17.680,強者更強 弱者更弱
8,00:00:17.680,00:00:19.560,號稱是開放多元
9,00:00:19.560,00:00:23.240,但其實現在很多時候都有標準答案才可以
10,00:00:23.240,00:00:26.600,得分 那所以這個是不是也是出現了困境呢
11,00:00:27.040,00:00:30.320,今天呢 我們邀請了現場非常多的專家
12,00:00:30.320,00:00:33.680,以及教授們 還有我們的柯文哲主席 一起來
13,00:00:33.680,00:00:37.040,跟大家探討 我剛所說的現狀 以及我們要
14,00:00:37.040,00:00:41.240,提出的解方 首先是容我來先介紹一下
15,00:00:41.240,00:00:43.880,我們今天的與會來賓 那我們的來賓當我
16,00:00:43.880,00:00:46.560,暢銘的時候 麻煩幫我們跟前方的媒體朋友
17,00:00:46.560,00:00:47.360,打聲招呼
18,00:00:47.360,00:00:51.160,首先我們邀請的是 臺北市教育會榮譽理事長
19,00:00:51.160,00:00:53.480,葉清奇 葉理事長 理事長好
20,00:00:54.520,00:00:56.680,好 接下來是我們的
21,00:00:56.680,00:01:00.320,臺北市高中家長聯合會監事長莊孟峰
22,00:01:00.320,00:01:01.960,監事長好
23,00:01:01.960,00:01:05.560,再來是我們的中華民國餐和食品商業同業
24,00:01:05.560,00:01:08.960,工會全國聯合會理事長陳明信 理事長好
25,00:01:08.960,00:01:13.480,再來是我們的臺北市立大學名義教授劉春榮
26,00:01:13.480,00:01:14.320,教授好
27,00:01:14.320,00:01:19.880,以及我們的南華高中董事長何彥明 董事長好
28,00:01:19.880,00:01:23.560,再來是我們的前臺北市教育局長曾燦金
29,00:01:23.560,00:01:25.360,也是我們的顧問 局長好
30,00:01:25.360,00:01:29.400,再來是我們的民眾黨立法委員張其露
31,00:01:29.400,00:01:30.400,張委員好
32,00:01:30.400,00:01:33.880,接下來是我們的臺灣民眾黨總統候選人
33,00:01:33.880,00:01:35.240,柯文哲主席好
34,00:01:35.240,00:01:41.520,在這個記者會一開始 我們先來邀請我們的
35,00:01:41.520,00:01:45.120,貴賓 能夠先來針對我們的這個現行的教育
36,00:01:45.120,00:01:48.680,體制 以及我們可以從家長教師的層面來
37,00:01:48.680,00:01:52.080,觀察 那我們是不是先有請我們的臺北市教育會
38,00:01:52.080,00:01:55.880,榮譽理事長葉清淇 葉理事長 能夠為我們
39,00:01:55.880,00:01:57.600,簡短的來做發言
40,00:01:57.600,00:01:59.360,有請
41,00:01:59.360,00:02:04.880,各位現場線上的貴賓 以及各位記者
42,00:02:04.880,00:02:07.280,媒體先生小姐大家早安
43,00:02:07.280,00:02:10.400,大家應該知道今天是什麼節日吧
44,00:02:10.400,00:02:12.560,今天是教師節
45,00:02:12.560,00:02:16.040,那教師節為什麼會請假 再來到這邊
46,00:02:16.040,00:02:19.520,因為我是一個教育現場的一個觀察者
47,00:02:20.160,00:02:22.840,我對於臺灣的教育我還是有期待的
48,00:02:22.840,00:02:27.120,大家記不記得在前一陣子在7月初的時候
49,00:02:27.120,00:02:31.520,在韓國有一個叫做學校
50,00:02:31.520,00:02:34.920,老師在學校親身的這個問題
51,00:02:34.920,00:02:40.400,那依我的觀察這個風氣在臺灣也在慢慢的
52,00:02:40.400,00:02:41.800,發酵當中
53,00:02:41.800,00:02:48.160,推動兒少權力的提升是普世價值
54,00:02:48.640,00:02:50.200,我完全的支持
55,00:02:50.200,00:02:55.520,但是目前的實施方式我是覺得有意見的
56,00:02:55.520,00:03:00.080,政府不能只用宣誓方式只負責當好人
57,00:03:00.080,00:03:06.080,把問題丟給教育現場的老師跟家長來做一個處理
58,00:03:06.080,00:03:13.920,請問大家你們知道師對生的管教跟師對生的
59,00:03:13.920,00:03:16.120,霸凌差異在哪裡嗎
60,00:03:16.120,00:03:19.040,這件事真的是會動搖教育現場的
61,00:03:19.040,00:03:23.120,以剛剛韓國的事件為例
62,00:03:23.120,00:03:29.600,他們的國會在這短時間內馬上去做一個修法
63,00:03:29.600,00:03:34.640,他裡面有提到據媒體報導叫做不得將教師的
64,00:03:34.640,00:03:41.800,正當生活指導視為兒童扶子法第17條的規定
65,00:03:41.800,00:03:44.120,裡面的身體心理體系
66,00:03:44.120,00:03:47.120,裡面的身體心理虐待行為
67,00:03:47.120,00:03:53.120,同時也提到家長也負有對孩子生活指導的義務
68,00:03:53.120,00:04:00.120,所以我覺得臺灣的教育要好
69,00:04:00.120,00:04:03.120,老師絕對不能少
70,00:04:03.120,00:04:06.120,這件事情我對柯P是有期待的
71,00:04:06.120,00:04:07.120,為什麼呢
72,00:04:07.120,00:04:12.120,我拿三年前的疫情在臺北市發生為例
73,00:04:13.120,00:04:15.120,我在柯P身上看到的是
74,00:04:15.120,00:04:18.120,政府資訊公開透明
75,00:04:18.120,00:04:22.120,第二個行政的執行力
76,00:04:22.120,00:04:26.120,還有第三個對未來的破壞
77,00:04:26.120,00:04:30.120,大家常常會說臺北市是一個天龍國
78,00:04:30.120,00:04:36.120,但是天龍國所多出來的每一份資源都是家長的期待
79,00:04:36.120,00:04:40.120,也是我們的優秀的議員在監督的一個部分
80,00:04:41.120,00:04:46.120,那以庫克雲疫情中的線上來講
81,00:04:46.120,00:04:50.120,臺北市創造出來一個庫克雲的平台
82,00:04:50.120,00:04:54.120,這個平台除了臺北市在用
83,00:04:54.120,00:04:58.120,我們也把它分享出去到其他各個縣市
84,00:04:58.120,00:05:00.120,如果沒有記錯應該是15個縣市
85,00:05:00.120,00:05:02.120,甚至還有海外的學校
86,00:05:02.120,00:05:06.120,這在在的顯示就是我們除了自己好
87,00:05:06.120,00:05:11.120,還要把我們好的經驗分享給其他的縣市
88,00:05:11.120,00:05:16.120,我也期待柯P能夠將臺北市的經驗
89,00:05:16.120,00:05:18.120,讓他自己能夠跟上一層樓
90,00:05:18.120,00:05:22.120,能夠分享到臺灣其他的各縣市
91,00:05:22.120,00:05:23.120,謝謝
92,00:05:23.120,00:05:26.120,感謝謝謝我們的葉清奇理事長
93,00:05:26.120,00:05:29.120,他特別提出的是今天剛好是教師節
94,00:05:29.120,00:05:32.120,這個對於師資上面的培育以及從臺北出發
95,00:05:32.120,00:05:33.120,這樣子的經驗分享
96,00:05:33.120,00:05:34.120,謝謝理事長
97,00:05:34.120,00:05:37.120,接下來我們是不是邀請我們的臺北市
98,00:05:37.120,00:05:40.120,高中家長聯合會監事長莊孟峰莊監事長
99,00:05:40.120,00:05:42.120,來也幫我們分享一下你的看法
100,00:05:42.120,00:05:44.120,有請
101,00:05:44.120,00:05:51.120,各位貴賓還有各位現場的媒體朋友大家好
102,00:05:51.120,00:05:55.120,我是高中聯合會監事長莊孟峰
103,00:05:55.120,00:05:56.120,那過去
104,00:05:56.120,00:06:00.120,其實現在來講就是經歷過過去
105,00:06:00.120,00:06:04.120,這個8年的臺北市教育的改革的力量
106,00:06:04.120,00:06:08.120,一直到今年教育局新的團隊進來
107,00:06:08.120,00:06:13.120,那我真的是非常肯定過去我們臺北市教育
108,00:06:13.120,00:06:14.120,在給學生
109,00:06:14.120,00:06:20.120,給教師給家長很多很多的新的不一樣的感覺
110,00:06:20.120,00:06:24.120,那我也參與在其中也6年的時間
111,00:06:24.120,00:06:25.120,看到
112,00:06:26.120,00:06:30.120,臺北很多地方從校園的硬體到軟體
113,00:06:30.120,00:06:32.120,都一直的在進步
114,00:06:32.120,00:06:34.120,那過去
115,00:06:34.120,00:06:37.120,因為也一直擔任會長的職務
116,00:06:37.120,00:06:41.120,所以一直都跟教育局是相當密切的合作關係
117,00:06:41.120,00:06:45.120,那也有感受到剛剛我們親戚理事長
118,00:06:45.120,00:06:47.120,說到就是
119,00:06:47.120,00:06:51.120,除了有硬體軟體之外 那教師的資源
120,00:06:51.120,00:06:55.120,的分配跟家長孩子的擔憂
121,00:06:55.120,00:07:00.120,是不是能夠用臺北的經驗讓整個國家
122,00:07:00.120,00:07:04.120,都能夠更往前邁進 我想這邁進一定是對我們
123,00:07:04.120,00:07:08.120,百姓是最好的事情 那我只能說過去真的
124,00:07:08.120,00:07:10.120,臺北市的進步
125,00:07:10.120,00:07:13.120,家長是最直接有感受到的
126,00:07:13.120,00:07:16.120,其實我自己以前就曾經在
127,00:07:16.120,00:07:21.120,科師長任內的時候 我們有一個庫克雲的會議
128,00:07:21.120,00:07:22.120,我就已經有提到
129,00:07:23.120,00:07:26.120,其實庫克雲這個東西 其實它是一個國家
130,00:07:26.120,00:07:29.120,應該去推動的東西 他應該是要用國家的
131,00:07:29.120,00:07:31.120,資源去做的事情
132,00:07:31.120,00:07:35.120,但是我們臺北市居然用臺北市的錢去做了
133,00:07:35.120,00:07:37.120,一個庫克雲的事情
134,00:07:37.120,00:07:41.120,然後在疫情之間能夠讓很多的縣市
135,00:07:41.120,00:07:44.120,藉由我們的庫克雲 然後去得到很多教學的
136,00:07:44.120,00:07:46.120,資源 那其實
137,00:07:46.120,00:07:50.120,等於說臺北市一直在做一個國家應該做的
138,00:07:51.120,00:07:55.120,一個最前面的領頭羊 那後面
139,00:07:55.120,00:07:56.120,怎麼樣去
140,00:07:56.120,00:08:01.120,跟隨 怎麼去改變創新 我想是我期待的
141,00:08:01.120,00:08:05.120,所以今天是教師節 要祝福教師節快樂 謝謝
142,00:08:05.120,00:08:05.120,大家
143,00:08:05.120,00:08:09.120,好 謝謝我們的莊監事長
144,00:08:09.120,00:08:13.120,尤其現在是這個臺北市應該是首善之區
145,00:08:13.120,00:08:17.120,我們應該要從臺北市的經驗要帶往全臺灣
146,00:08:17.120,00:08:19.120,那當然教育的改革不是一朝一夕
147,00:08:19.120,00:08:22.120,柯文哲主席今天就非常負責任的要提出
148,00:08:22.120,00:08:25.120,我們的教育的政策 大家可以看到像我們的這個
149,00:08:25.120,00:08:28.120,PPT上面 用比較一個比較可愛的方式
150,00:08:28.120,00:08:29.120,用這個
151,00:08:29.120,00:08:33.120,壽司師傅柯P上菜有13年一貫的政策
152,00:08:33.120,00:08:36.120,那什麼叫做13年一貫呢 接下來我們是不是
153,00:08:36.120,00:08:40.120,就邀請我們的柯文哲主席 來針對他的這個教育
154,00:08:40.120,00:08:43.120,政策進行說明 我們有請柯主席
155,00:08:43.120,00:08:45.120,麥克風
156,00:08:45.120,00:08:46.120,好
157,00:08:46.120,00:08:49.120,今天主題13年一貫 目前我們國民義務教育是1到5
158,00:08:49.120,00:08:53.120,是9年嘛 所以向下1年 向上3年 加起來就13年
159,00:08:53.120,00:08:58.120,這個下一張
160,00:08:58.120,00:09:05.120,好
161,00:09:05.120,00:09:06.120,好
162,00:09:06.120,00:09:07.120,好
163,00:09:07.120,00:09:08.120,好
164,00:09:08.120,00:09:09.120,好
165,00:09:09.120,00:09:10.120,好
166,00:09:10.120,00:09:11.120,好
167,00:09:11.120,00:09:12.120,好
168,00:09:12.120,00:09:13.120,好
169,00:09:13.120,00:09:16.120,下一張
170,00:09:16.120,00:09:21.120,這個目前我們教育的現況
171,00:09:21.120,00:09:24.120,我們要講多元 但是系統混亂
172,00:09:24.120,00:09:26.120,表現在哪裡 你知道 入學
173,00:09:26.120,00:09:29.120,表面上是很多元 多元入學
174,00:09:29.120,00:09:33.120,可是搞到家長學生都非常混亂
175,00:09:33.120,00:09:37.120,然後只講運警沒有入境 哪一個你知道
176,00:09:37.120,00:09:39.120,2030雙魚國家
177,00:09:39.120,00:09:41.120,設定一個目標
178,00:09:41.120,00:09:44.120,可是你師資也沒有準備 教材也沒有準備
179,00:09:44.120,00:09:46.120,這喊口號
180,00:09:46.120,00:09:49.120,再來只會撒幣 治標不治本
181,00:09:49.120,00:09:51.120,最典型就是這次這個
182,00:09:51.120,00:09:54.120,世紀大學學生一年補助3萬5千塊
183,00:09:54.120,00:09:57.120,當然這個政策一定可以增加選票 這我也知道
184,00:09:57.120,00:10:02.120,問題是 如果未來10年 我們有4家大學要倒閉
185,00:10:02.120,00:10:06.120,請問每個世紀大學學生給他3萬5千塊
186,00:10:06.120,00:10:10.120,會改變這些大學倒閉的命運嗎 不會
187,00:10:10.120,00:10:13.120,所以這個純粹就是說
188,00:10:13.120,00:10:18.120,他沒有在解決問題 他只是純粹用選票考量
189,00:10:18.120,00:10:23.120,那我們來講講看 我們對教育
190,00:10:23.120,00:10:27.120,不管在未來4年後 未來8年 我們的建議
191,00:10:27.120,00:10:30.120,當然出菜 食道菜
192,00:10:30.120,00:10:34.120,這個我們一樣一樣來說明
193,00:10:34.120,00:10:37.120,第一個是這樣 我們目前義務教育是
194,00:10:37.120,00:10:41.120,從國小到高中
195,00:10:41.120,00:10:43.120,9年 6+3=9年
196,00:10:43.120,00:10:45.120,其實我們現在幼稚園
197,00:10:45.120,00:10:47.120,坦白講我們去做研究
198,00:10:47.120,00:10:49.120,5歲就有去念幼稚園的
199,00:10:49.120,00:10:52.120,大概在95%的上下
200,00:10:52.120,00:10:55.120,所以坦白講跟100%的沒有差太多
201,00:10:55.120,00:10:57.120,所以我們主張說
202,00:10:57.120,00:11:01.120,既然95%的都已經去上幼稚園了
203,00:11:01.120,00:11:04.120,5歲的學生 當然234就比較低
204,00:11:04.120,00:11:07.120,那這個要改成100%的不太困難
205,00:11:07.120,00:11:09.120,另外一個是 我們國中畢業
206,00:11:09.120,00:11:13.120,有升學 不管是高中還是高職
207,00:11:13.120,00:11:15.120,大概在台北市是98%的
208,00:11:15.120,00:11:19.120,所以老實講 這也跟100%差沒有很多
209,00:11:19.120,00:11:23.120,所以是這樣 我們往下一年 往上三年
210,00:11:23.120,00:11:26.120,跟目前的現況並沒有差太多
211,00:11:26.120,00:11:28.120,只是把法制化以後
212,00:11:28.120,00:11:31.120,增加一點經費就可以解決
213,00:11:31.120,00:11:36.120,那一樣 有些法令還是要修改
214,00:11:36.120,00:11:38.120,教育基本法 國民教育法
215,00:11:38.120,00:11:40.120,跟強迫入學條例等等
216,00:11:40.120,00:11:42.120,我們兩個態度是這樣
217,00:11:42.120,00:11:44.120,我們在網上延伸
218,00:11:44.120,00:11:47.120,準的意思就是說 學會免
219,00:11:47.120,00:11:50.120,但還沒有到強迫入學的程度
220,00:11:50.120,00:11:52.120,所以我們把它叫做準義務法
221,00:11:52.120,00:11:54.120,如果是幼稚園的話
222,00:11:54.120,00:11:57.120,這個我們就主張是強迫入學
223,00:11:57.120,00:11:59.120,這個就義務教育
224,00:11:59.120,00:12:03.120,其實算起來 目前在以台北市為例
225,00:12:03.120,00:12:06.120,我們幼稚園分四種
226,00:12:06.120,00:12:11.120,公立的 輝瑩立 準公共化 還有私立的
227,00:12:11.120,00:12:15.120,其實目前在各方面本來有的補助
228,00:12:15.120,00:12:19.120,扣掉以後 大概現在念公立幼稚園
229,00:12:19.120,00:12:21.120,每個月還要再多加1000塊
230,00:12:21.120,00:12:25.120,如果是念輝瑩立2000 準公幼3000
231,00:12:25.120,00:12:27.120,那我們這個念私立學校
232,00:12:27.120,00:12:30.120,以前是13660 會改成25000
233,00:12:30.120,00:12:32.120,大概一年補助5萬塊
234,00:12:32.120,00:12:37.120,現在算起來 如果把這些本來家長要負擔的
235,00:12:37.120,00:12:39.120,全部改由國家來支出
236,00:12:39.120,00:12:41.120,大概一年增加15億
237,00:12:41.120,00:12:45.120,所以坦白講 要增加一年的義務教育
238,00:12:45.120,00:12:47.120,沒有想像那麼困難
239,00:12:47.120,00:12:49.120,因為本來就補助相當多的
240,00:12:49.120,00:12:52.120,現在只是說把這個家長要負擔的
241,00:12:52.120,00:12:54.120,再全部由國家來負擔
242,00:12:54.120,00:13:00.120,所以我們這個從 我還是主張
243,00:13:00.120,00:13:04.120,革命分階段 如果要實施13年義務教育
244,00:13:04.120,00:13:06.120,當然要先立法
245,00:13:06.120,00:13:08.120,我想公司應該沒問題
246,00:13:08.120,00:13:10.120,公司大概是簡單 剩下就是立法處理
247,00:13:10.120,00:13:13.120,然後幼稚園會比高中容易
248,00:13:13.120,00:13:15.120,所以幼稚園先做
249,00:13:15.120,00:13:18.120,一樣 我每次說
250,00:13:18.120,00:13:21.120,不管做什麼事情還是要示範
