segment,from,to,text
1,00:00:00.000,00:00:02.000,(觀眾:我稍微先休息一下)
2,00:00:02.000,00:00:04.000,"(觀眾:明明是在訪,不明白)"
3,00:00:04.000,00:00:08.000,"媒體朋友大家早安! 大家久等了,大家辛苦!"
4,00:00:08.000,00:00:12.000,"那今天呢,我們侯友宜、趙少康進選辦公室的記者會"
5,00:00:12.000,00:00:16.000,"就是要來告訴大家,現在馬雲金是今年最後一個月"
6,00:00:16.000,00:00:18.000,每次到了年尾我們總要來個總檢討
7,00:00:18.000,00:00:23.000,"那既然是蔡政府任期最後這一段時間,也必須要被總檢討"
8,00:00:23.000,00:00:28.000,"最近幾天我們可以看到呢,大家都在討論一個民怨排行榜"
9,00:00:28.000,00:00:31.000,"民怨,詐騙問題就排在前三"
10,00:00:31.000,00:00:33.000,其實民怨也代表了民意
11,00:00:33.000,00:00:38.000,"代表了民怨呢,就是希望可以解決的事情嘛"
12,00:00:38.000,00:00:42.000,"因此侯康佩也聽到民意,了解民意,我們實際行動來回應民意"
13,00:00:42.000,00:00:44.000,馬上來介紹我們今天出席記者會
14,00:00:44.000,00:00:47.000,是我們國民黨的總統參選人侯友宜
15,00:00:47.000,00:00:49.000,還有副總統參選人趙少康
16,00:00:49.000,00:00:54.000,"以及我們不分區立委的提名人,我們的保國氏、葛如君"
17,00:00:54.000,00:00:57.000,那是不是首先就邀請我們的保國氏
18,00:00:57.000,00:01:03.000,"是,媒體朋友,侯市長,還有趙副"
19,00:01:03.000,00:01:07.000,在這邊其實很高興有這個機會來參與這個議題
20,00:01:07.000,00:01:13.000,"其實我接下這個未來的重任的時候,其實也就不斷的在傾聽"
21,00:01:13.000,00:01:18.000,"那非常多的親朋好友,年輕朋友,網友"
22,00:01:18.000,00:01:23.000,都一直不斷的跟我提到他們最在意的事情就是防詐、打詐
23,00:01:23.000,00:01:28.000,"那我想我自己作為一個資深網友跟阿宅,對這個議題也是非常非常的在意"
24,00:01:28.000,00:01:32.000,但是我們看到的是我們的國家詐騙案
25,00:01:32.000,00:01:38.000,"這個預算編列的是13億,但是其中有9.9億"
26,00:01:38.000,00:01:44.000,高達73.58%竟然是用在所謂的場地費上面
27,00:01:44.000,00:01:48.000,這個很多的網紅甚至都跳出來踢爆
28,00:01:48.000,00:01:52.000,"去下載這些預算書,一個一個看,大家其實都非常非常的意外"
29,00:01:52.000,00:01:55.000,所以我們到底要如何編列相關的預算
30,00:01:55.000,00:01:59.000,在接下來可以把這個防詐、打詐做得更好
31,00:01:59.000,00:02:01.000,其實我們應該要好好一起來努力
32,00:02:01.000,00:02:06.000,"同時呢,這件事情沒有做好,其實有三個很重要的單位"
33,00:02:06.000,00:02:12.000,"可以說是有心無力,這個失職,這個作為不足"
34,00:02:12.000,00:02:16.000,"可能是金管會,NCC跟數位發展部"
35,00:02:16.000,00:02:20.000,那這幾個部會其實都跟我們的民生非常有關係
36,00:02:20.000,00:02:25.000,"那這個報導,國際上的報導都開始在把詐騙這兩個字"
37,00:02:25.000,00:02:31.000,"跟台灣連結在一起,這並不是我們要的一個相關的標籤"
38,00:02:31.000,00:02:37.000,"所以這個相關的人頭帳戶,這個NCC說無法可管"
39,00:02:37.000,00:02:42.000,"電信境外的門號恨醒了,速發部應該可以有更多的作為"
40,00:02:42.000,00:02:45.000,卻對第三方的支付是撇責的
41,00:02:45.000,00:02:50.000,虛擬貨幣、電子支付繼續成為詐騙集團的洗錢工具
42,00:02:50.000,00:02:52.000,這種誤會其實非常的可惜
43,00:02:52.000,00:02:56.000,區塊鏈相關的技術其實是非常有實際用途的
44,00:02:56.000,00:03:01.000,"但是卻因為打詐、防詐不力,卻變成了這種污名"
45,00:03:01.000,00:03:02.000,其實非常非常的可惜
46,00:03:02.000,00:03:09.000,詐騙集團在這幾位戰犯的這個有心無力跟作為之下繼續恨醒
47,00:03:09.000,00:03:12.000,那同時我想我們也要提出解決的方案
48,00:03:12.000,00:03:15.000,我想這個解決方案有幾點
49,00:03:15.000,00:03:18.000,第一點從這個學習的過程當中
50,00:03:18.000,00:03:23.000,我們理解到應該要加強犯罪所得查扣的落實以及速度
51,00:03:23.000,00:03:27.000,就是我相信在這個查扣的過程、調查的過程
52,00:03:27.000,00:03:32.000,其實有非常多待會兩位都會提到的這個所謂的詐騙
53,00:03:32.000,00:03:37.000,"我在調查的過程當中,金錢、金額到底去了哪裡"
54,00:03:37.000,00:03:41.000,我們是不是能夠更快的把它查扣還給這些人
55,00:03:41.000,00:03:46.000,我相信這個確保追回的資金能夠完整而且迅速的還給受害者
56,00:03:46.000,00:03:51.000,這個為他們帶來一定程度的經濟賠償和心理慰藉
57,00:03:51.000,00:03:56.000,那我想最後我的專業其實是跟AI有關
58,00:03:56.000,00:04:02.000,AI區塊鏈其實帶給我們的是一個公平透明這樣的一個機制
59,00:04:02.000,00:04:10.000,在這個所謂的人頭丈夫、車手以及所謂的疑似的這個詐騙集團的這個聯合的這些人
60,00:04:10.000,00:04:13.000,到底哪些是壞人哪些是好人
61,00:04:13.000,00:04:18.000,在過去我們基本上都是用猜的、用連的連連看
62,00:04:18.000,00:04:23.000,但是其中很多很可能都並不是在這個網絡裡頭
63,00:04:23.000,00:04:27.000,其實透過科技、透過機器學習、透過AI
64,00:04:27.000,00:04:33.000,我們應該能夠更快的追查出到底誰才是其中的大頭目
65,00:04:33.000,00:04:36.000,誰是其中無辜的這個對象
66,00:04:36.000,00:04:39.000,而他的生活卻受到牽連跟影響
67,00:04:39.000,00:04:43.000,希望我們可以很快的導入這樣的一個相關的技術
68,00:04:43.000,00:04:47.000,機器學習、AI、甚至是區塊鏈的這個做法
69,00:04:47.000,00:04:52.000,可以更快更好的去把這樣的一個網絡給追查出來
70,00:04:52.000,00:04:56.000,同時也應該要把這個相關的範型提高
71,00:04:56.000,00:04:59.000,那這個是我從這個網絡阿宅的角度
72,00:04:59.000,00:05:02.000,也希望從今天開始我們有這樣的一個思維
73,00:05:02.000,00:05:06.000,用科技來打炸、來防炸讓他們無所遁形
74,00:05:06.000,00:05:07.000,謝謝
75,00:05:07.000,00:05:09.000,用科技來打炸、防炸
76,00:05:09.000,00:05:12.000,剛才保博士不只點出了問題也給出了建議
77,00:05:12.000,00:05:17.000,那是不是馬上邀請我們的政副總統候選人來幫我們說明一下
78,00:05:17.000,00:05:20.000,"好,游宇兄"
79,00:05:20.000,00:05:23.000,這個我們的不分區的立委
80,00:05:23.000,00:05:27.000,保博士保博士
81,00:05:27.000,00:05:33.000,剛剛保博士提到說法者太輕
82,00:05:33.000,00:05:38.000,他在海外最近那個金三角抓了3萬1000個詐騙犯
83,00:05:38.000,00:05:42.000,就表示看了詐騙比毒品還好賺
84,00:05:42.000,00:05:45.000,"金三角原來是種毒品的,三不管地帶"
85,00:05:45.000,00:05:49.000,"現在他們覺得毒品要賣什麼,抓比較麻煩"
86,00:05:49.000,00:05:51.000,乾脆詐騙算了
87,00:05:51.000,00:05:54.000,"一家伙搞了3萬1000個人,中間還有6個台灣人"
88,00:05:54.000,00:05:58.000,那台灣人就很怕被送回台灣
89,00:05:58.000,00:06:04.000,"因為只要送回台灣,這個,抱歉,詐騙犯很怕被送到大陸"
90,00:06:04.000,00:06:05.000,很喜歡送回台灣
91,00:06:05.000,00:06:07.000,覺得送到台灣好像上了天堂
92,00:06:07.000,00:06:10.000,送回大陸好像下了地獄
93,00:06:10.000,00:06:14.000,為什麼?因為大陸的詐騙犯最終判20年
94,00:06:14.000,00:06:18.000,"20年,那是有期徒刑,嚴重的話會槍斃"
95,00:06:18.000,00:06:21.000,台灣一般大概就是5年以下
96,00:06:21.000,00:06:25.000,"雖然已經加重了,但是法官也不會判那麼重"
97,00:06:25.000,00:06:30.000,"那我想這人,有一些專家他會講"
98,00:06:30.000,00:06:35.000,"那詐騙的形式真的防不勝防,很多種"
99,00:06:35.000,00:06:36.000,我有自己的經驗
100,00:06:36.000,00:06:39.000,以前的詐騙都是說你貪心
101,00:06:39.000,00:06:42.000,"裝白痴、傻瓜,我很傻,你們來投資"
102,00:06:42.000,00:06:46.000,"現在不是,現在是詐好弄,愛惜名譽的"
103,00:06:46.000,00:06:49.000,"譬如說,哎呀,你這個水電費沒交啦"
104,00:06:49.000,00:06:53.000,"哎呀,你這什麼,醫院掛號費有什麼問題啦"
105,00:06:53.000,00:06:55.000,然後就來騙你
106,00:06:55.000,00:06:58.000,"你會怕說,我有交啊,我不是沒有啊"
107,00:06:58.000,00:07:00.000,"你停車費沒交,什麼都可以騙"
108,00:07:00.000,00:07:05.000,"你是希望不要去違規,不要去欠這些費用"
109,00:07:05.000,00:07:07.000,"被騙,很多"
110,00:07:07.000,00:07:09.000,"另外還有一天我突然,就看了我的信用卡"
111,00:07:09.000,00:07:13.000,"怎麼在瑞士,瑞士被刷了很多錢"
112,00:07:13.000,00:07:16.000,"我趕快打電話去信用卡公司,我說我人在台灣"
113,00:07:16.000,00:07:17.000,怎麼在瑞士刷呢?
114,00:07:17.000,00:07:20.000,"他去查旅館,瑞士的很高級的旅館"
115,00:07:20.000,00:07:24.000,好上千美金的費用
116,00:07:24.000,00:07:28.000,"我說我在這邊啊,信用卡公司說,好我們去查"
117,00:07:28.000,00:07:30.000,"我說你能不能停止付他錢,他說不能"
118,00:07:30.000,00:07:32.000,我們非付他錢不可
119,00:07:32.000,00:07:34.000,"但是呢,將來再說"
120,00:07:34.000,00:07:36.000,"所以他們如果不付他,他怕啦"
121,00:07:36.000,00:07:40.000,就是說以後這個旅館不接受信用卡
122,00:07:40.000,00:07:42.000,所以他非簽付
123,00:07:42.000,00:07:47.000,"那另外就是,譬如說現在手機各種詐騙"
124,00:07:47.000,00:07:49.000,家裡也更不用講
125,00:07:49.000,00:07:51.000,"家裡的室內電話,幾乎是變成"
126,00:07:51.000,00:07:55.000,"10通電話,我看起碼5通都是騙的"
127,00:07:55.000,00:07:58.000,"那在家裡面接電話,年紀大的人比較多"
128,00:07:58.000,00:08:00.000,那年紀大的人就
129,00:08:00.000,00:08:02.000,就很容易被騙啦
130,00:08:02.000,00:08:04.000,"我問為什麼,可能因為"
131,00:08:04.000,00:08:06.000,用什麼子女被綁架啦
132,00:08:06.000,00:08:08.000,用智慧來騙他
133,00:08:08.000,00:08:10.000,所以老人被騙的非常多
134,00:08:10.000,00:08:12.000,非常多
135,00:08:12.000,00:08:14.000,"那我們的話,比如說手機如果行動電話"
136,00:08:14.000,00:08:16.000,"我不認識,我是不接的"
137,00:08:16.000,00:08:17.000,一概不接
138,00:08:17.000,00:08:19.000,"這也不太對嘛,有些雖然"
139,00:08:19.000,00:08:21.000,有很多記者打電話給我
140,00:08:21.000,00:08:23.000,"我接,為什麼不認識我電話就不接"
141,00:08:23.000,00:08:25.000,"怕詐騙啦,而且囉唆囉嗦講半天"
142,00:08:25.000,00:08:27.000,所以
143,00:08:27.000,00:08:29.000,這非常困擾
144,00:08:29.000,00:08:31.000,那我特別要講就是說
145,00:08:31.000,00:08:33.000,"好伯尊時代,大家記得那時候"
146,00:08:33.000,00:08:35.000,少黑
147,00:08:35.000,00:08:37.000,那時候黑到非常長矩
148,00:08:37.000,00:08:39.000,我記得大老闆早上去打高爾夫球
149,00:08:39.000,00:08:41.000,都叫司機坐在後面
150,00:08:41.000,00:08:43.000,他在前面開車
151,00:08:43.000,00:08:45.000,"雖然看起來不像,但是他認為這樣"
152,00:08:45.000,00:08:47.000,也許逮捕來的時候說
153,00:08:47.000,00:08:49.000,"老闆在後面,我是司機,不會綁架我"
154,00:08:49.000,00:08:51.000,"甚至還有人,大老闆去租個計程車"
155,00:08:51.000,00:08:53.000,開計程車
156,00:08:53.000,00:08:55.000,一塌糊塗
157,00:08:55.000,00:08:57.000,"根本沒有辦法,那個時候"
158,00:08:57.000,00:08:59.000,好伯尊一當行政院長
159,00:08:59.000,00:09:01.000,"一開行政院會,眼睛一瞪"
160,00:09:01.000,00:09:03.000,"哇,大家嚇一跳"
161,00:09:03.000,00:09:05.000,立刻
162,00:09:05.000,00:09:07.000,"該抓的,該關的"
163,00:09:07.000,00:09:09.000,立刻黑到
164,00:09:09.000,00:09:11.000,"這少黑,就少掉了"
165,00:09:11.000,00:09:13.000,黑到就不敢那麼長矩
166,00:09:13.000,00:09:15.000,那我相信
167,00:09:15.000,00:09:17.000,這個侯市長、侯總統
168,00:09:17.000,00:09:19.000,將來我們如果當選的話
169,00:09:19.000,00:09:21.000,"一樣啊,警政署署長做過"
