segment,from,to,text
1,00:00:00.000,00:00:03.120,"我就是想說,你不應該這樣做的"
2,00:00:03.120,00:00:05.640,"我只是想說,你不應該這樣做的"
3,00:00:05.640,00:00:07.880,"我只是想說,你不應該這樣做的"
4,00:00:07.880,00:00:10.120,"我只是想說,你不應該這樣做的"
5,00:00:10.120,00:00:12.160,"我只是想說,你不應該這樣做的"
6,00:00:12.160,00:00:14.040,"我只是想說,你不應該這樣做的"
7,00:00:14.040,00:00:15.680,"我只是想說,你不應該這樣做的"
8,00:00:15.680,00:00:17.600,"我只是想說,你不應該這樣做的"
9,00:00:17.600,00:00:19.280,"我只是想說,你不應該這樣做的"
10,00:00:19.280,00:00:21.040,"我只是想說,你不應該這樣做的"
11,00:00:21.040,00:00:22.920,"我只是想說,你不應該這樣做的"
12,00:00:22.920,00:00:24.840,"我只是想說,你不應該這樣做的"
13,00:00:24.840,00:00:26.440,"我只是想說,你不應該這樣做的"
14,00:00:26.440,00:00:28.200,"我只是想說,你不應該這樣做的"
15,00:00:28.200,00:00:29.680,"我只是想說,你不應該這樣做的"
16,00:00:29.760,00:00:31.400,"我只是想說,你不應該這樣做的"
17,00:00:31.400,00:00:33.000,"我只是想說,你不應該這樣做的"
18,00:00:33.000,00:00:34.800,"我只是想說,你不應該這樣做的"
19,00:00:34.800,00:00:36.440,"我只是想說,你不應該這樣做的"
20,00:00:36.440,00:00:38.000,"我只是想說,你不應該這樣做的"
21,00:00:38.000,00:00:39.720,"我只是想說,你不應該這樣做的"
22,00:00:39.720,00:00:41.360,"我只是想說,你不應該這樣做的"
23,00:00:41.360,00:00:42.960,"我只是想說,你不應該這樣做的"
24,00:00:42.960,00:00:44.600,"我只是想說,你不應該這樣做的"
25,00:00:44.600,00:00:46.200,"我只是想說,你不應該這樣做的"
26,00:00:46.200,00:00:47.800,"我只是想說,你不應該這樣做的"
27,00:00:47.800,00:00:49.400,"我只是想說,你不應該這樣做的"
28,00:00:49.400,00:00:51.080,"我只是想說,你不應該這樣做的"
29,00:00:51.080,00:00:52.600,"我只是想說,你不應該這樣做的"
30,00:00:52.600,00:00:54.200,"我只是想說,你不應該這樣做的"
31,00:00:54.200,00:00:55.720,"我只是想說,你不應該這樣做的"
32,00:00:55.800,00:00:57.440,"我只是想說,你不應該這樣做的"
33,00:00:57.440,00:00:59.040,"我只是想說,你不應該這樣做的"
34,00:00:59.040,00:01:00.560,"我只是想說,你不應該這樣做的"
35,00:01:00.560,00:01:02.040,"我只是想說,你不應該這樣做的"
36,00:01:02.040,00:01:03.600,"我只是想說,你不應該這樣做的"
37,00:01:03.600,00:01:05.200,"我只是想說,你不應該這樣做的"
38,00:01:05.200,00:01:06.640,"我只是想說,你不應該這樣做的"
39,00:01:06.640,00:01:08.120,"我只是想說,你不應該這樣做的"
40,00:01:08.120,00:01:09.600,"我只是想說,你不應該這樣做的"
41,00:01:09.600,00:01:11.040,"我只是想說,你不應該這樣做的"
42,00:01:11.040,00:01:12.640,"我只是想說,你不應該這樣做的"
43,00:01:12.640,00:01:14.000,"我只是想說,你不應該這樣做的"
44,00:01:14.000,00:01:15.480,"我只是想說,你不應該這樣做的"
45,00:01:15.480,00:01:16.960,"我只是想說,你不應該這樣做的"
