segment,from,to,speaker,text
122,0:07:54,0:07:58,柯文哲,這個喔
123,0:07:58,0:08:00,柯文哲,我這一輩子幹過最困難的事情是
124,0:08:00,0:08:02,柯文哲,一日雙塔
125,0:08:02,0:08:04,柯文哲,從那個基隆的富貴角燈塔
126,0:08:04,0:08:06,柯文哲,一路騎到那個
127,0:08:06,0:08:08,柯文哲,屏東的鵝鑾鼻燈塔
128,0:08:08,0:08:10,柯文哲,所以這樣
129,0:08:10,0:08:14,柯文哲,我每次遇到困難的時候
130,0:08:14,0:08:16,柯文哲,都告訴我自己說
131,0:08:16,0:08:18,柯文哲,這麼困難的事情都幹過了
132,0:08:18,0:08:20,柯文哲,這個應該可以克服過去
134,0:08:24,0:08:26,柯文哲,因為今天青年政策
135,0:08:26,0:08:28,柯文哲,大概幾個大家最關心的
136,0:08:28,0:08:30,柯文哲,第一是 居住正義 2050淨零碳排放
137,0:08:30,0:08:32,柯文哲,還有這個
138,0:08:32,0:08:34,柯文哲,2024我們的選舉基本綱領
139,0:08:34,0:08:36,柯文哲,不過這個 因為它只有二十分鐘
140,0:08:36,0:08:38,柯文哲,所以大概我看第一項講完就還不夠
141,0:08:38,0:08:40,柯文哲,所以 反正二十分鐘到了
142,0:08:40,0:08:42,柯文哲,我們就cut掉 講多少算多少
144,0:08:44,0:08:48,柯文哲,我跟你講 國家面對的問題實在太多了
145,0:08:48,0:08:50,柯文哲,不是二十分鐘可以講完的
146,0:08:50,0:08:52,柯文哲,第一個
147,0:08:52,0:08:54,柯文哲,低薪還是年輕人最常抱怨的問題
148,0:08:54,0:08:56,柯文哲,那
149,0:08:56,0:08:58,柯文哲,其實青年在意什麼問題
150,0:08:58,0:09:00,柯文哲,有時候去外面演講
151,0:09:00,0:09:02,柯文哲,問他說 你們到底在意什麼
152,0:09:02,0:09:04,柯文哲,第一個當然
153,0:09:04,0:09:06,柯文哲,什麼叫四不一沒有
154,0:09:06,0:09:08,柯文哲,什麼叫四不一沒有 你知道
155,0:09:08,0:09:10,柯文哲,找不到工作 買不起房子 不敢結婚
156,0:09:10,0:09:12,柯文哲,當然更不會敢生小孩
157,0:09:12,0:09:14,柯文哲,不過最重要的是沒有希望
158,0:09:14,0:09:16,柯文哲,我跟你講 年輕人不怕辛苦
159,0:09:16,0:09:18,柯文哲,他怕的是沒有希望
160,0:09:18,0:09:20,柯文哲,那 你說找不到好的工作
161,0:09:20,0:09:22,柯文哲,其實也不是找不到好工作
162,0:09:22,0:09:24,柯文哲,真正是低薪
163,0:09:24,0:09:26,柯文哲,工作是到處都有 只是那個薪水太低
164,0:09:26,0:09:28,柯文哲,不想幹
165,0:09:28,0:09:30,柯文哲,買不起房子 那高房租高房價
166,0:09:30,0:09:32,柯文哲,那不敢結婚
167,0:09:32,0:09:34,柯文哲,我跟你講
168,0:09:34,0:09:36,柯文哲,我們最近有再統計了一次
169,0:09:36,0:09:38,柯文哲,其實目前台灣真正少子化最大的原因
170,0:09:38,0:09:40,柯文哲,是不婚跟晚婚
171,0:09:40,0:09:42,柯文哲,而不是不生
172,0:09:42,0:09:44,柯文哲,就是說不結婚的比例越來越高
173,0:09:44,0:09:46,柯文哲,因為我們台灣還是不流行非婚生子女
174,0:09:46,0:09:48,柯文哲,我們現在非婚生子女
175,0:09:48,0:09:50,柯文哲,差不多2%
176,0:09:50,0:09:52,柯文哲,不像說
177,0:09:52,0:09:54,柯文哲,那種什麼化國那種
178,0:09:54,0:09:56,柯文哲,可以到3、40%
179,0:09:56,0:09:58,柯文哲,我們說沒有結婚生小孩子
180,0:09:58,0:10:00,柯文哲,還是少
181,0:10:00,0:10:02,柯文哲,少子化真正的理由是不結婚
182,0:10:02,0:10:04,柯文哲,所以也有時候是晚婚
183,0:10:04,0:10:06,柯文哲,那
184,0:10:06,0:10:08,柯文哲,你知道我們
185,0:10:08,0:10:10,柯文哲,我最近他們那個
186,0:10:10,0:10:12,柯文哲,反正要選舉
187,0:10:12,0:10:14,柯文哲,就要找一大堆顧問
188,0:10:14,0:10:16,柯文哲,來上課
189,0:10:16,0:10:18,柯文哲,最近找了一個來跟我教
190,0:10:18,0:10:20,柯文哲,為什麼勞保要破產
191,0:10:20,0:10:22,柯文哲,他講了兩個鐘頭我還是聽不懂
192,0:10:22,0:10:24,柯文哲,我後來跟他講說這樣
193,0:10:24,0:10:26,柯文哲,換我來教你 我30秒幫你教會
194,0:10:26,0:10:28,柯文哲,我們1980的時候
195,0:10:28,0:10:30,柯文哲,我們的人口結構長這個樣子
196,0:10:30,0:10:32,柯文哲,金字塔形
197,0:10:32,0:10:34,柯文哲,年紀越高的越上面
198,0:10:34,0:10:36,柯文哲,但是年紀高的比較少
199,0:10:36,0:10:38,柯文哲,所以領錢的人少
200,0:10:38,0:10:40,柯文哲,繳錢人多 這就沒有問題
201,0:10:40,0:10:42,柯文哲,現在變成
202,0:10:42,0:10:44,柯文哲,零字形
203,0:10:44,0:10:46,柯文哲,我們現在最後的那一層是40到45歲
204,0:10:46,0:10:48,柯文哲,還在繼續往上走
205,0:10:48,0:10:50,柯文哲,所以最後台灣人口結構會變成
206,0:10:50,0:10:52,柯文哲,這樣
207,0:10:52,0:10:54,柯文哲,倒三角形
208,0:10:54,0:10:56,柯文哲,這個領錢的人多繳錢
209,0:10:56,0:10:58,柯文哲,人少所以就破產了
210,0:10:58,0:11:00,柯文哲,就這麼簡單
211,0:11:00,0:11:02,柯文哲,我們在
212,0:11:02,0:11:04,柯文哲,其實制定所有的政策
213,0:11:04,0:11:06,柯文哲,最重要一件事情
214,0:11:06,0:11:08,柯文哲,是要知道人口結構
215,0:11:08,0:11:10,柯文哲,你那個人口結構
216,0:11:10,0:11:12,柯文哲,所以我們今天所有的社會福利政策
217,0:11:12,0:11:14,柯文哲,一大堆政策為什麼會出問題
218,0:11:14,0:11:16,柯文哲,因為我們用1980年的人口結構
219,0:11:16,0:11:18,柯文哲,當時制定的政策
220,0:11:18,0:11:20,柯文哲,一直沿用到
221,0:11:20,0:11:22,柯文哲,2020年
222,0:11:22,0:11:24,柯文哲,40年後人口結構都不一樣
223,0:11:24,0:11:26,柯文哲,可是他還是要用那個
224,0:11:26,0:11:28,柯文哲,按照當時的人口結構設計的一個制度
225,0:11:28,0:11:30,柯文哲,所以就會出問題
226,0:11:30,0:11:32,柯文哲,那
227,0:11:32,0:11:34,柯文哲,所以你不要怪說為什麼年輕人
228,0:11:34,0:11:36,柯文哲,變什麼草莓族、躺平族、啃老族
229,0:11:36,0:11:38,柯文哲,我跟你講
230,0:11:38,0:11:40,柯文哲,在座各位
231,0:11:40,0:11:42,柯文哲,找得到高薪的工作嗎
232,0:11:42,0:11:44,柯文哲,不容易
233,0:11:44,0:11:46,柯文哲,房子又那麼貴
234,0:11:46,0:11:48,柯文哲,所以你再努力一輩子也買不起
235,0:11:48,0:11:50,柯文哲,所以乾脆躺平算了
236,0:11:52,0:11:54,柯文哲,本來就是這樣
237,0:11:54,0:11:56,柯文哲,沒有希望
238,0:11:56,0:11:58,柯文哲,為什麼低薪
239,0:11:58,0:12:00,柯文哲,其實我最近去
240,0:12:00,0:12:02,柯文哲,中南部一直在繞
