segment,from,to,speaker,text
,,,柯文哲,今天來講金融政策
,,,柯文哲,雖然選前不到30天
,,,柯文哲,我猜其他的黨都沒有在講政策
,,,柯文哲,但我覺得有些國家真正面對的問題還是要拿出來討論
,,,柯文哲,台灣的金融問題第一條就是
,,,柯文哲,兩岸還是個大問題 為什麼
,,,柯文哲,並不是發生戰爭才會有危險
,,,柯文哲,有戰爭的可能的時候 外資就不會來了
,,,柯文哲,本國的資本就跑走了
,,,柯文哲,所以地緣政治讓台灣成為世界上被矚目的地方
,,,柯文哲,但相當程度讓 我們說投資的風險變高 也增加大企業的猶豫
,,,柯文哲,這是我們要面對的問題
,,,柯文哲,再來是我們今天會對財稅和貨幣政策提出一些檢討
,,,柯文哲,我覺得還是有一些問題
,,,柯文哲,那大概是這樣 詐騙還是太多了 那沒有辦法解決嗎 我倒覺得是這樣
,,,柯文哲,如果用我給他的評語就是擺爛兩個字
,,,柯文哲,好 我們一個一個來討論
,,,柯文哲,第一個是地緣政治的問題
,,,柯文哲,這個去年的裴洛西來台灣 其實這是給我們一個測試的機會
,,,柯文哲,到底台灣在資安的問題有多少問題
,,,柯文哲,我們看看當時從總統府 外交部 國防部 高雄市環保局都遭到飽和攻擊
,,,柯文哲,然後我們的桃園機場因為這個服務中斷 超商 火車站螢幕被換掉
,,,柯文哲,這個人家曾經問過台灣的國防政策 你有什麼想法
,,,柯文哲,我非常清楚 大陸如果要對台灣動手 一定是網軍第一波 再飛彈再空軍再海軍
,,,柯文哲,坦白講陸軍登陸是最後了
,,,柯文哲,所以就是說 你知道 我們必須在網軍的 level 應該投入更多的力量
,,,柯文哲,因為嚇阻戰略就是說 當敵軍在第一關他卡不過去的時候 他不見得往下走
,,,柯文哲,所以台灣國防的佈置應該往前移所以網軍你知道在整個資安相當重要
,,,柯文哲,包括這個網站飽和攻擊 網站被置換還有 假新聞一大堆
,,,柯文哲,所以這樣算起來 其中我們會被攻擊的地方 有一個要害 資安
,,,柯文哲,因為現在隨著電子支付越來越進步 刷信用卡 所以這個片成很容易被打的地方
,,,柯文哲,我們來看一下第一句話就是問題所在
,,,柯文哲,金管會 2023 舉辦首屆「金融資安行動方案 2.0 - 金融資安攻防演練及評比活動」，作為網路攻防場景演練，但仍遠遠不夠
,,,柯文哲,這句話念完你有沒有發現問題在哪裡
,,,柯文哲,2023年首屆 這應該20年前就要辦了 最可怕的是這句話
,,,柯文哲,表示說我們過去完全沒有在注意這件事情
,,,柯文哲,所以就是說我們必須要有一個安全演練計畫 早就該辦
,,,柯文哲,包括這個事前預防、事中應變、事後復原 還有要強化金融資安防護
,,,柯文哲,剛才講過 如果中共對台灣動手一定是網軍第一波
,,,柯文哲,所以我們國家的戰略配置應該往前移 還有資安會被攻擊 其中有一個就是金融
,,,柯文哲,然後我們看到上面這一句話 你就知道問題在哪裡
,,,柯文哲,這20年前就要做 不是今年才第一屆
,,,柯文哲,所以表示說這是我們目前很大的破洞
,,,柯文哲,再來要演練 演練這些東西 強化金融資安防護 穩定金融市場 甚至要到國際聯防
,,,柯文哲,這種金融常常是國際連線的 也不是只有自己搞 能不能把周邊國家拉進來形成一個更安全的國際資安安全網
,,,柯文哲,那其他這個項目相當多
,,,柯文哲,所以要跟大家講 資安防護包羅萬象
,,,柯文哲,當然在這個記者會不需要每樣每樣大家講 裡面真的細節很多
,,,柯文哲,但是每一樣都要做過演練
,,,柯文哲,我們看看下一個 講稅收和財政
,,,柯文哲,這個滿有趣的 你知道
,,,柯文哲,中央政府總稅收占 74% 那其他26%是什麼 還有一點稅收怪在哪一個地方 
,,,柯文哲,我們台灣個人綜合所得稅收佔GDP佔比 我們台灣是2.4 南韓6.09 日本6.23
,,,柯文哲,這個表示什麼 點出我國目前財政稅收的一大問題 有錢人都沒有課到稅
,,,柯文哲,因為個人綜合所得稅
,,,柯文哲,奇怪南韓含日本是6% 為什麼台灣是2.4% 這很奇怪的數字
,,,柯文哲,那你講說稅沒有課到 那國家錢從哪裡來
,,,柯文哲,下一個問題
,,,柯文哲,中央銀行在過去十年繳庫的錢佔稅收的10% 南韓是0.1 日本是0.6
,,,柯文哲,我問一個題目 請問中央銀行是製造業嗎 當然不是
,,,柯文哲,請問中央銀行是什麼偉大的服務業嗎 不是
,,,柯文哲,中央銀行上繳的錢竟然佔中華民國政府總收入的10% 你不覺得這很奇怪
,,,柯文哲,他又不是製造業 又不是服務業 怎麼可以繳10%
,,,柯文哲,他只操縱兩個東西 匯率跟利率
,,,柯文哲,竟然中央政府靠操縱匯率跟利率就可以上繳10%的中央政府總收入 這很怪
,,,柯文哲,這個政策到底對不對 要討論
,,,柯文哲,這是我們台灣整個金融政策一個很大的問題
,,,柯文哲,我常說台灣不要自己發明 當你跟別人不一樣的時候你要仔細思考
,,,柯文哲,為什麼你跟別人不一樣
,,,柯文哲,所以看看剛才這個題目 為什麼台灣的有錢人都課不到稅
,,,柯文哲,為什麼日本跟南韓的中央銀行沒有繳納麼多錢 我們的中央銀行怎麼會繳這麼多錢
,,,柯文哲,我剛剛講過 中央銀行又不是製造業 又不是偉大的服務業 怎麼會繳這麼多錢
,,,柯文哲,他只操縱兩個東西 匯率跟利率
,,,柯文哲,我們看看這個對國家的傷害在哪個地方
,,,柯文哲,第一條 過去我們台灣採用低匯率的國家政策 為了要出口
,,,柯文哲,ㄟ沒有錯啊 你看看這個地方 在過去從2000年到現在 21年當中
,,,柯文哲,台灣的外出超增加了17倍 可是台灣的GDP增加多少2.1倍
,,,柯文哲,台灣的的民生消費增加多少1.7 然後我們的實質薪資增加多少1.27倍
,,,柯文哲,這個很有趣 外銷出超都增加17倍 GDP也沒有什麼成長
,,,柯文哲,然後國民所得薪資也沒有什麼成長
,,,柯文哲,所以這個大量出超的國家戰略到底對還是不對 要拿出來檢討
,,,柯文哲,其實美國和日本現在都是進口比出去多 坦白講出超有一個盲點
,,,柯文哲,我把東西賣到美國去 換美金回來 這個美金值多少錢是美國決定不是我決定
,,,柯文哲,他說錢就是錢 他說紙就是紙
,,,柯文哲,所以我們這種出超 到底換紙回來比較重要還是貨幣重要 這也可以檢討
,,,柯文哲,所以過去20年當中 台灣出超增加17倍 可是台灣的GDP沒有什麼成長
,,,柯文哲,然後實質薪資才增長17% 所以這是很大的問題
,,,柯文哲,所以對於這種我們低匯率來促進這種出口出超 這個國家戰略到底對不對
,,,柯文哲,再來還有一個更好笑的
,,,柯文哲,購屋貸款 利率越低房價越高
,,,柯文哲,你看看綠色那條 那個叫購屋房貸利率 粉紅色那條是信義房屋指數
,,,柯文哲,這滿有趣的
,,,柯文哲,購屋的貸款利率越低 房價越來越高 為什麼你知道
,,,柯文哲,因為持有空屋的成本下降
,,,柯文哲,我跟你講 一般老百姓有可能去買一個房子囤在那裏 不可能
,,,柯文哲,只有財團才有錢買房子囤在那裏 讓持有空屋的成本下降
,,,柯文哲,所以這很有趣 台灣購屋貸款的利率越低 房價越來越高
